Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
hand_landmarking.csv,idle2.csv,0.14621996879577637,1,10,0,0,1.0,1.0,1.0,1.719307802943485
hand_landmarking.csv,object_detection.csv,0.0385892391204834,1,10,0,0,1.0,1.0,1.0,0.2772136701638728
hand_landmarking.csv,pose_landmarking.csv,0.04156041145324707,1,10,0,0,1.0,1.0,1.0,0.1519004164307441
idle1.csv,audio_classification.csv,0.039140939712524414,1,10,0,0,1.0,1.0,1.0,0.2969777936177784
idle1.csv,face_detection.csv,0.042279720306396484,1,10,0,0,1.0,1.0,1.0,0.30829545558525084
idle1.csv,face_landmarking.csv,0.03968167304992676,1,10,0,0,1.0,1.0,1.0,1.3504665356285033
idle1.csv,gesture_recognition.csv,0.04004025459289551,1,10,0,0,1.0,1.0,1.0,0.3186194793969819
idle1.csv,hand_landmarking.csv,0.04004979133605957,1,10,0,0,1.0,1.0,1.0,0.30907882819698673
idle1.csv,idle1.csv,0.038660287857055664,1,6,4,0,1.0,0.6,0.7499999999999999,0.3985113688307219
idle1.csv,idle2.csv,0.0417637825012207,1,8,2,0,1.0,0.8,0.888888888888889,0.3014399186345267
idle1.csv,object_detection.csv,0.04764270782470703,1,10,0,0,1.0,1.0,1.0,1.2094883423165261
idle1.csv,pose_landmarking.csv,0.040152549743652344,1,10,0,0,1.0,1.0,1.0,1.091446615069139
idle2.csv,audio_classification.csv,0.043454647064208984,1,10,0,0,1.0,1.0,1.0,0.7070338704204759
idle2.csv,face_detection.csv,0.04266500473022461,1,10,0,0,1.0,1.0,1.0,0.5486576738095295
idle2.csv,face_landmarking.csv,0.03955221176147461,1,10,0,0,1.0,1.0,1.0,0.4038035839188976
idle2.csv,gesture_recognition.csv,0.04411435127258301,1,10,0,0,1.0,1.0,1.0,0.821879360042949
idle2.csv,hand_landmarking.csv,0.041487932205200195,1,10,0,0,1.0,1.0,1.0,0.26829150272231644
idle2.csv,idle1.csv,0.04111599922180176,1,3,7,0,1.0,0.3,0.4615384615384615,0.851261078854227
idle2.csv,idle2.csv,0.0391390323638916,1,10,0,0,1.0,1.0,1.0,0.2812201092007869
idle2.csv,object_detection.csv,0.04034709930419922,1,10,0,0,1.0,1.0,1.0,0.5295776456105066
idle2.csv,pose_landmarking.csv,0.03905200958251953,1,10,0,0,1.0,1.0,1.0,1.8175609958536063
object_detection.csv,audio_classification.csv,0.0425562858581543,1,10,0,0,1.0,1.0,1.0,0.4255735489410062
object_detection.csv,face_detection.csv,0.040109872817993164,1,10,0,0,1.0,1.0,1.0,0.30825052526891644
object_detection.csv,face_landmarking.csv,0.03909134864807129,1,10,0,0,1.0,1.0,1.0,0.3983806956313988
object_detection.csv,gesture_recognition.csv,0.039302825927734375,1,10,0,0,1.0,1.0,1.0,0.49714480690422086
object_detection.csv,hand_landmarking.csv,0.039040327072143555,1,10,0,0,1.0,1.0,1.0,0.5526358144308788
object_detection.csv,idle1.csv,0.040550947189331055,1,10,0,0,1.0,1.0,1.0,0.5234847866427407
object_detection.csv,idle2.csv,0.041194915771484375,1,10,0,0,1.0,1.0,1.0,0.9507588770016784
object_detection.csv,object_detection.csv,0.04008626937866211,1,10,0,0,1.0,1.0,1.0,0.17216125764212992
object_detection.csv,pose_landmarking.csv,0.03967571258544922,1,10,0,0,1.0,1.0,1.0,0.49941169858728773
pose_landmarking.csv,audio_classification.csv,0.03882002830505371,1,10,0,0,1.0,1.0,1.0,0.47859910823284224
pose_landmarking.csv,face_detection.csv,0.039090871810913086,1,10,0,0,1.0,1.0,1.0,0.25206496269545187
pose_landmarking.csv,face_landmarking.csv,0.04054450988769531,1,10,0,0,1.0,1.0,1.0,0.08475337315197266
pose_landmarking.csv,gesture_recognition.csv,0.038594961166381836,1,10,0,0,1.0,1.0,1.0,0.09102116511073745
pose_landmarking.csv,hand_landmarking.csv,0.04560232162475586,1,10,0,0,1.0,1.0,1.0,0.08172607097811453
pose_landmarking.csv,idle1.csv,0.042996883392333984,1,10,0,0,1.0,1.0,1.0,0.32057783681828933
pose_landmarking.csv,idle2.csv,0.04451465606689453,1,10,0,0,1.0,1.0,1.0,3.0964462214703747
pose_landmarking.csv,object_detection.csv,0.0425875186920166,1,10,0,0,1.0,1.0,1.0,0.1103707630395623
pose_landmarking.csv,pose_landmarking.csv,0.040596723556518555,1,10,0,0,1.0,1.0,1.0,0.05438162034467163
