Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
object_detection.csv,face_detection.csv,0.039025068283081055,1,30,0,0,1.0,1.0,1.0,0.502477897797733
object_detection.csv,face_landmarking.csv,0.039000511169433594,1,30,0,0,1.0,1.0,1.0,0.4747876411591768
object_detection.csv,gesture_recognition.csv,0.037519216537475586,1,30,0,0,1.0,1.0,1.0,0.4670340966598965
object_detection.csv,hand_landmarking.csv,0.03899979591369629,1,30,0,0,1.0,1.0,1.0,0.4100656892401076
object_detection.csv,idle1.csv,0.03851318359375,1,30,0,0,1.0,1.0,1.0,0.476947576809236
object_detection.csv,idle2.csv,0.040003061294555664,1,30,0,0,1.0,1.0,1.0,0.5108189898150053
object_detection.csv,object_detection.csv,0.03903388977050781,1,23,7,0,1.0,0.7666666666666667,0.8679245283018869,0.44025378318919256
object_detection.csv,pose_landmarking.csv,0.03799939155578613,1,30,0,0,1.0,1.0,1.0,0.43902944607852956
pose_landmarking.csv,audio_classification.csv,0.03751325607299805,1,30,0,0,1.0,1.0,1.0,0.49766026230288896
pose_landmarking.csv,face_detection.csv,0.03873324394226074,1,30,0,0,1.0,1.0,1.0,0.4762682346087198
pose_landmarking.csv,face_landmarking.csv,0.0390009880065918,1,30,0,0,1.0,1.0,1.0,0.3789706192194113
pose_landmarking.csv,gesture_recognition.csv,0.041033267974853516,1,30,0,0,1.0,1.0,1.0,0.3978649857914271
pose_landmarking.csv,hand_landmarking.csv,0.03999972343444824,1,30,0,0,1.0,1.0,1.0,0.3751004136992362
pose_landmarking.csv,idle1.csv,0.03850698471069336,1,30,0,0,1.0,1.0,1.0,0.46882990079732045
pose_landmarking.csv,idle2.csv,0.037587881088256836,1,30,0,0,1.0,1.0,1.0,0.5928467809572606
pose_landmarking.csv,object_detection.csv,0.038518428802490234,1,30,0,0,1.0,1.0,1.0,0.37011940653433095
pose_landmarking.csv,pose_landmarking.csv,0.039998531341552734,1,29,1,0,1.0,0.9666666666666667,0.983050847457627,0.371220950721914
