hand_landmarking_rpi_mem.committed_Committed_AS,hand_landmarking_rpi_system.active_processes_active,hand_landmarking_rpi_system.cpu_user,hand_landmarking_rpi_system.file_nr_used_used,hand_landmarking_rpi_system.processes_running,hand_landmarking_rpi_system.ram_buffers,hand_landmarking_rpi_system.ram_cached,hand_landmarking_rpi_system.ram_free,hand_landmarking_rpi_system.ram_used,Target
3198.938,426,66.16541,4352,14,2.273438,133.20312,237.6367,534.0156,3
3198.938,426,68.68687,4352,11,2.273438,133.20312,237.2266,534.4258,3
3198.938,426,68.97436,4352,12,2.273438,133.20312,234.3633,537.2891,3
3198.938,426,72.47475,4352,13,2.273438,133.20312,235.0273,536.625,3
3198.938,426,67.17557,4352,10,2.273438,133.20312,236.6445,535.0078,3
3198.938,426,68.60759,4352,8,2.273438,133.20312,236.6172,535.0352,3
3198.938,426,70.37975,4352,17,2.273438,133.20312,232.4609,539.1914,3
3198.938,426,68.68687,4352,10,2.273438,133.20312,233.9219,537.7305,3
3198.953,426,69.03553,4352,7,2.273438,133.20312,233.8828,537.7695,3
3198.938,426,62.56281,4352,7,2.273438,133.20312,235.207,536.4453,3
3198.938,426,67.92929,4352,12,2.273438,133.20312,227.7109,543.9414,3
3198.938,426,66.16541,4352,10,2.273438,133.20312,237.1094,534.543,3
3198.938,426,66.32911,4352,10,2.273438,133.20312,232.7773,538.875,3
3198.938,426,60.34913,4384,10,2.273438,133.20312,233.3164,538.3359,3
3198.938,426,55.86035,4384,10,2.273438,133.20312,232.9258,538.7266,3
3198.938,426,53.16456,4384,9,2.273438,133.20312,234.7773,536.875,3
3198.938,426,61.71285,4384,12,2.273438,133.20312,232.4844,539.168,3
3198.938,426,69.13265,4384,14,2.28125,133.20312,231.5781,540.0742,3
3198.938,426,68.27411,4352,14,2.28125,133.19531,236.0703,535.582,3
3198.938,426,69.44444,4352,10,2.28125,133.20312,231.6445,540.0,3
3198.938,426,68.52792,4352,9,2.28125,133.20312,235.5469,536.0977,3
3198.938,426,70.51282,4352,11,2.28125,133.20312,234.6836,536.9609,3
3198.938,426,72.44898,4352,10,2.28125,133.20312,231.5156,540.1289,3
3198.938,426,74.05542,4352,13,2.28125,133.20312,229.3711,542.2734,3
3198.938,426,71.24682,4352,10,2.28125,133.20312,233.0586,538.5859,3
3198.938,426,71.06599,4352,7,2.28125,133.20312,231.8789,539.7656,3
3198.938,426,71.82741,4352,13,2.28125,133.20312,231.7461,539.8984,3
3198.938,425,70.42607,4352,7,2.28125,133.20312,228.6367,543.0078,3
3198.938,426,71.17347,4352,9,2.28125,133.20312,235.2969,536.3477,3
3198.938,426,66.66667,4352,13,2.289062,133.20312,236.0625,535.582,3
3198.938,426,71.39241,4352,11,2.289062,133.19531,232.6328,539.0117,3
3198.938,426,69.05371,4352,8,2.289062,133.20312,230.6094,541.0273,3
3198.953,426,68.95674,4352,10,2.289062,133.20312,231.6992,539.9375,3
3197.031,426,65.12821,4352,13,2.289062,133.20312,233.9375,537.6992,3
3197.016,426,68.44784,4352,14,2.289062,133.20312,230.1523,541.4844,3
3197.016,426,70.81218,4352,13,2.289062,133.20312,229.4336,542.2031,3
3197.016,426,66.83544,4352,8,2.289062,133.20312,234.7773,536.8594,3
3197.016,426,70.07673,4352,12,2.289062,133.20312,230.9766,540.6602,3
3197.016,426,66.83673,4352,8,2.289062,133.20312,234.3516,537.2852,3
3197.016,426,67.41855,4352,10,2.289062,133.20312,230.2227,541.4141,3
3197.016,426,71.3198,4352,10,2.289062,133.20312,231.418,540.2188,3
3197.016,426,67.5063,4352,14,2.289062,133.20312,232.7422,538.8945,3
3197.016,426,67.5063,4352,9,2.289062,133.20312,234.4805,537.1562,3
3197.016,425,65.16291,4352,11,2.289062,133.20312,234.918,536.7188,3
3197.016,425,60.69652,4352,7,2.289062,133.20312,231.1055,540.5312,3
3197.031,425,56.56566,4352,15,2.289062,133.20312,227.7422,543.8945,3
3197.031,425,57.93451,4352,13,2.289062,133.20312,229.375,542.2617,3
3197.016,425,67.8481,4384,14,2.289062,133.20312,235.168,536.4688,3
3197.016,425,69.30946,4384,13,2.289062,133.20312,229.8086,541.8281,3
3197.016,425,70.99237,4384,13,2.289062,133.20312,225.8008,545.8359,3
3197.031,425,67.68448,4384,10,2.289062,133.20312,227.5273,544.1094,3
3197.031,425,67.53247,4384,7,2.289062,133.20312,230.5234,541.1133,3
3197.031,425,72.44898,4384,13,2.289062,133.20312,231.4453,540.1914,3
3199.898,425,71.61125,4384,9,2.289062,133.20312,230.4961,541.1406,3
3199.898,425,67.67677,4384,12,2.289062,133.20312,230.0781,541.5586,3
3199.898,425,71.39241,4384,10,2.296875,133.20312,229.8828,541.7539,3
3199.898,425,68.03069,4384,10,2.296875,133.20312,228.7891,542.8398,3
3199.898,425,66.92112,4384,13,2.296875,133.20312,225.5078,546.1211,3
3199.898,425,67.68448,4384,11,2.296875,133.20312,229.6641,541.9648,3
3199.898,425,68.18182,4384,11,2.296875,133.20312,231.3359,540.293,3
3199.898,424,67.7665,4384,11,2.296875,133.20312,233.1992,538.4297,3
3199.898,424,72.77354,4384,15,2.296875,133.20312,227.4023,544.2266,3
3199.898,424,70.17544,4384,8,2.296875,133.20312,229.543,542.0859,3
3199.898,424,68.21705,4384,9,2.296875,133.20312,226.7539,544.875,3
3199.898,424,68.84422,4384,10,2.296875,133.20312,229.1289,542.5,3
3199.898,424,70.43702,4384,12,2.296875,133.20312,230.625,541.0039,3
3199.898,425,67.93893,4384,13,2.296875,133.20312,227.3711,544.2578,3
3199.898,425,69.13265,4384,12,2.296875,133.20312,230.3945,541.2344,3
3199.898,425,67.33668,4384,17,2.296875,133.20312,228.5664,543.0625,3
3199.898,425,67.5063,4384,12,2.296875,133.20312,229.3398,542.2891,3
3199.898,425,65.29563,4384,6,2.304688,133.84766,228.3164,542.668,3
3199.898,425,66.66667,4384,10,2.304688,133.83984,225.5273,545.457,3
3199.898,425,69.82544,4384,11,2.304688,133.84766,224.0195,546.957,3
3199.898,425,68.76574,4384,13,2.304688,133.84766,230.582,540.3945,3
3197.977,425,63.5443,4384,12,2.304688,133.84766,223.4844,547.4922,3
3197.977,425,59.44584,4384,14,2.304688,133.84766,224.9844,545.9922,3
3197.977,425,56.93069,4384,8,2.304688,133.84766,226.0508,544.9258,3
3197.977,425,63.52041,4384,11,2.304688,133.84766,226.4844,544.4922,3
3193.648,425,67.8481,4384,9,2.304688,133.84766,228.4141,542.5625,3
3193.648,425,68.0203,4384,12,2.304688,133.84766,228.9766,542.0,3
3193.648,425,72.75,4384,11,2.304688,133.84766,225.1133,545.8633,3
3197.016,425,72.0403,4384,15,2.304688,133.84766,225.9766,545.0,3
3197.016,424,72.12276,4384,9,2.320312,133.84766,223.293,547.6836,3
3197.016,424,70.66327,4384,14,2.320312,133.83203,222.2695,548.707,3
3197.016,424,69.62025,4384,12,2.320312,133.84766,232.832,538.1289,3
3197.016,424,70.80103,4384,16,2.320312,133.84766,227.0391,543.9219,3
3197.016,424,68.93939,4384,10,2.320312,133.84766,226.9023,544.0586,3
3197.016,424,68.63753,4384,12,2.320312,133.84766,226.4414,544.5195,3
3197.016,424,70.37975,4384,12,2.320312,133.84766,227.6719,543.2891,3
3197.016,424,68.76574,4384,7,2.320312,133.84766,222.6445,548.3164,3
3197.016,424,70.37975,4384,17,2.320312,133.84766,225.0195,545.9414,3
3197.016,424,70.48346,4384,12,2.320312,133.84766,222.0664,548.8945,3
3197.016,424,73.72449,4384,13,2.320312,133.84766,230.7383,540.2227,3
3197.016,424,70.70707,4384,12,2.320312,133.84766,226.3789,544.582,3
3197.016,424,73.02799,4384,12,2.320312,133.84766,222.5664,548.3945,3
3197.016,424,71.93878,4384,10,2.320312,133.84766,223.707,547.2539,3
3193.648,424,68.68687,4384,13,2.320312,133.84766,224.9492,546.0117,3
3193.648,424,65.56122,4384,9,2.320312,133.84766,227.6055,543.3555,3
3198.457,424,70.37975,4384,9,2.320312,133.84766,233.957,537.0039,3
3198.457,424,71.53846,4352,9,2.328125,133.84766,229.0703,541.8906,3
3198.457,424,65.22843,4352,12,2.328125,133.83984,223.8984,547.0625,3
3198.457,424,70.02519,4352,10,2.328125,133.84766,224.2344,546.7188,3
3198.457,424,67.59494,4352,13,2.328125,133.84766,226.1797,544.7734,3
3198.457,424,70.37975,4352,5,2.328125,133.84766,225.4844,545.4688,3
3198.457,424,62.5,4352,16,2.328125,133.84766,227.3789,543.5742,3
3198.457,425,60.05025,4352,17,2.328125,133.84766,227.4336,543.5195,3
3198.457,425,61.44279,4352,16,2.328125,133.84766,223.0312,547.9219,3
3198.457,425,55.16373,4352,20,2.328125,133.84766,224.8242,546.1289,3
3198.457,425,62.94416,4352,9,2.328125,133.84766,226.832,544.1211,3
3198.457,425,67.51269,4352,11,2.328125,133.84766,226.6055,544.3477,3
3198.457,425,73.28244,4352,10,2.328125,133.84766,227.4922,543.4609,3
3198.457,425,72.68041,4320,10,2.328125,133.84766,223.7734,547.1797,3
3198.457,425,70.15306,4320,10,2.328125,133.84766,221.9961,548.957,3
3198.457,425,70.48346,4320,10,2.328125,133.84766,220.4414,550.5117,3
3198.457,425,67.7665,4320,14,2.328125,133.84766,229.0664,541.8867,3
3198.457,425,68.70229,4320,10,2.328125,133.84766,223.9961,546.957,3
3198.457,425,59.28753,4320,9,2.328125,133.84766,223.7773,547.1758,3
3198.457,425,69.97455,4320,13,2.328125,133.84766,225.0781,545.875,3
3198.473,425,70.95116,4320,12,2.328125,133.84766,227.4727,543.4805,3
3198.473,425,71.71717,4320,8,2.328125,133.84766,227.5859,543.3672,3
3198.457,425,70.52897,4320,14,2.328125,133.84766,223.3867,547.5664,3
3195.039,425,70.07673,4320,8,2.328125,133.84766,221.6914,549.2617,3
3195.039,425,69.17293,4320,15,2.328125,133.84766,225.9492,545.0039,3
3195.039,425,69.62025,4320,10,2.328125,133.84766,222.2695,548.6836,3
3195.039,425,67.93893,4320,10,2.328125,133.84766,224.8125,546.1406,3
3195.039,424,67.85714,4352,14,2.328125,133.84766,227.2344,543.7188,3
3195.055,424,69.03553,4352,11,2.328125,133.84766,226.3477,544.6055,3
3195.055,424,67.5063,4352,9,2.328125,133.84766,222.918,548.0352,3
3195.039,425,71.3198,4352,10,2.328125,133.84766,224.2852,546.668,3
3195.039,425,69.36709,4352,16,2.328125,133.84766,221.6328,549.3203,3
3194.301,424,67.42424,4352,15,2.328125,133.84766,224.0469,546.9062,3
3197.113,427,71.71717,4384,14,2.351562,133.84766,221.1758,549.7773,3
3195.039,425,69.01763,4320,10,2.382812,135.19141,221.8945,547.6914,3
3195.039,425,62.81407,4320,11,2.382812,135.73438,222.3789,546.6328,3
3195.055,425,64.64646,4320,17,2.382812,135.74219,219.0586,549.9453,3
3195.055,425,67.35219,4352,15,2.382812,135.74219,220.3711,548.6328,3
3195.055,425,62.28288,4320,10,2.382812,135.74219,220.8594,548.1445,3
3195.039,425,58.54271,4320,7,2.390625,135.74219,221.9727,547.0312,3
3195.984,428,55.38847,4320,14,2.390625,135.74219,221.8242,547.1719,3
3195.57,425,66.83544,4320,15,2.390625,135.74219,219.418,549.5781,3
3195.57,425,66.58098,4320,11,2.390625,135.74219,220.9453,548.0508,3
3195.57,425,71.64557,4320,15,2.390625,135.74219,219.0312,549.9648,3
3196.051,425,69.87342,4320,13,2.390625,135.74219,221.1445,547.8516,3
3196.535,425,71.72237,4320,10,2.390625,135.74219,218.7383,550.2578,3
3196.535,425,68.52792,4320,15,2.390625,135.74219,218.1914,550.8047,3
3196.535,425,68.46154,4320,8,2.390625,135.74219,219.2109,549.7852,3
3196.535,425,65.81633,4320,12,2.390625,135.74219,223.7812,545.2148,3
3196.551,425,67.60204,4352,12,2.390625,135.74219,225.0039,543.9922,3
3196.535,425,70.99237,4352,11,2.390625,135.74219,222.0508,546.9453,3
3196.535,425,66.83544,4352,14,2.390625,135.74219,223.582,545.4141,3
3196.535,425,73.72449,4352,12,2.390625,135.74219,224.8984,544.0977,3
3196.535,426,68.8946,4352,13,2.390625,135.74219,222.0195,546.9766,3
3196.535,426,69.03553,4352,8,2.390625,135.74219,218.6562,550.3398,3
3196.535,426,67.34694,4352,11,2.390625,135.74219,219.082,549.9141,3
3196.535,426,70.55838,4352,9,2.390625,135.74219,222.875,546.1211,3
3196.535,426,69.28934,4352,12,2.40625,135.74219,220.1797,548.8164,3
3196.535,426,64.46701,4352,9,2.40625,135.73047,220.9609,548.0312,3
3196.535,426,70.37975,4352,17,2.40625,135.74219,216.1055,552.875,3
3196.535,425,71.3198,4352,12,2.40625,135.74219,223.6328,545.3477,3
3196.535,426,69.38776,4352,12,2.40625,135.74219,220.2578,548.7227,3
3196.535,426,66.32911,4352,10,2.40625,135.74219,220.5156,548.4648,3
3196.535,426,71.82741,4352,12,2.40625,135.74219,225.0938,543.8867,3
3196.535,426,65.15152,4352,16,2.40625,135.74219,222.3984,546.582,3
3196.535,426,67.00508,4384,10,2.40625,135.74219,223.5742,545.4062,3
3196.535,426,71.0,4384,12,2.40625,135.74219,219.8555,549.125,3
3197.16,426,64.92537,4384,12,2.40625,135.74219,221.3594,547.6211,3
3197.176,426,65.91479,4384,16,2.40625,135.74219,217.9023,551.0781,3
3197.176,426,58.29146,4384,11,2.40625,135.74219,216.3477,552.6328,3
3197.176,426,58.48101,4384,7,2.40625,135.74219,222.125,546.8555,3
3197.16,426,55.80808,4352,13,2.414062,135.74219,221.1445,547.8359,3
3197.176,426,68.11224,4352,14,2.414062,135.73438,218.4531,550.5273,3
3197.176,426,69.3299,4352,12,2.414062,135.74219,223.5,545.4727,3
3197.16,426,72.51908,4352,12,2.414062,135.74219,219.8672,549.1055,3
3197.16,426,70.73791,4352,11,2.414062,135.74219,220.3945,548.5781,3
3197.16,426,70.55838,4352,14,2.414062,135.74219,227.3828,541.5898,3
3197.16,426,69.05371,4352,12,2.414062,135.74219,221.875,547.0977,3
3197.16,426,69.01763,4352,8,2.421875,135.74219,217.4609,551.5117,3
3197.16,426,68.79795,4352,14,2.421875,135.73438,219.0859,549.8867,3
3197.16,426,69.03553,4352,13,2.421875,135.74219,223.9023,545.0625,3
3197.16,426,69.92288,4352,10,2.421875,135.74219,221.5703,547.3945,3
3197.16,426,69.62025,4352,11,2.421875,135.74219,218.207,550.7578,3
3197.16,426,72.08122,4352,18,2.421875,135.74219,219.5195,549.4453,3
3197.16,426,67.7665,4352,13,2.421875,135.74219,222.4102,546.5547,3
3194.754,426,65.22843,4352,16,2.421875,135.74219,218.1445,550.8203,3
3194.754,426,69.13265,4352,11,2.421875,135.74219,219.8125,549.1523,3
3194.754,426,70.52897,4352,14,2.421875,135.74219,219.5703,549.3945,3
3194.754,426,69.79695,4352,11,2.421875,135.74219,218.0742,550.8906,3
3194.754,426,68.28645,4352,13,2.421875,135.74219,219.543,549.4219,3
3194.754,426,69.19192,4352,13,2.421875,135.74219,223.3359,545.6289,3
3198.602,426,71.78841,4352,12,2.421875,135.74219,218.4805,550.4844,3
3198.602,426,65.21739,4352,12,2.421875,135.74219,214.4609,554.5039,3
3198.602,426,67.93893,4352,10,2.421875,135.74219,220.625,548.3398,3
3198.602,426,67.85714,4352,12,2.421875,135.74219,216.9102,552.0547,3
3198.602,426,69.36709,4352,8,2.421875,135.74219,217.9141,551.0508,3
3198.602,426,66.16162,4352,6,2.421875,135.74219,214.5312,554.4336,3
3198.602,426,65.99496,4352,12,2.421875,135.74219,216.5391,552.4258,3
3198.602,426,66.75063,4352,10,2.421875,135.74219,219.8789,549.0859,3
3198.602,426,59.0,4352,12,2.421875,135.74219,218.5117,550.4531,3
3198.602,426,56.96517,4352,13,2.421875,135.74219,215.7773,553.1875,3
3198.602,426,60.15038,4352,14,2.421875,135.74219,212.8359,556.1289,3
3198.602,426,68.11224,4352,9,2.421875,135.74219,220.375,548.5898,3
3198.602,426,71.3198,4352,11,2.421875,135.74219,222.7773,546.1875,3
3198.602,426,68.36735,4352,10,2.421875,135.74219,219.5625,549.4023,3
3198.602,426,67.85714,4352,9,2.421875,135.74219,215.5742,553.3906,3
3198.602,426,68.60759,4352,13,2.421875,135.74219,215.7695,553.1953,3
3195.719,426,73.5369,4352,12,2.421875,135.74219,210.3008,558.6641,3
3195.719,426,72.01018,4352,11,2.429688,135.74219,216.4609,552.5039,3
3195.719,426,68.27411,4352,13,2.429688,135.73438,220.9961,547.9688,3
3195.719,426,68.35443,4352,12,2.429688,135.74219,222.1445,546.8125,3
3195.719,426,69.67419,4320,13,2.429688,135.74219,220.6328,548.3242,3
3195.719,426,72.08122,4352,15,2.429688,135.74219,221.3594,547.5977,3
3195.719,426,69.69697,4352,12,2.429688,135.74219,219.7383,549.2188,3
3195.719,426,68.93939,4352,16,2.429688,135.74219,220.3477,548.6094,3
3195.719,426,66.58098,4352,11,2.429688,135.74219,214.2227,554.7344,3
3195.719,426,68.87755,4352,10,2.429688,135.74219,219.4141,549.543,3
3195.719,426,70.52897,4352,10,2.429688,135.74219,215.957,553.0,3
3195.719,426,65.13995,4352,8,2.429688,135.74219,222.8906,546.0664,3
3195.719,426,68.86076,4352,12,2.429688,136.32031,216.7969,551.582,3
3195.719,426,68.70229,4352,8,2.429688,136.32031,215.2891,553.0898,3
3195.719,426,68.52792,4352,13,2.429688,136.32031,216.0781,552.3008,3
3195.719,426,69.38776,4352,7,2.429688,136.32031,211.7695,556.6094,3
3195.719,426,68.60759,4352,8,2.429688,136.32031,213.1445,555.2344,3
3195.719,426,68.44784,4352,9,2.4375,136.32031,214.1992,554.1797,3
3195.719,426,70.37975,4352,10,2.4375,136.3125,211.9023,556.4766,3
3195.719,426,74.3073,4352,10,2.4375,136.32031,213.6484,554.7227,3
3195.719,426,64.5,4384,10,2.4375,136.32031,209.8516,558.5195,3
3195.719,426,65.22843,4384,16,2.4375,136.32031,215.0742,553.2969,3
3195.719,426,62.93532,4384,7,2.4375,136.32031,213.4453,554.9258,3
3196.68,426,59.10224,4384,10,2.4375,136.32031,216.3594,552.0117,3
3196.68,426,58.1864,4384,10,2.4375,136.32031,220.0234,548.3477,3
3196.68,426,55.10204,4384,8,2.4375,136.32031,213.8438,554.5273,3
3196.68,426,68.60759,4384,11,2.4375,136.32031,216.3359,552.0352,3
3196.68,426,69.15167,4384,16,2.4375,136.32031,220.7617,547.6094,3
3196.68,426,67.60204,4384,19,2.4375,136.32031,216.5898,551.7812,3
3196.68,426,70.35176,4384,11,2.4375,136.32031,214.8398,553.5312,3
3196.68,426,70.17995,4384,9,2.4375,136.32031,210.6016,557.7695,3
3197.16,426,68.68687,4384,8,2.4375,136.32031,221.6055,546.7656,3
3197.16,426,68.70229,4384,11,2.4375,136.32031,216.7383,551.6328,3
3197.16,426,70.88608,4384,10,2.4375,136.32031,211.6094,556.7617,3
3197.16,426,68.10127,4384,12,2.445312,136.32031,212.1211,556.25,3
3197.16,426,68.95674,4384,9,2.445312,136.32031,214.3398,554.0234,3
3197.16,426,69.15167,4384,13,2.445312,136.32031,214.9492,553.4141,3
3197.16,426,69.7201,4384,13,2.445312,136.32031,214.4492,553.9141,3
3197.16,426,67.51918,4384,10,2.445312,136.32031,216.4922,551.8711,3
3197.656,426,67.34177,4384,12,2.445312,136.32031,211.6484,556.7148,3
3197.656,426,73.23232,4384,6,2.445312,136.32031,218.918,549.4453,3
3197.656,426,73.23232,4384,8,2.445312,136.32031,213.125,555.2383,3
3197.641,426,71.5,4384,15,2.445312,136.32031,213.9727,554.3906,3
3197.641,426,70.30457,4384,11,2.445312,136.32031,212.0352,556.3281,3
3197.641,426,66.58228,4384,10,2.445312,136.32031,215.75,552.6133,3
3197.641,426,68.51385,4384,7,2.445312,136.32031,212.1016,556.2617,3
3197.641,426,65.98985,4384,12,2.445312,136.32031,212.9062,555.457,3
3197.641,426,67.00508,4384,9,2.445312,136.32031,211.8242,556.5391,3
3197.641,426,66.07595,4384,6,2.445312,136.32031,220.2266,548.1367,3
3197.641,426,69.82544,4384,14,2.445312,136.32031,214.9531,553.4102,3
3197.641,426,67.08861,4352,10,2.445312,136.32031,216.4688,551.8945,3
3197.641,426,63.63636,4352,9,2.445312,136.41797,212.2695,555.9961,3
3197.641,426,64.82412,4352,8,2.445312,136.44531,215.2578,552.9805,3
3197.641,426,63.8404,4352,9,2.445312,136.44531,212.5625,555.6758,3
3197.641,426,59.19395,4352,12,2.445312,136.44531,213.2422,554.9961,3
3197.641,426,56.32754,4352,8,2.453125,136.44531,212.8633,555.375,3
3197.641,426,61.32316,4352,7,2.453125,136.4375,210.9336,557.3047,3
3194.754,426,70.30457,4352,17,2.453125,136.44531,212.1016,556.1289,3
3194.754,426,68.0203,4352,10,2.453125,136.44531,215.6602,552.5703,3
3194.754,426,71.09974,4352,10,2.453125,136.44531,214.668,553.5625,3
3194.754,426,70.33248,4352,12,2.453125,136.44531,216.2812,551.9492,3
3194.754,426,70.37975,4352,13,2.453125,136.44531,219.2305,549.0,3
3194.754,426,72.12276,4352,10,2.453125,136.44531,215.8516,552.3789,3
3194.754,426,67.94872,4352,7,2.453125,136.44531,212.2148,556.0156,3
3194.754,426,69.36709,4352,10,2.453125,136.44531,216.7188,551.5117,3
3199.566,426,69.23077,4352,12,2.453125,136.44531,214.1211,554.1094,3
3199.566,426,72.63427,4352,8,2.453125,136.44531,210.1328,558.0977,3
3199.566,426,69.46565,4352,14,2.453125,136.44531,212.3672,555.8633,3
3199.566,426,74.87437,4352,11,2.453125,136.44531,208.2969,559.9336,3
3200.527,426,71.75573,4352,11,2.453125,136.44531,213.2695,554.9609,3
3200.527,426,70.60302,4352,18,2.453125,136.44531,209.1953,559.0352,3
3200.527,426,69.58763,4352,10,2.453125,136.44531,214.7578,553.4727,3
3200.527,426,71.06599,4352,15,2.453125,136.44531,211.3398,556.8906,3
3200.527,426,71.64557,4352,12,2.453125,136.44531,212.6367,555.5938,3
3200.527,426,65.98985,4352,9,2.453125,136.44531,214.3164,553.9141,3
3200.527,426,70.66327,4352,10,2.453125,136.44531,214.3867,553.8438,3
3200.527,426,69.84925,4352,14,2.453125,136.44531,211.2539,556.9766,3
3200.527,426,70.02519,4352,13,2.453125,136.44531,213.6562,554.5742,3
3200.527,426,68.60759,4352,10,2.453125,136.44531,209.7734,558.457,3
3200.527,426,68.78173,4352,8,2.453125,136.44531,215.8281,552.4023,3
3200.527,426,68.68687,4352,12,2.453125,136.44531,212.8516,555.3789,3
3200.527,426,67.67677,4352,7,2.453125,136.44531,209.2539,558.9766,3
3200.527,426,66.66667,4352,6,2.453125,136.44531,211.4023,556.8281,3
3200.527,426,62.0,4352,7,2.453125,136.44531,207.7109,560.5195,3
3200.527,424,52.08845,4352,5,2.453125,136.44531,207.7109,560.5195,3
3200.543,424,51.11111,4352,14,2.453125,136.44531,207.2461,560.9844,3
3200.527,424,57.64411,4352,10,2.453125,136.44531,213.9844,554.2461,3
3200.527,424,63.77551,4352,9,2.453125,136.53125,215.5547,552.5898,3
3200.527,424,70.95116,4352,5,2.453125,136.5625,216.6836,551.4297,3
3200.527,425,65.90331,4352,12,2.453125,136.60938,214.9609,553.1055,3
3200.527,425,59.33504,4352,9,2.453125,136.60938,214.9609,553.1055,3
3195.719,425,62.33766,4352,5,2.453125,136.60938,214.7148,553.3516,3
3195.719,425,63.07692,4352,6,2.453125,136.60938,214.7148,553.3516,3
3195.719,425,63.91753,4352,6,2.453125,136.60938,214.7148,553.3516,3
3195.719,425,63.93862,4352,5,2.453125,137.13281,214.7148,552.8281,3
3195.719,425,60.77922,4352,7,2.453125,137.13281,214.7148,552.8281,3
3195.719,425,60.86957,4352,7,2.453125,137.13281,214.2227,553.3203,3
3200.527,425,62.37113,4352,6,2.453125,137.13281,214.0039,553.5391,3
3200.773,426,62.76042,4352,11,2.453125,137.13281,213.7578,553.7852,3
3200.527,425,61.32316,4384,4,2.453125,137.13281,213.5117,554.0312,3
3200.527,424,65.47315,4384,7,2.453125,137.13281,212.7734,554.7695,3
3200.527,425,58.82353,4384,7,2.453125,137.13281,212.7734,554.7695,3
3200.527,425,64.35897,4384,10,2.453125,137.13281,212.2812,555.2617,3
3200.527,425,65.89744,4352,6,2.453125,137.13281,212.0352,555.5078,3
3200.527,425,62.14834,4352,5,2.460938,137.13281,212.0352,555.5078,3
3200.543,425,63.58974,4352,8,2.460938,137.125,212.0352,555.5078,3
3200.543,425,62.34097,4352,8,2.460938,137.13281,211.7891,555.7461,3
3200.543,425,63.68286,4352,4,2.460938,137.13281,211.543,555.9922,3
3200.531,425,66.15776,4352,12,2.460938,137.13281,211.2969,556.2383,3
3200.531,425,66.83417,4384,11,2.460938,137.13281,211.2969,556.2383,3
3200.531,425,64.23174,4384,4,2.460938,137.13281,210.8047,556.7305,3
3200.531,425,63.72796,4384,14,2.46875,137.13281,210.8047,556.7305,3
3200.531,425,60.14851,4384,6,2.46875,137.125,210.8047,556.7305,3
3200.531,425,64.33915,4384,8,2.46875,137.13281,210.8047,556.7227,3
3201.535,425,58.47666,4384,9,2.46875,137.13281,210.8047,556.7227,3
3201.535,425,54.81481,4384,6,2.46875,137.13281,210.0664,557.4609,3
3200.531,425,54.47761,4384,9,2.46875,137.13281,209.8203,557.707,3
3200.531,425,54.72637,4384,6,2.46875,137.13281,209.8203,557.707,3
3200.531,425,62.1134,4384,9,2.46875,137.13281,209.5742,557.9531,3
3199.438,425,58.85417,4384,3,2.625,137.13281,209.5742,557.9531,3
3197.168,426,50.79365,4384,8,3.1875,146.41797,200.2227,557.8633,3
3193.855,426,24.87437,4384,7,3.1875,152.47656,187.1797,564.2852,3
3193.855,426,50.65274,4384,8,3.1875,152.47656,188.3477,563.1172,3
3193.855,426,51.29534,4384,5,3.1875,152.47656,188.4102,563.0547,3
3193.855,426,49.09091,4384,7,3.1875,152.47656,188.4102,563.0547,3
3193.855,426,51.04712,4384,7,3.195312,152.47656,188.1641,563.3008,3
3193.855,426,48.31169,4384,7,3.195312,152.47656,187.918,563.5391,3
3193.855,426,47.93814,4384,7,3.195312,152.47656,187.918,563.5391,3
3193.855,426,50.26316,4384,9,3.195312,152.47656,187.918,563.5391,3
3193.855,426,50.51546,4384,6,3.195312,152.47656,187.4258,564.0312,3
3193.855,426,48.18653,4352,7,3.195312,152.47656,187.4258,564.0312,3
3193.855,426,49.61832,4352,11,3.195312,152.47656,187.4258,564.0312,3
3193.855,426,49.87406,4352,7,3.195312,152.47656,187.4258,564.0312,3
3193.855,425,48.85496,4352,6,3.195312,152.47656,187.4258,564.0312,3
3193.855,425,48.06202,4352,7,3.195312,152.47656,187.4258,564.0312,3
3193.855,425,50.63613,4352,8,3.195312,152.47656,187.1797,564.2773,3
3193.855,426,46.95431,4352,8,3.195312,152.47656,187.1797,564.2773,3
3193.855,426,46.75,4352,8,3.195312,152.47656,187.1797,564.2773,3
3193.855,426,48.11083,4352,10,3.195312,152.47656,186.9336,564.5234,3
3190.488,426,50.12531,4352,5,3.195312,152.47656,186.9336,564.5234,3
3190.488,426,48.37905,4320,7,3.195312,153.21094,187.4258,563.2969,3
3190.473,426,51.63728,4320,9,3.195312,153.21094,186.6875,564.0352,3
3192.879,426,51.75,4320,8,3.195312,153.21094,186.1953,564.5273,3
3192.879,426,50.49261,4320,9,3.210938,153.21094,185.6797,565.043,3
3192.879,426,47.57282,4320,8,3.210938,153.19531,186.2227,564.5,3
3192.879,426,44.02985,4320,7,3.210938,153.21094,186.2227,564.4844,3
3192.879,426,40.15152,4320,9,3.210938,153.21094,186.418,564.2891,3
3192.879,426,34.83709,4352,7,3.210938,153.21094,186.4688,564.2383,3
3192.879,426,44.02036,4352,9,3.210938,153.21094,186.4688,564.2383,3
3190.473,426,48.54111,4352,8,3.210938,153.21094,186.4688,564.2383,3
3190.473,426,47.74536,4352,7,3.210938,153.21094,186.4688,564.2383,3
