face_detection_rpi_mem.committed_Committed_AS,face_detection_rpi_system.active_processes_active,face_detection_rpi_system.cpu_user,face_detection_rpi_system.file_nr_used_used,face_detection_rpi_system.processes_running,face_detection_rpi_system.ram_buffers,face_detection_rpi_system.ram_cached,face_detection_rpi_system.ram_free,face_detection_rpi_system.ram_used,Target
3083.883,420,66.66667,4320,11,4.351562,327.0781,62.46484,513.2344,6
3083.883,420,68.10127,4320,7,4.351562,327.0781,63.45703,512.2422,6
3082.125,420,67.35219,4320,13,4.351562,327.0781,61.0,514.6992,6
3084.762,420,65.13995,4320,10,4.351562,327.0781,61.45703,514.2422,6
3084.777,420,65.89744,4320,8,4.351562,327.0781,59.32031,516.3789,6
3083.883,420,65.64103,4320,8,4.351562,327.0781,61.33984,514.3594,6
3083.883,420,64.43299,4320,9,4.351562,327.0781,59.55469,516.1445,6
3083.883,420,64.19437,4320,9,4.359375,327.0781,61.41016,514.2812,6
3083.883,420,65.22843,4320,12,4.359375,327.0781,62.64062,513.0508,6
3083.004,420,67.00508,4320,10,4.359375,327.0781,61.10156,514.5898,6
3083.004,420,64.37659,4320,14,4.359375,327.0781,63.19141,512.5,6
3083.004,420,65.32663,4320,16,4.359375,327.0781,60.54688,515.1445,6
3084.887,421,62.27848,4320,10,4.359375,327.0781,62.80078,512.8906,6
3085.766,421,57.85536,4320,17,4.359375,327.0781,60.54297,515.1484,6
3084.887,421,57.64411,4320,8,4.359375,327.0781,63.64844,512.043,6
3083.883,421,58.29146,4320,9,4.359375,327.0781,59.79688,515.8945,6
3083.004,421,65.15152,4320,10,4.359375,327.0781,60.92969,514.7617,6
3083.883,421,66.40827,4320,13,4.359375,327.0781,58.22266,517.4688,6
3083.004,421,67.60204,4320,11,4.359375,327.0781,61.30859,514.3828,6
3083.898,421,67.4359,4320,13,4.359375,327.0781,62.23047,513.4609,6
3083.02,421,67.92929,4320,9,4.359375,327.0781,62.53516,513.1562,6
3083.898,421,68.20513,4320,8,4.367188,327.0781,58.06641,517.6172,6
3083.898,421,67.7665,4320,13,4.367188,327.0781,61.76953,513.9141,6
3084.777,421,69.11392,4320,11,4.367188,327.0781,64.29297,511.3906,6
3083.898,421,67.35219,4320,8,4.367188,327.0781,62.61328,513.0703,6
3083.898,421,69.23077,4320,11,4.367188,327.0781,58.8125,516.8711,6
3083.898,421,67.7665,4320,12,4.367188,327.0781,68.55469,507.1289,6
3083.898,421,65.98985,4352,11,4.367188,327.0781,61.48828,514.1953,6
3083.898,421,72.86822,4384,13,4.367188,327.0781,63.71875,511.9648,6
3083.02,421,67.4359,4384,15,4.367188,327.0781,65.03125,510.6523,6
3083.898,421,66.49616,4384,8,4.367188,327.0781,60.15625,515.5273,6
3082.141,421,68.5422,4384,8,4.367188,327.0781,56.98438,518.6992,6
3084.777,421,67.00508,4384,10,4.367188,327.0781,56.15234,519.5312,6
3082.141,421,69.38776,4384,9,4.367188,327.0781,59.91016,515.7734,6
3083.914,421,66.49616,4384,11,4.367188,327.0781,66.21484,509.4688,6
3083.898,421,68.27411,4384,6,4.367188,327.0781,65.01953,510.6641,6
3083.898,421,63.63636,4384,11,4.367188,327.0781,60.78516,514.8984,6
3084.777,421,65.13995,4352,9,4.367188,327.0781,61.95312,513.7305,6
3083.898,421,68.36735,4352,8,4.367188,327.0781,63.11328,512.5703,6
3083.898,421,65.48223,4352,11,4.367188,327.0781,61.72656,513.957,6
3083.898,421,66.49746,4352,9,4.367188,327.0781,68.75391,506.9297,6
3084.777,421,62.08651,4352,11,4.367188,327.0781,65.23438,510.4492,6
3082.141,421,63.56784,4352,9,4.367188,327.0781,58.18359,517.5,6
3083.898,421,62.0,4352,14,4.367188,327.0781,64.28516,511.3984,6
3082.141,421,60.10101,4352,13,4.367188,327.0781,62.38672,513.2969,6
3083.898,419,53.92405,4352,9,4.367188,327.0781,61.41016,514.2734,6
3084.777,420,63.0102,4352,9,4.367188,327.0781,65.11719,510.5664,6
3083.898,420,67.00767,4352,12,4.367188,327.0781,61.54297,514.1406,6
3084.777,420,64.70588,4352,7,4.367188,327.0781,56.74219,518.9414,6
3083.898,420,64.84375,4352,14,4.367188,327.0781,57.42578,518.2578,6
3083.898,420,66.23711,4352,8,4.367188,327.0781,62.10547,513.5781,6
3084.777,420,68.19338,4352,11,4.367188,327.0781,60.91406,514.7695,6
3083.02,420,67.67677,4352,16,4.367188,327.0781,60.23047,515.4531,6
3082.141,420,68.97436,4352,10,4.367188,327.0781,61.64844,514.0352,6
3083.02,420,65.7289,4352,11,4.367188,327.0781,64.10156,511.582,6
3083.898,420,65.56122,4352,11,4.367188,327.0781,60.28906,515.3945,6
3083.898,420,69.38776,4352,16,4.367188,327.0781,55.37109,520.3125,6
3083.898,420,67.85714,4352,13,4.367188,327.0781,62.59766,513.0859,6
3083.898,420,68.63753,4352,8,4.375,327.0781,59.82422,515.8516,6
3083.898,420,68.18182,4352,9,4.375,327.0781,61.69531,513.9805,6
3083.898,420,66.49616,4384,11,4.375,327.0781,58.8125,516.8633,6
3082.141,420,66.15385,4384,10,4.375,327.0781,58.125,517.5508,6
3083.898,420,69.46565,4384,15,4.375,327.0781,61.53125,514.1445,6
3083.898,420,65.56962,4384,10,4.375,327.0781,58.19141,517.4844,6
3083.898,420,70.15306,4384,12,4.375,327.0781,56.44531,519.2305,6
3082.141,420,65.97938,4384,15,4.375,327.0781,58.45703,517.2188,6
3083.02,420,67.09184,4384,9,4.375,327.0781,58.92969,516.7461,6
3084.777,420,69.62025,4384,10,4.375,327.0781,60.96094,514.7148,6
3083.898,420,64.54082,4384,10,4.375,327.0781,66.26953,509.4062,6
3083.883,420,66.83673,4384,13,4.375,327.0781,61.05469,514.6211,6
3084.762,420,67.34177,4384,13,4.375,327.0781,61.78906,513.8867,6
3083.883,420,66.32911,4384,11,4.375,327.0781,64.14453,511.5312,6
3083.898,420,65.66416,4384,16,4.375,327.0781,63.13281,512.543,6
3083.898,420,61.09726,4384,8,4.375,327.0781,61.84766,513.8281,6
3083.898,420,58.14536,4384,9,4.375,327.0781,65.01562,510.6602,6
3083.883,420,55.38847,4384,12,4.375,327.0781,58.86328,516.8125,6
3083.883,420,59.07928,4384,10,4.375,327.0781,59.33203,516.3438,6
3084.762,420,65.82915,4384,10,4.375,327.0781,59.91406,515.7617,6
3083.883,420,65.20619,4384,10,4.375,327.0781,61.54297,514.1328,6
3083.883,420,69.48718,4384,12,4.375,327.0781,58.57812,517.0977,6
3083.004,420,67.93893,4384,14,4.375,327.0781,61.81641,513.8594,6
3083.883,420,67.69231,4384,13,4.375,327.0781,62.42188,513.2539,6
3083.004,420,65.48223,4384,11,4.375,327.0781,61.64844,514.0273,6
3084.762,420,68.11224,4384,10,4.375,327.0781,57.0,518.6758,6
3083.004,420,70.88608,4384,14,4.375,327.0781,59.91016,515.7656,6
3083.898,420,65.5527,4384,15,4.375,327.0781,65.59766,510.0781,6
3082.828,420,69.58763,4384,6,4.375,327.0781,59.13672,516.5391,6
3081.055,420,68.03069,4384,11,4.375,327.0781,56.79297,518.8828,6
3081.055,421,64.01028,4384,19,4.382812,327.0781,59.54297,516.125,6
3081.934,421,67.4359,4384,8,4.382812,327.0781,65.98438,509.6836,6
3081.934,421,68.86076,4384,9,4.382812,327.0781,68.375,507.293,6
3081.934,421,68.87755,4384,17,4.382812,327.0781,63.17188,512.4961,6
3081.934,421,67.85714,4384,13,4.382812,327.0781,63.65234,512.0156,6
3082.812,421,66.24365,4384,19,4.382812,327.0781,61.98828,513.6797,6
3080.176,421,67.4359,4384,9,4.382812,327.0781,59.91406,515.7539,6
3080.176,421,66.15776,4384,11,4.382812,327.0781,59.15234,516.5156,6
3082.812,421,68.0203,4384,11,4.382812,327.0781,61.23828,514.4297,6
3081.934,421,68.11224,4384,13,4.382812,327.0781,72.26953,503.3984,6
3081.055,421,67.75819,4384,11,4.382812,327.0781,62.08594,513.582,6
3081.949,421,67.26343,4384,10,4.382812,327.0781,61.16016,514.5078,6
3081.055,421,68.25,4384,11,4.382812,327.0781,61.58594,514.082,6
3081.934,421,67.42424,4384,9,4.382812,327.0781,58.12109,517.5469,6
3081.949,421,61.97531,4384,7,4.382812,327.0781,63.88672,511.7812,6
3081.934,421,60.49383,4384,10,4.382812,327.0781,58.80078,516.8672,6
3083.617,421,57.07071,4352,6,4.382812,327.0781,62.89844,512.7695,6
3083.617,421,55.44304,4352,9,4.382812,327.0781,67.30078,508.3672,6
3082.738,421,61.61616,4384,12,4.382812,327.0781,62.07812,513.5898,6
3082.738,421,66.15776,4384,15,4.382812,327.0781,61.12109,514.5469,6
3082.738,421,70.58824,4384,11,4.382812,327.0781,60.41797,515.25,6
3083.617,421,70.22901,4384,12,4.382812,327.0781,64.69531,510.9727,6
3081.859,421,69.40874,4352,12,4.382812,327.0781,62.73438,512.9336,6
3082.738,421,68.87755,4352,15,4.390625,327.0703,62.64844,513.0195,6
3083.617,421,68.04124,4352,12,4.390625,327.0781,57.76953,517.8906,6
3081.859,421,67.78351,4352,9,4.390625,327.0781,55.77734,519.8828,6
3082.738,421,70.22901,4352,10,4.390625,327.0781,60.38281,515.2773,6
3082.738,421,66.32911,4352,13,4.390625,327.0781,62.85547,512.8047,6
3083.617,421,68.97436,4352,16,4.390625,327.0781,61.04297,514.6172,6
3083.617,421,67.7665,4352,8,4.390625,327.082,67.03906,508.6172,6
3082.738,421,69.74359,4352,10,4.390625,327.082,62.51562,513.1406,6
3083.633,421,67.34694,4352,9,4.390625,327.082,60.19922,515.457,6
3082.754,421,66.49746,4352,12,4.390625,327.082,60.54688,515.1094,6
3083.633,421,69.46565,4352,10,4.390625,327.082,55.97656,519.6797,6
3082.738,421,67.60204,4352,13,4.390625,327.082,64.03906,511.6172,6
3082.738,421,68.36735,4352,11,4.390625,327.082,62.34375,513.3125,6
3083.617,421,65.30612,4352,11,4.390625,327.082,62.76172,512.8945,6
3083.617,421,65.13995,4352,7,4.390625,327.082,63.48047,512.1758,6
3082.738,421,63.82429,4352,10,4.390625,327.082,62.13672,513.5195,6
3082.738,421,66.41221,4352,11,4.390625,327.082,61.5,514.1562,6
3081.859,421,67.17172,4352,9,4.390625,327.082,60.8125,514.8438,6
3081.859,421,66.75192,4352,14,4.390625,327.082,64.86328,510.793,6
3082.738,421,64.26735,4352,10,4.390625,327.082,60.69922,514.957,6
3082.738,421,64.82412,4352,13,4.390625,327.082,59.67188,515.9844,6
3082.738,421,68.0203,4352,10,4.390625,327.082,62.53125,513.125,6
3082.738,421,60.75949,4352,11,4.390625,327.082,58.17578,517.4805,6
3082.738,421,61.96474,4352,12,4.390625,327.082,58.35938,517.2969,6
3083.617,421,56.78392,4352,9,4.390625,327.082,55.16016,520.4961,6
3082.754,421,53.59801,4352,19,4.390625,327.082,60.55859,515.0977,6
3082.738,421,65.28497,4352,14,4.390625,327.082,60.34766,515.3086,6
3081.875,421,69.69697,4352,13,4.390625,327.082,59.87891,515.7773,6
3081.891,421,68.12339,4352,11,4.390625,327.082,59.03906,516.6172,6
3082.754,421,67.77494,4352,12,4.390625,327.082,61.99219,513.6641,6
3082.738,421,67.35751,4352,13,4.390625,327.082,57.21875,518.4375,6
3082.738,421,69.79695,4352,12,4.390625,327.082,58.66797,516.9883,6
3082.738,421,67.70026,4352,10,4.390625,327.082,59.75391,515.9023,6
3082.738,421,69.87342,4352,10,4.390625,327.082,66.12891,509.5273,6
3082.738,421,69.30946,4352,7,4.390625,327.082,62.28906,513.3672,6
3082.738,421,68.11224,4352,13,4.390625,327.082,58.07422,517.582,6
3083.617,421,69.36709,4352,7,4.390625,327.082,63.54297,512.1133,6
3083.617,421,71.3198,4352,9,4.390625,327.082,60.17969,515.4766,6
3081.859,421,65.98985,4352,9,4.390625,327.082,55.89453,519.7617,6
3082.754,420,65.46392,4384,13,4.390625,327.082,59.99219,515.6641,6
3083.617,420,64.76684,4384,11,4.390625,327.082,59.36328,516.293,6
3083.617,420,66.33166,4384,10,4.390625,327.082,62.07812,513.5781,6
3081.859,420,69.97455,4352,13,4.390625,327.082,59.0625,516.5938,6
3081.859,420,71.89873,4352,11,4.390625,327.082,62.41016,513.2461,6
3082.738,420,65.06329,4352,9,4.390625,327.082,63.71484,511.9414,6
3081.859,420,67.17557,4352,10,4.390625,327.082,60.55469,515.1016,6
3083.617,420,66.75127,4352,6,4.398438,327.082,61.78125,513.8672,6
3082.738,420,65.22843,4352,15,4.398438,327.082,60.08984,515.5586,6
3082.738,420,67.35219,4352,14,4.398438,327.082,59.91797,515.7305,6
3082.738,420,64.55696,4352,6,4.398438,327.082,66.98438,508.6641,6
3082.738,420,67.93893,4352,13,4.398438,327.082,58.66406,516.9844,6
3082.738,420,65.56962,4352,7,4.398438,327.082,58.55469,517.0938,6
3081.859,420,63.63636,4352,13,4.398438,327.082,61.56641,514.082,6
3082.754,420,60.35354,4352,10,4.398438,327.082,60.94922,514.6992,6
3082.738,420,55.88972,4352,12,4.398438,327.082,61.33984,514.3086,6
3082.738,420,59.45274,4352,11,4.398438,327.082,65.65625,509.9922,6
3083.617,420,64.45013,4352,12,4.398438,327.082,60.29688,515.3516,6
3082.738,420,67.51269,4352,15,4.398438,327.082,63.32422,512.3242,6
3083.617,420,67.85714,4352,11,4.398438,327.082,63.37891,512.2695,6
3081.859,420,67.43003,4352,11,4.398438,327.082,60.04297,515.6055,6
3082.738,420,67.43003,4352,12,4.398438,327.082,62.91797,512.7305,6
3082.738,420,69.64286,4352,12,4.398438,327.082,59.76172,515.8867,6
3081.859,420,67.86632,4352,6,4.398438,327.082,57.83984,517.8086,6
3081.859,420,62.30769,4352,12,4.398438,327.082,56.25391,519.3945,6
3083.617,420,65.64885,4352,7,4.398438,327.082,62.32422,513.3242,6
3080.98,419,66.49616,4352,10,4.398438,327.082,57.18359,518.4648,6
3083.633,419,69.28934,4352,13,4.398438,327.082,57.92578,517.7227,6
3083.648,419,69.2112,4352,15,4.398438,327.082,58.125,517.5234,6
3082.738,419,66.92112,4352,9,4.398438,327.082,59.33984,516.3086,6
3083.617,419,67.00767,4352,11,4.398438,327.082,60.14844,515.5,6
3082.738,419,68.5422,4352,13,4.398438,327.082,61.96484,513.6836,6
3082.738,419,68.10127,4352,11,4.398438,327.082,56.83984,518.8086,6
3082.738,419,70.48346,4352,20,4.398438,327.082,59.71484,515.9336,6
3083.617,419,68.19338,4352,13,4.398438,327.082,60.24219,515.4062,6
3082.754,419,69.25,4352,10,4.398438,327.082,61.08203,514.5664,6
3082.754,419,66.41221,4352,14,4.398438,327.082,57.89844,517.75,6
3082.77,419,69.44444,4352,12,4.398438,327.082,62.92969,512.7188,6
3083.617,419,69.64286,4352,9,4.398438,327.082,57.51562,518.1328,6
3083.617,419,68.0203,4352,5,4.398438,327.082,59.32422,516.3242,6
3082.738,419,67.8481,4352,11,4.398438,327.082,57.58984,518.0586,6
3083.617,419,66.92112,4352,8,4.398438,327.082,58.75,516.8984,6
3082.738,419,63.90977,4352,11,4.398438,327.082,57.0,518.6484,6
3082.738,419,65.15152,4320,13,4.398438,327.082,60.35547,515.293,6
3082.738,419,65.32663,4320,8,4.398438,327.082,63.66016,511.9883,6
3082.738,419,59.94962,4352,8,4.398438,327.082,60.36328,515.2852,6
3082.738,419,54.63659,4352,10,4.398438,327.082,62.78516,512.8633,6
3082.754,419,53.33333,4352,12,4.40625,327.082,63.4375,512.2031,6
3081.875,419,67.77494,4352,8,4.40625,327.082,66.21875,509.4219,6
3082.754,419,68.60759,4352,11,4.40625,327.082,60.0,515.6406,6
3083.633,419,66.92308,4352,10,4.40625,327.082,56.96484,518.6758,6
3082.738,419,68.78173,4352,11,4.40625,327.082,60.32031,515.3203,6
3081.859,419,69.84536,4352,11,4.40625,327.082,61.6875,513.9531,6
3083.617,419,67.34177,4352,11,4.40625,327.082,65.86328,509.7773,6
3083.617,419,68.43434,4352,17,4.40625,327.082,59.50781,516.1328,6
3083.617,419,68.04124,4352,8,4.40625,327.082,63.14062,512.5,6
3082.738,419,66.15385,4352,9,4.40625,327.082,61.13672,514.5039,6
3082.738,419,69.03553,4352,12,4.40625,327.082,59.33984,516.3008,6
3083.617,419,66.49616,4352,9,4.40625,327.082,61.07812,514.5625,6
3083.617,419,68.18182,4352,7,4.40625,327.082,63.27734,512.3633,6
3083.617,419,67.35219,4352,13,4.40625,327.082,64.42969,511.2109,6
3083.617,419,67.09512,4352,15,4.40625,327.082,59.86719,515.7734,6
3083.633,419,66.23711,4352,11,4.40625,327.082,63.52344,512.1172,6
3083.633,419,67.00767,4352,11,4.40625,327.082,56.53906,519.1016,6
3082.754,420,67.60204,4352,10,4.40625,327.082,59.60547,516.0352,6
3082.754,420,67.93893,4352,16,4.40625,327.082,60.88672,514.7539,6
3082.754,420,67.51269,4352,9,4.40625,327.082,62.88281,512.7578,6
3082.754,420,64.72081,4352,10,4.40625,327.082,62.92188,512.7188,6
3082.754,420,66.32653,4352,7,4.40625,327.082,59.95703,515.6836,6
3082.754,420,67.09184,4352,16,4.40625,327.082,62.60156,513.0391,6
3083.633,420,68.43434,4352,7,4.40625,327.082,64.71484,510.9258,6
3081.875,420,63.31658,4352,12,4.40625,327.082,61.28516,514.3555,6
3082.754,420,62.27848,4384,14,4.40625,327.082,57.10938,518.5312,6
3082.754,420,60.81425,4384,15,4.40625,327.082,58.94531,516.6953,6
3081.859,420,61.0,4384,12,4.40625,327.082,56.85547,518.7852,6
3080.98,420,59.04523,4384,10,4.40625,327.082,58.69922,516.9414,6
3082.77,420,57.0,4384,9,4.40625,327.082,62.46484,513.1758,6
3082.754,420,57.76081,4384,6,4.40625,327.082,61.01562,514.625,6
3083.633,420,64.97462,4384,8,4.40625,327.082,60.20703,515.4336,6
3083.633,420,69.64286,4384,12,4.414062,327.082,60.94141,514.6914,6
3081.875,420,65.98985,4384,15,4.414062,327.082,57.73047,517.9023,6
3082.754,420,67.27273,4384,12,4.414062,327.082,60.52344,515.1094,6
3084.77,420,65.89147,4384,9,4.414062,327.082,61.65625,513.9766,6
3082.754,420,66.92308,4384,11,4.414062,327.082,60.28516,515.3477,6
3082.754,423,66.49616,4384,17,4.414062,327.082,57.51953,518.1133,6
3082.77,420,68.87755,4384,10,4.414062,327.082,59.18359,516.4492,6
3082.754,420,68.62245,4384,13,4.414062,327.082,59.32812,516.3047,6
3082.754,420,69.66581,4384,9,4.414062,327.082,65.29688,510.3359,6
3082.754,420,68.62245,4384,11,4.414062,327.082,65.21094,510.4219,6
3083.633,420,67.60925,4384,7,4.414062,327.082,63.06641,512.5664,6
3083.633,420,67.09512,4352,9,4.414062,327.082,58.97266,516.6602,6
3083.633,420,66.24685,4352,11,4.414062,327.082,63.48047,512.1523,6
3082.754,420,69.64286,4352,11,4.414062,327.082,57.17188,518.4609,6
3083.633,420,68.62245,4352,12,4.414062,327.082,61.60547,514.0273,6
3082.754,420,70.99237,4352,16,4.414062,327.082,58.91016,516.7227,6
3082.754,420,63.86768,4352,11,4.414062,327.082,56.87891,518.7539,6
3082.738,420,66.75127,4352,16,4.414062,327.082,59.16797,516.4648,6
3083.633,420,65.40404,4352,13,4.414062,327.082,57.13281,518.5,6
3083.633,420,63.93862,4352,10,4.414062,327.082,59.17969,516.4531,6
3082.754,420,67.51269,4352,9,4.414062,327.082,55.30859,520.3242,6
3082.754,420,69.40874,4352,13,4.414062,327.082,59.98828,515.6445,6
3083.617,420,66.49746,4352,10,4.414062,327.082,60.70703,514.9258,6
3083.617,420,66.24365,4352,14,4.414062,327.082,64.41016,511.2227,6
3081.859,420,62.02532,4352,13,4.414062,327.082,63.8125,511.8203,6
3083.617,420,61.65414,4320,8,4.414062,327.082,60.25391,515.3789,6
3083.617,420,58.75,4320,6,4.414062,327.082,56.33594,519.2969,6
3082.738,420,56.67506,4320,12,4.414062,327.082,59.83594,515.7969,6
3082.754,420,57.43073,4320,9,4.414062,327.082,57.98047,517.6523,6
3082.754,419,68.86076,4320,8,4.414062,327.082,59.58203,516.0508,6
3082.754,419,69.54315,4320,10,4.414062,327.082,62.76562,512.8672,6
3082.938,419,68.70229,4320,11,4.414062,327.082,58.59766,517.0352,6
3082.938,419,69.25065,4320,9,4.414062,327.082,55.39453,520.2383,6
3082.938,419,67.17557,4320,10,4.414062,327.082,62.48828,513.1445,6
3082.922,419,70.88608,4320,12,4.414062,327.082,62.79297,512.8398,6
3082.922,419,68.18182,4320,16,4.414062,327.082,61.42969,514.2031,6
3082.922,419,69.03553,4352,13,4.414062,327.082,59.77344,515.8594,6
3082.922,419,68.79795,4352,13,4.414062,327.082,60.96875,514.6641,6
3083.801,419,68.44784,4352,11,4.414062,327.082,61.39453,514.2383,6
3083.801,419,67.25888,4352,13,4.421875,327.082,56.05469,519.5703,6
3083.816,419,66.92308,4352,12,4.421875,327.082,66.90234,508.7227,6
3082.938,419,67.5,4352,10,4.421875,327.082,58.11719,517.5078,6
3082.059,419,68.91192,4352,12,4.421875,327.082,58.60547,517.0195,6
3083.816,419,68.11224,4352,10,4.421875,327.082,58.52344,517.1016,6
3082.938,419,67.4359,4352,11,4.421875,327.082,57.97656,517.6484,6
3083.816,419,65.22843,4352,12,4.421875,327.082,61.29688,514.3281,6
3083.816,419,68.86076,4352,15,4.421875,327.082,62.12109,513.5039,6
3083.832,419,70.95116,4352,9,4.421875,327.082,57.64062,517.9844,6
3082.043,419,67.26343,4352,8,4.421875,327.082,59.46484,516.1602,6
3082.059,419,70.84399,4352,14,4.429688,327.082,60.60547,515.0117,6
3081.18,419,69.7201,4352,10,4.429688,327.082,63.67188,511.9453,6
3082.938,419,66.58291,4352,10,4.429688,327.082,63.13281,512.4844,6
3083.816,419,65.82278,4352,10,4.429688,327.082,63.17578,512.4414,6
3082.922,419,67.17949,4352,7,4.429688,327.082,56.81641,518.8008,6
3082.938,419,65.16291,4352,13,4.429688,327.082,65.71094,509.9062,6
3082.938,419,64.5,4352,13,4.429688,327.082,60.04297,515.5742,6
3083.816,419,60.90226,4352,10,4.429688,327.082,58.17578,517.4414,6
3083.816,419,57.46835,4352,8,4.429688,327.082,56.9375,518.6797,6
3082.922,419,53.63409,4352,13,4.429688,327.082,57.85156,517.7656,6
3082.922,419,60.91371,4352,8,4.429688,327.082,56.96875,518.6484,6
3082.938,419,67.85714,4352,12,4.429688,327.082,55.63672,519.9805,6
3082.938,419,68.36735,4352,12,4.429688,327.082,64.43359,511.1836,6
3082.938,419,69.40874,4352,7,4.429688,327.082,58.44531,517.1719,6
3082.938,419,69.2112,4352,13,4.429688,327.082,60.77734,514.8398,6
3083.832,419,69.48718,4352,17,4.429688,327.082,62.63672,512.9805,6
3082.938,419,69.30946,4352,8,4.429688,327.082,63.15234,512.4648,6
3082.938,419,68.86076,4352,12,4.429688,327.082,59.34375,516.2734,6
3082.938,419,67.60925,4352,16,4.429688,327.082,61.39453,514.2227,6
3082.938,419,69.28934,4352,13,4.429688,327.082,66.49609,509.1211,6
3082.059,419,67.43003,4352,8,4.429688,327.082,57.76172,517.8555,6
3082.938,419,69.17098,4352,13,4.429688,327.082,60.22656,515.3906,6
3082.953,419,68.43434,4352,8,4.429688,327.082,61.91797,513.6992,6
3082.059,419,69.03553,4384,10,4.4375,327.082,62.60547,513.0039,6
3082.938,419,69.58763,4384,11,4.4375,327.082,58.96484,516.6445,6
3082.938,419,68.44784,4384,11,4.4375,327.082,59.25781,516.3516,6
3082.938,419,67.26343,4384,7,4.4375,327.082,60.33984,515.2695,6
3082.059,419,68.12339,4384,10,4.4375,327.082,55.92969,519.6797,6
3083.816,419,65.7289,4384,7,4.4375,327.082,57.76562,517.8438,6
3082.953,419,64.63104,4384,11,4.4375,327.082,63.44922,512.1602,6
3082.938,419,65.3944,4384,16,4.4375,327.082,61.32422,514.2852,6
3082.938,419,65.41353,4384,11,4.4375,327.082,60.44141,515.168,6
3082.938,419,66.92308,4384,12,4.4375,327.082,59.08594,516.5234,6
3082.938,419,65.98465,4384,12,4.4375,327.082,58.80078,516.8086,6
3083.816,419,62.27848,4384,11,4.4375,327.082,57.38672,518.2227,6
3082.938,419,65.65657,4384,7,4.4375,327.082,56.67578,518.9336,6
3082.043,419,64.1604,4384,10,4.4375,327.082,57.45312,518.1562,6
3083.816,419,64.81013,4384,11,4.4375,327.082,56.53125,519.0781,6
3082.938,419,56.60848,4384,15,4.4375,327.082,55.37109,520.2383,6
3082.922,419,53.76884,4384,9,4.4375,327.082,59.53516,516.0742,6
3083.801,419,59.5,4384,13,4.4375,327.082,59.62109,515.9883,6
3083.801,419,65.88542,4352,15,4.4375,327.082,57.90625,517.7031,6
3083.801,419,64.54082,4352,13,4.4375,327.082,58.27734,517.332,6
3082.922,419,69.46565,4352,12,4.4375,327.082,55.77344,519.8359,6
3082.922,419,66.92112,4352,7,4.4375,327.082,55.89062,519.7188,6
3083.816,419,67.17949,4352,10,4.4375,327.082,61.37891,514.2305,6
3082.922,418,66.15385,4352,9,4.4375,327.082,60.61328,514.9961,6
3082.043,418,67.60925,4352,10,4.4375,327.082,62.96094,512.6484,6
3083.801,418,68.20513,4352,10,4.4375,327.082,60.73047,514.8789,6
3083.801,418,68.62245,4352,9,4.4375,327.082,59.25391,516.3555,6
3082.922,418,65.05102,4352,16,4.4375,327.1367,60.96094,514.5938,6
3082.922,418,67.85714,4352,6,4.4375,327.1367,61.67969,513.875,6
3082.922,418,70.95116,4352,10,4.4375,327.1367,65.74609,509.8086,6
3083.801,418,68.87755,4352,11,4.4375,327.1367,58.92578,516.6289,6
3082.922,418,69.38776,4352,10,4.4375,327.1367,54.43359,521.1211,6
3082.922,418,65.05102,4352,10,4.4375,327.1367,56.99219,518.5625,6
3082.938,418,64.97462,4352,12,4.445312,327.1367,57.89844,517.6484,6
3082.938,418,65.13995,4352,9,4.445312,327.1367,57.48047,518.0664,6
3082.059,418,68.43434,4352,9,4.445312,327.2344,62.10547,513.3438,6
3082.922,418,68.70229,4320,9,4.445312,327.25,57.51562,517.918,6
3082.059,418,67.26343,4320,13,4.445312,327.25,58.84766,516.5859,6
3082.059,418,68.26196,4320,15,4.445312,327.25,60.89844,514.5352,6
3082.938,418,65.73604,4320,8,4.445312,327.25,58.26562,517.168,6
3082.043,418,60.10101,4320,14,4.445312,327.25,65.22656,510.207,6
3082.938,418,63.03797,4320,5,4.445312,327.25,62.03125,513.4023,6
3082.938,418,59.74684,4320,8,4.445312,327.25,58.92188,516.5117,6
3082.059,418,61.55779,4320,10,4.445312,327.25,58.80078,516.6328,6
3082.938,418,60.75,4320,9,4.445312,327.25,58.14453,517.2891,6
3083.801,418,59.5,4320,15,4.445312,327.25,65.08594,510.3477,6
3082.922,418,54.15617,4320,15,4.445312,327.25,58.73828,516.6953,6
3083.801,418,56.4557,4320,11,4.445312,327.25,61.11719,514.3164,6
3082.922,418,65.48223,4320,14,4.445312,327.25,59.24609,516.1875,6
3083.816,418,68.81443,4320,12,4.445312,327.25,59.09766,516.3359,6
3083.801,418,68.20513,4320,10,4.445312,327.25,60.00781,515.4258,6
3083.801,418,68.95674,4320,13,4.445312,327.25,64.79688,510.6367,6
3082.043,418,67.17949,4320,15,4.445312,327.25,63.34375,512.0898,6
3083.801,418,68.36735,4320,12,4.445312,327.25,58.17969,517.2539,6
3083.801,418,66.06684,4320,12,4.445312,327.25,60.82031,514.6133,6
3082.922,418,69.11392,4320,8,4.445312,327.25,59.06641,516.3672,6
3082.922,418,67.52577,4320,15,4.445312,327.25,60.58594,514.8477,6
3083.926,418,69.97455,4320,8,4.445312,327.25,60.63281,514.8008,6
3083.926,418,68.86076,4320,11,4.445312,327.25,61.48047,513.9531,6
3082.938,418,69.46565,4320,10,4.445312,327.25,63.55469,511.8789,6
3082.938,418,65.22843,4320,11,4.445312,327.25,58.29688,517.1367,6
