audio_classification_rpi_mem.committed_Committed_AS,audio_classification_rpi_system.active_processes_active,audio_classification_rpi_system.cpu_user,audio_classification_rpi_system.file_nr_used_used,audio_classification_rpi_system.processes_running,audio_classification_rpi_system.ram_buffers,audio_classification_rpi_system.ram_cached,audio_classification_rpi_system.ram_free,audio_classification_rpi_system.ram_used,Target
3177.781,432,11.363636,4576,2,7.296875,224.9453,137.75391,537.1328,5
3177.781,432,13.895782,4544,2,7.304688,224.9375,137.28906,537.5977,5
3177.781,432,12.406948,4544,2,7.304688,224.9453,137.28906,537.5898,5
3177.781,432,15.724816,4544,3,7.304688,224.9453,137.04297,537.8359,5
3177.781,432,12.594458,4544,2,7.304688,224.9453,136.99219,537.8867,5
3177.781,432,9.71867,4544,2,7.304688,224.9453,136.79688,538.082,5
3177.781,432,13.032581,4544,3,7.304688,224.9453,136.79688,538.082,5
3177.781,432,11.450382,4544,4,7.304688,224.9453,136.55078,538.3281,5
3177.781,432,12.030075,4544,5,7.304688,224.9453,136.55078,538.3281,5
3177.781,432,13.18408,4544,2,7.304688,224.9453,136.74609,538.1328,5
3177.781,432,13.054187,4544,2,7.304688,224.9453,136.79688,538.082,5
3177.781,432,14.95098,4544,2,7.304688,224.9453,136.55078,538.3281,5
3177.781,432,10.309278,4544,2,7.304688,224.9453,136.55078,538.3281,5
3177.781,432,10.152284,4544,2,7.3125,224.9375,136.55078,538.3281,5
3177.781,432,12.060302,4544,2,7.3125,224.9453,136.79688,538.0742,5
3177.781,432,15.11335,4544,3,7.3125,224.9453,136.79688,538.0742,5
3177.781,432,12.376238,4544,2,7.3125,224.9453,136.79688,538.0742,5
3177.781,432,12.561576,4544,2,7.320312,224.9453,136.99219,537.8711,5
3177.781,432,11.056511,4544,2,7.320312,224.9453,137.04297,537.8203,5
3177.781,432,11.027569,4544,2,7.320312,224.9453,137.04297,537.8203,5
3177.781,431,11.227154,4544,2,7.320312,224.9453,137.04297,537.8203,5
3177.781,431,13.924051,4544,5,7.320312,224.9453,136.79688,538.0664,5
3177.781,431,10.831234,4544,3,7.320312,224.9453,136.79688,538.0664,5
3177.781,432,11.809045,4544,3,7.320312,224.9453,136.99219,537.8711,5
3177.781,432,13.399504,4544,2,7.320312,224.9453,137.04297,537.8203,5
3177.781,432,12.871287,4544,2,7.320312,224.9609,137.04297,537.8047,5
3177.781,432,14.60396,4544,2,7.320312,224.9609,137.04297,537.8047,5
3177.781,432,11.0,4544,3,7.320312,224.9609,137.04297,537.8047,5
3177.781,432,11.538462,4544,2,7.328125,224.9531,136.79688,538.0508,5
3177.781,432,10.485934,4544,4,7.328125,224.9609,136.79688,538.043,5
3177.781,432,12.562814,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,14.5,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,11.278195,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,13.18408,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.025707,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.282776,4576,3,7.328125,224.9609,136.79688,538.043,5
3177.781,432,11.025641,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.858586,4576,3,7.328125,224.9609,136.79688,538.043,5
3177.781,433,12.75,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,433,9.605911,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,433,11.793612,4576,2,7.328125,224.9609,136.55078,538.2891,5
3177.781,433,15.151515,4576,3,7.328125,224.9609,136.79688,538.043,5
3177.781,433,14.138817,4576,5,7.328125,224.9609,136.30469,538.5352,5
3177.781,433,10.56701,4576,2,7.328125,224.9609,136.30469,538.5352,5
3177.781,433,9.819121,4576,2,7.328125,224.9609,135.8125,539.0273,5
3177.781,433,11.139241,4576,3,7.328125,224.9609,136.05859,538.7812,5
3177.781,433,11.586902,4576,2,7.328125,224.9609,135.8125,539.0273,5
3177.781,433,13.300493,4576,2,7.328125,224.9609,135.56641,539.2734,5
3177.781,433,10.757946,4576,2,7.328125,224.9609,136.05859,538.7812,5
3177.781,433,12.531328,4576,3,7.328125,224.9609,136.05859,538.7812,5
3177.781,433,8.762887,4576,3,7.328125,224.9609,136.30469,538.5352,5
3177.781,433,11.794872,4576,3,7.328125,224.9609,136.05859,538.7812,5
3177.781,433,13.299233,4576,2,7.328125,224.9609,136.30469,538.5352,5
3177.781,433,12.594458,4576,3,7.328125,224.9609,136.30469,538.5352,5
3177.781,432,11.720698,4576,2,7.328125,224.9609,136.30469,538.5352,5
3177.781,432,11.98044,4576,2,7.328125,224.9609,136.55078,538.2891,5
3177.781,432,12.128713,4576,3,7.328125,224.9609,136.55078,538.2891,5
3177.781,432,12.81407,4576,3,7.328125,224.9609,136.55078,538.2891,5
3177.781,432,12.85347,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.204082,4576,3,7.328125,224.9609,136.79688,538.043,5
3177.781,432,9.71867,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.335917,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,12.224939,4576,2,7.328125,224.9609,136.79688,538.043,5
3177.781,432,10.880829,4576,2,7.335938,224.9531,136.79688,538.043,5
3177.781,432,8.311688,4576,3,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,9.74359,4576,3,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,11.450382,4576,2,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,10.204082,4576,3,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,12.944162,4576,2,7.335938,224.9609,136.79688,538.0352,5
3177.781,432,14.066496,4576,3,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,9.898477,4576,2,7.335938,224.9609,137.04297,537.7891,5
3177.781,432,11.825193,4576,2,7.34375,224.9609,136.79688,538.0273,5
3177.781,432,10.824742,4576,2,7.34375,224.9609,136.79688,538.0273,5
3177.781,432,11.111111,4576,2,7.34375,224.9609,136.79688,538.0273,5
3177.781,432,13.367609,4576,2,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,11.363636,4576,4,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,11.083123,4576,3,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,8.80829,4576,3,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,9.793814,4576,3,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,12.628866,4576,5,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,9.230769,4576,2,7.34375,224.9609,136.55078,538.2734,5
3177.781,432,11.568123,4576,5,7.34375,224.9609,136.30469,538.5195,5
3177.781,432,10.714286,4576,2,7.34375,224.9609,136.01953,538.8047,5
3177.781,432,12.121212,4576,3,7.34375,224.9766,136.07031,538.7383,5
3177.781,432,10.858586,4576,2,7.351562,224.9766,136.07031,538.7305,5
3177.781,432,11.886305,4576,3,7.351562,224.9766,136.07031,538.7305,5
3177.781,431,9.067358,4576,2,7.351562,224.9766,136.31641,538.4844,5
3177.781,431,10.0,4576,3,7.351562,224.9766,136.31641,538.4844,5
3177.781,431,11.306533,4576,5,7.351562,224.9766,136.51172,538.2891,5
3177.781,431,12.623762,4576,2,7.359375,224.9688,136.80859,537.9922,5
3177.781,431,13.466334,4576,3,7.359375,224.9766,136.80859,537.9844,5
3177.781,431,13.868613,4576,2,7.359375,224.9766,136.80859,537.9844,5
3177.781,431,9.90099,4576,2,7.359375,224.9766,137.00391,537.7891,5
3177.781,431,9.768638,4576,3,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,8.854167,4576,2,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,12.307692,4576,3,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,11.195929,4576,2,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,12.376238,4576,2,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,12.16545,4576,2,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,11.622276,4576,4,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,10.714286,4576,2,7.359375,224.9766,137.05469,537.7383,5
3177.781,431,10.824742,4576,3,7.359375,224.9766,136.80859,537.9844,5
3177.781,431,9.819121,4576,2,7.359375,224.9766,136.80859,537.9844,5
3177.781,431,14.83376,4576,3,7.359375,224.9766,136.80859,537.9844,5
3177.781,431,12.280702,4576,2,7.359375,224.9766,136.5625,538.2305,5
3177.781,431,13.613861,4576,2,7.359375,224.9766,136.5625,538.2305,5
3177.781,431,10.268949,4576,3,7.359375,224.9766,136.5625,538.2305,5
3177.781,431,11.083744,4608,4,7.359375,224.9766,135.33203,539.4609,5
3177.781,431,10.796915,4608,2,7.359375,224.9766,135.33203,539.4609,5
3177.781,431,10.25641,4640,2,7.359375,224.9766,135.33203,539.4609,5
3177.781,431,9.326425,4640,2,7.359375,224.9766,135.33203,539.4609,5
3177.781,431,11.794872,4640,3,7.359375,224.9766,135.33203,539.4609,5
3177.781,431,11.442786,4640,4,7.359375,224.9766,135.08594,539.707,5
3177.781,431,11.442786,4640,2,7.367188,224.9766,135.08594,539.6992,5
3177.781,431,12.16545,4640,2,7.367188,224.9766,135.28125,539.5039,5
3177.781,431,9.71867,4640,2,7.367188,224.9766,135.28125,539.5039,5
3177.781,431,11.658031,4640,3,7.367188,224.9766,135.57812,539.207,5
3177.781,431,10.459184,4640,2,7.367188,224.9766,135.35938,539.4258,5
3177.781,431,12.406948,4640,2,7.367188,224.9766,135.35938,539.4258,5
3177.781,431,13.032581,4640,2,7.367188,224.9766,135.60547,539.1797,5
3177.781,431,10.473815,4640,2,7.375,224.9688,135.60547,539.1797,5
3177.781,431,13.317191,4640,3,7.375,224.9766,135.60547,539.1719,5
3177.781,431,11.0,4640,2,7.375,224.9766,135.85156,538.9258,5
3177.781,431,11.970075,4640,2,7.375,224.9766,139.93359,534.8438,5
3177.781,431,11.989796,4640,2,7.375,224.9766,139.6875,535.0898,5
3177.781,431,10.282776,4640,2,7.375,224.9766,139.6875,535.0898,5
3177.781,431,13.636364,4640,2,7.375,224.9766,139.6875,535.0898,5
3177.781,431,12.342569,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,12.958435,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,12.106538,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,10.512821,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,12.658228,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,11.959288,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,11.195929,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,12.280702,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,11.662531,4640,2,7.375,224.9766,139.45312,535.3242,5
3177.781,431,9.489051,4640,4,7.375,224.9766,139.20703,535.5703,5
3177.781,431,12.686567,4640,2,7.375,224.9766,139.20703,535.5703,5
3177.781,431,9.536082,4640,2,7.375,224.9766,138.96094,535.8164,5
3177.781,431,12.25,4640,2,7.375,224.9766,139.20703,535.5703,5
3177.781,431,10.969388,4640,2,7.375,224.9766,139.20703,535.5703,5
3177.781,431,14.75,4640,2,7.382812,224.9688,138.96094,535.8164,5
3177.781,431,13.316583,4640,2,7.382812,224.9766,138.96094,535.8086,5
3177.781,431,11.764706,4640,2,7.382812,224.9766,138.71484,536.0547,5
3177.781,431,11.192214,4640,2,7.382812,224.9766,138.71484,536.0547,5
3177.781,431,9.414758,4640,3,7.382812,224.9766,138.71484,536.0547,5
3177.781,431,10.103627,4640,2,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,12.935323,4640,2,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,10.43257,4640,6,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,10.831234,4640,3,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,10.945274,4640,2,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,11.734694,4640,2,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,10.0,4640,4,7.382812,224.9766,138.46875,536.3008,5
3177.781,431,11.311054,4640,3,7.382812,224.9805,138.46875,536.2969,5
3177.781,431,12.113402,4640,2,7.382812,224.9805,138.46875,536.2969,5
3177.781,431,10.714286,4640,2,7.382812,224.9805,138.46875,536.2969,5
3177.781,431,11.838791,4640,2,7.382812,224.9805,138.46875,536.2969,5
3177.781,431,12.903226,4640,2,7.382812,224.9805,138.46875,536.2969,5
3177.781,431,13.580247,4640,2,7.390625,224.9727,138.22266,536.543,5
3177.781,431,11.450382,4640,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,9.326425,4640,3,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.025707,4640,2,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,10.741688,4640,2,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,12.626263,4640,2,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,11.970075,4640,4,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,11.0,4640,3,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,11.19403,4640,2,7.390625,224.9844,137.73047,537.0234,5
3177.781,431,9.768638,4608,2,7.390625,224.9844,137.92578,536.8281,5
3177.781,431,10.909091,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.025707,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.621762,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,15.696203,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,11.691542,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,12.686567,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,12.315271,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,9.923664,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.741688,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.687023,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,11.167513,4576,4,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,9.848485,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,11.111111,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,11.053985,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.362694,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.485934,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,12.113402,4576,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,431,10.56701,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,10.796915,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,14.393939,4608,3,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,10.579345,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,10.309278,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,9.74359,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,11.340206,4608,2,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,10.741688,4608,3,7.390625,224.9844,137.97656,536.7773,5
3177.781,432,10.485934,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,10.880829,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,10.75,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,10.941476,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,10.282776,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,9.84456,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,8.74036,4608,2,7.398438,224.9844,137.97656,536.7695,5
3177.781,432,12.690355,4608,2,7.40625,224.9766,137.73047,537.0156,5
3177.781,432,13.19797,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,9.326425,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,10.025707,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,9.138381,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,10.485934,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,8.505155,4608,2,7.40625,224.9844,137.23828,537.5,5
3177.781,432,8.48329,4608,3,7.40625,224.9844,137.23828,537.5,5
3177.781,432,10.864198,4608,2,7.414062,224.9844,137.23828,537.4922,5
3177.781,432,11.302211,4608,2,7.414062,224.9844,137.23828,537.4922,5
3177.781,432,12.990196,4608,2,7.414062,224.9844,136.99219,537.7383,5
3177.781,432,11.597938,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,432,9.090909,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,432,8.762887,4608,2,7.414062,224.9844,136.52734,538.2031,5
3177.781,432,11.442786,4608,2,7.414062,224.9844,136.52734,538.2031,5
3177.781,432,12.030075,4608,3,7.414062,224.9844,136.28125,538.4492,5
3177.781,432,10.723192,4608,2,7.414062,224.9844,136.28125,538.4492,5
3177.781,431,12.408759,4608,2,7.414062,224.9844,136.03516,538.6953,5
3177.781,431,10.43257,4608,2,7.414062,224.9844,136.23047,538.5,5
3177.781,431,9.043928,4608,2,7.414062,224.9844,136.28125,538.4492,5
3177.781,431,12.690355,4608,3,7.414062,224.9844,136.47656,538.2539,5
3177.781,431,10.56701,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,11.0,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,11.604938,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,11.330049,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,11.735941,4608,3,7.414062,224.9844,136.72266,538.0078,5
3177.781,431,10.38961,4608,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,10.335917,4576,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,9.462916,4576,4,7.414062,224.9844,136.77344,537.957,5
3177.781,431,9.278351,4576,2,7.414062,224.9844,136.77344,537.957,5
3177.781,431,11.221945,4576,2,7.414062,224.9844,136.78125,537.9492,5
3177.781,431,15.270936,4576,2,7.414062,224.9844,136.53516,538.1953,5
3177.781,431,12.83293,4576,2,7.414062,224.9844,136.53516,538.1953,5
3177.781,431,11.19403,4576,2,7.421875,224.9766,136.53516,538.1953,5
3177.781,431,9.350649,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,8.629442,4576,3,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,9.895833,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,10.051546,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,12.039312,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,11.491443,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,13.381995,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,14.25,4576,2,7.421875,224.9844,136.53516,538.1875,5
3177.781,431,11.053985,4576,3,7.421875,224.9844,136.78125,537.9414,5
3177.781,431,10.406091,4576,2,7.421875,224.9844,136.78125,537.9414,5
3177.781,431,11.898734,4576,3,7.421875,224.9844,136.78125,537.9414,5
3177.781,431,12.189055,4576,2,7.421875,224.9844,136.78125,537.9414,5
3177.781,431,11.547912,4576,2,7.421875,224.9844,136.78125,537.9414,5
3177.781,430,12.16545,4576,3,7.421875,224.9844,136.78125,537.9414,5
3177.781,430,11.055276,4576,2,7.421875,224.9844,136.78125,537.9414,5
3177.781,430,11.0,4576,2,7.429688,224.9844,136.78125,537.9336,5
3177.781,430,9.160305,4576,5,7.429688,224.9844,136.78125,537.9336,5
3177.781,430,10.886076,4576,2,7.429688,224.9844,136.78125,537.9336,5
3177.781,430,13.451777,4576,3,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,12.871287,4576,3,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,10.37037,4576,2,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,12.713936,4576,2,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,13.367609,4576,2,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,13.930348,4576,2,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,10.741688,4576,3,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,11.083123,4576,3,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,11.616162,4576,3,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,14.074074,4576,2,7.429688,224.9844,136.53516,538.1797,5
3177.781,430,11.435523,4576,2,7.464844,226.3281,136.53516,536.8008,5
3177.781,430,12.437811,4608,2,7.464844,226.3281,136.53516,536.8008,5
3177.781,430,9.183673,4608,3,7.464844,226.3281,136.53516,536.8008,5
3177.781,430,10.591133,4608,2,7.464844,226.3281,136.53516,536.8008,5
3177.816,430,11.42132,4608,3,7.464844,226.3281,136.53516,536.8008,5
3177.781,430,13.065327,4608,2,7.472656,226.3281,136.53516,536.793,5
3177.781,430,13.25,4608,4,7.472656,226.3281,136.53516,536.793,5
3177.781,430,12.371134,4608,2,7.472656,226.3281,136.53516,536.793,5
3177.781,430,10.051546,4608,4,7.472656,226.3281,136.53516,536.793,5
3178.785,430,10.56701,4608,2,7.472656,226.3281,136.53516,536.793,5
3178.785,430,9.693878,4608,3,7.472656,226.3281,136.53516,536.793,5
3178.785,430,9.974425,4608,2,7.472656,226.3281,136.28906,537.0391,5
3177.781,429,12.244898,4608,3,7.472656,226.3281,136.28906,537.0391,5
3177.781,429,13.0,4608,2,7.472656,226.3281,136.28906,537.0391,5
3177.781,429,12.903226,4608,6,7.472656,226.3281,136.04297,537.2852,5
3177.781,429,10.594315,4608,3,7.472656,226.3281,136.04297,537.2852,5
3177.781,429,10.051546,4608,3,7.472656,226.3281,136.04297,537.2852,5
3177.781,429,12.082262,4608,3,7.472656,226.3281,136.04297,537.2852,5
3177.781,429,11.195929,4608,2,7.472656,226.3281,136.04297,537.2852,5
3177.781,429,12.151899,4608,2,7.480469,226.3203,136.04297,537.2852,5
3177.781,428,11.779449,4608,5,7.480469,226.3281,136.04297,537.2773,5
3177.781,429,12.967581,4608,2,7.480469,226.3281,136.04297,537.2773,5
3177.781,429,12.158809,4608,3,7.480469,226.3281,136.04297,537.2773,5
3177.781,429,11.369509,4608,3,7.480469,226.3281,136.23828,537.082,5
3177.781,429,10.56701,4608,3,7.480469,226.3281,136.28906,537.0312,5
3177.781,429,10.594315,4608,2,7.480469,226.3281,135.79688,537.5234,5
3177.781,429,11.392405,4608,3,7.480469,226.3281,135.79688,537.5234,5
3177.781,429,10.796915,4608,2,7.480469,226.3281,135.79688,537.5234,5
3177.781,429,13.636364,4608,2,7.480469,226.3281,135.79688,537.5234,5
3177.781,429,13.0,4608,2,7.480469,226.3281,135.79688,537.5234,5
3177.781,429,11.633663,4608,2,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,9.819121,4608,5,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,10.204082,4608,6,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,14.540816,4608,6,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,11.42132,4608,3,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,12.373737,4608,7,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,10.852713,4608,4,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,10.659898,4608,3,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,11.167513,4608,4,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,12.303665,4608,3,7.488281,226.3281,135.79688,537.5156,5
3177.781,429,10.230179,4608,4,7.488281,226.3281,135.55078,537.7617,5
3177.781,429,10.941476,4608,4,7.488281,226.3281,135.55078,537.7617,5
3177.781,429,10.649351,4608,3,7.488281,226.3281,135.55078,537.7617,5
3177.781,429,12.378641,4608,4,7.488281,226.3281,135.30469,538.0078,5
3177.781,429,14.572864,4608,5,7.488281,226.3281,135.30469,538.0078,5
3177.781,429,10.15625,4608,4,7.488281,226.3281,135.30469,538.0078,5
3177.781,429,9.71867,4608,6,7.488281,226.3281,135.05859,538.2539,5
3177.781,429,10.0,4608,4,7.488281,226.3281,135.05859,538.2539,5
3177.781,429,10.9375,4608,7,7.488281,226.3281,135.05859,538.2539,5
3177.781,429,10.659898,4608,3,7.488281,226.3281,135.05859,538.2539,5
3177.781,430,14.030612,4608,4,7.488281,226.3281,134.8125,538.5,5
3177.781,430,12.5,4608,4,7.488281,226.3281,134.8125,538.5,5
3177.781,430,9.923664,4608,4,7.488281,226.3281,134.76172,538.5508,5
3177.781,430,10.103627,4608,6,7.488281,226.3281,134.8125,538.5,5
3177.781,430,10.335917,4608,5,7.488281,226.3281,135.00781,538.3047,5
3177.781,430,13.810742,4608,6,7.488281,226.3281,135.05859,538.2539,5
3177.781,430,7.928389,4608,4,7.488281,226.3281,135.05859,538.2539,5
3177.781,431,10.969388,4608,3,7.488281,226.3281,135.05859,538.2539,5
3177.781,431,11.282051,4608,3,7.488281,226.3281,134.56641,538.7461,5
3177.781,431,12.871287,4608,5,7.488281,226.3281,134.56641,538.7461,5
3177.781,433,10.230179,4608,3,7.488281,226.3281,134.56641,538.7461,5
3177.781,433,11.111111,4608,4,7.488281,226.3281,134.56641,538.7461,5
3177.781,433,10.025707,4608,3,7.488281,226.3281,134.56641,538.7461,5
3177.781,433,9.74359,4608,2,7.488281,226.3281,134.32031,538.9922,5
3177.781,433,9.414758,4608,4,7.488281,226.3281,134.32031,538.9922,5
3177.781,433,10.178117,4608,3,7.496094,226.3281,134.07422,539.2305,5
3177.781,433,11.428571,4608,4,7.496094,226.3281,134.07422,539.2305,5
3177.781,433,12.311558,4608,2,7.496094,226.3281,133.82812,539.4766,5
3177.781,433,11.139896,4608,3,7.496094,226.3281,134.07422,539.2305,5
3177.781,432,10.997442,4608,2,7.496094,226.3281,133.82812,539.4766,5
3177.781,432,11.662531,4576,2,7.496094,226.3281,133.82812,539.4766,5
3177.781,432,12.5,4576,4,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,14.143921,4576,2,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,11.407767,4576,3,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,10.421836,4576,3,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,9.536082,4576,2,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,11.227154,4576,2,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,9.84456,4576,2,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,13.18408,4576,2,7.496094,226.3281,133.58203,539.7227,5
3177.781,432,12.158809,4576,2,7.496094,226.3281,133.77734,539.5273,5
3177.781,432,11.330049,4576,2,7.496094,226.3281,133.82812,539.4766,5
3177.781,432,12.318841,4576,3,7.496094,226.3281,134.07422,539.2305,5
3177.781,433,10.230179,4576,2,7.496094,226.3281,134.07422,539.2305,5
3177.781,433,11.311054,4576,2,7.496094,226.3281,133.82812,539.4766,5
3177.781,433,10.230179,4576,4,7.496094,226.3281,133.82812,539.4766,5
3177.781,433,9.873418,4576,2,7.496094,226.3281,131.61328,541.6914,5
3177.781,433,11.940299,4576,2,7.496094,226.3281,131.61328,541.6914,5
3177.781,433,13.930348,4576,2,7.496094,226.3281,131.61328,541.6914,5
3177.781,433,11.27451,4576,3,7.496094,226.3281,131.61328,541.6914,5
3177.781,433,11.435523,4576,2,7.503906,226.3203,131.61328,541.6914,5
3177.781,433,9.302326,4576,2,7.503906,226.3281,131.61328,541.6836,5
3177.781,433,9.326425,4576,2,7.503906,226.3281,131.61328,541.6836,5
3177.781,433,11.053985,4576,3,7.503906,226.3281,131.61328,541.6836,5
3177.781,433,14.540816,4576,2,7.503906,226.3281,131.80859,541.4883,5
