pose_landmarking_rpi_mem.committed_Committed_AS,pose_landmarking_rpi_system.active_processes_active,pose_landmarking_rpi_system.cpu_user,pose_landmarking_rpi_system.file_nr_used_used,pose_landmarking_rpi_system.processes_running,pose_landmarking_rpi_system.ram_buffers,pose_landmarking_rpi_system.ram_cached,pose_landmarking_rpi_system.ram_free,pose_landmarking_rpi_system.ram_used,Target
3238.629,419,72.51908,4352,10,1.914062,142.09375,170.3359,592.7852,10
3238.629,419,69.48718,4352,9,1.914062,142.09375,172.7617,590.3594,10
3238.629,419,72.37852,4352,12,1.914062,142.09375,169.8125,593.3086,10
3238.629,419,69.94949,4352,10,1.914062,142.09375,169.6719,593.4492,10
3238.629,419,69.84925,4352,13,1.914062,142.09375,171.1641,591.957,10
3238.629,419,69.97455,4352,12,1.914062,142.09375,173.0391,590.082,10
3238.629,419,71.64557,4352,12,1.914062,142.09375,175.0977,588.0234,10
3238.629,419,72.9798,4352,10,1.914062,142.09375,168.8789,594.2422,10
3238.613,419,72.70408,4352,7,1.914062,142.09375,175.0547,588.0664,10
3238.629,419,72.81796,4352,13,1.914062,142.09375,176.0234,587.0977,10
3238.629,419,70.35176,4352,18,1.914062,142.09375,172.6641,590.457,10
3238.629,419,67.4938,4352,14,1.914062,142.09375,169.2461,593.875,10
3238.613,419,64.73552,4320,11,1.914062,142.09375,174.043,589.0781,10
3238.613,419,60.70529,4320,10,1.914062,142.09375,169.957,593.1641,10
3238.613,419,60.25316,4320,18,1.914062,142.09375,172.1953,590.9258,10
3238.613,419,67.51918,4320,15,1.914062,142.09375,175.0352,588.0859,10
3238.613,419,70.55838,4320,10,1.921875,142.09375,169.7695,593.3438,10
3238.613,419,70.60302,4320,14,1.921875,142.09375,169.7344,593.3789,10
3238.613,419,71.57623,4320,13,1.921875,142.09375,175.6875,587.4258,10
3238.613,419,72.47475,4320,10,1.921875,142.09375,171.7812,591.332,10
3238.613,419,71.82741,4320,10,1.921875,142.09375,173.5703,589.543,10
3238.629,418,73.36683,4320,14,1.921875,142.09375,174.7227,588.3906,10
3238.629,418,74.11168,4320,11,1.921875,142.09375,171.832,591.2812,10
3238.629,418,74.87437,4320,11,1.921875,142.09375,171.7227,591.3906,10
3238.629,418,72.1393,4320,9,1.921875,142.09375,168.0703,595.043,10
3238.629,418,69.74359,4320,9,1.921875,142.09375,173.3984,589.7148,10
3238.629,418,72.65823,4320,5,1.921875,142.09375,176.7461,586.3672,10
3238.629,418,72.19388,4320,17,1.921875,142.09375,173.3867,589.7266,10
3238.629,418,67.8481,4320,21,1.921875,142.09375,171.5273,591.5859,10
3238.629,418,69.7733,4320,13,1.921875,142.09375,171.1445,591.9688,10
3238.613,418,69.46565,4320,9,1.921875,142.09375,168.0859,595.0273,10
3238.613,418,70.63291,4320,18,1.921875,142.09375,169.3984,593.7148,10
3238.613,418,69.44444,4320,11,1.921875,142.09375,173.082,590.0312,10
3238.613,418,73.16456,4320,8,1.921875,142.09375,173.125,589.9883,10
3238.613,418,71.24682,4320,14,1.921875,142.09375,171.5703,591.543,10
3238.613,418,75.44304,4320,10,1.921875,142.09375,171.5781,591.5352,10
3238.613,418,67.93893,4320,9,1.921875,142.09375,173.0391,590.0742,10
3238.613,417,70.37975,4320,9,1.921875,142.09375,169.4336,593.6797,10
3238.613,417,71.78841,4320,13,1.921875,142.09375,175.5117,587.6016,10
3238.613,417,71.92982,4320,11,1.921875,142.09375,176.4805,586.6328,10
3238.613,418,73.48485,4320,13,1.921875,142.09375,173.8047,589.3086,10
3238.629,418,69.44444,4320,12,1.921875,142.09375,176.0312,587.082,10
3238.629,418,69.11392,4320,11,1.921875,142.09375,176.125,586.9883,10
3238.613,418,61.65414,4320,12,1.921875,142.09375,172.2422,590.8711,10
3238.613,418,62.75,4320,21,1.921875,142.09375,169.2891,593.8242,10
3238.613,418,64.1604,4320,15,1.921875,142.09375,167.29297,595.8203,10
3238.613,418,70.37975,4320,15,1.921875,142.09375,170.332,592.7812,10
3238.629,418,70.99237,4320,10,1.921875,142.09375,168.5117,594.6016,10
3238.629,418,69.28934,4320,12,1.921875,142.09375,174.2734,588.8398,10
3238.629,418,69.17293,4320,11,1.921875,142.09375,172.0039,591.1094,10
3238.629,418,71.50127,4320,12,1.921875,142.09375,174.8125,588.3008,10
3238.613,418,72.29219,4320,8,1.921875,142.09375,176.0312,587.082,10
3238.613,418,68.60759,4320,11,1.921875,142.09375,176.0078,587.1055,10
3238.613,418,71.82741,4320,12,1.921875,142.09375,176.5195,586.5938,10
3238.613,418,72.08122,4320,9,1.921875,142.09375,176.8789,586.2344,10
3238.613,418,69.64286,4320,11,1.921875,142.09375,173.9297,589.1836,10
3238.629,417,71.82741,4320,10,1.921875,142.09375,173.1445,589.9688,10
3238.613,417,70.73791,4320,14,1.929688,142.08594,173.8086,589.3047,10
3238.613,417,71.13924,4320,8,1.929688,142.09375,168.8047,594.3008,10
3238.613,417,72.47475,4320,9,1.929688,142.09375,176.3672,586.7383,10
3238.613,417,68.36735,4352,15,1.929688,142.09375,173.6094,589.4961,10
3238.613,417,71.93878,4352,9,1.929688,142.09375,169.7266,593.3789,10
3238.613,417,69.42356,4352,14,1.929688,142.09375,166.80078,596.3047,10
3238.613,417,71.86701,4352,16,1.929688,142.09375,168.4766,594.6289,10
3238.613,417,69.89796,4352,8,1.929688,142.09375,168.2812,594.8242,10
3238.613,417,72.72727,4352,15,1.9375,142.09375,173.6602,589.4375,10
3238.613,417,71.10553,4352,10,1.9375,142.09375,170.2266,592.8711,10
3238.613,418,71.42857,4352,15,1.9375,142.09375,172.375,590.7227,10
3238.613,418,72.1519,4352,7,1.9375,142.09375,171.8945,591.2031,10
3238.613,418,70.99237,4352,10,1.9375,142.09375,168.9688,594.1289,10
3238.613,418,70.30457,4352,10,1.9375,142.09375,166.73047,596.3672,10
3238.613,418,66.24041,4352,15,1.9375,142.09375,183.4961,579.6016,10
3238.613,418,69.94949,4352,15,1.9375,142.09375,177.2227,585.875,10
3238.613,418,65.16291,4352,18,1.9375,142.09375,173.4258,589.6719,10
3238.613,418,61.61616,4352,11,1.9375,142.09375,172.6992,590.3984,10
3238.613,418,57.17884,4352,13,1.945312,142.08594,171.0078,592.0898,10
3238.613,418,65.74307,4352,8,1.945312,142.09375,172.9727,590.1172,10
3238.613,418,71.89873,4352,8,1.945312,142.09375,174.7344,588.3555,10
3238.613,418,72.63427,4352,20,1.945312,142.09375,171.7539,591.3359,10
3238.613,418,72.77354,4352,8,1.945312,142.09375,177.3125,585.7773,10
3238.613,418,67.7665,4352,11,1.945312,142.09375,175.7812,587.3086,10
3238.613,418,71.89873,4352,13,1.945312,142.09375,172.2578,590.832,10
3238.613,418,73.56608,4352,12,1.945312,142.09375,173.9727,589.1172,10
3238.613,418,72.18045,4352,13,1.945312,142.09375,175.8711,587.2188,10
3238.613,418,68.52792,4352,9,1.945312,142.09375,173.6016,589.4883,10
3238.613,418,73.79135,4352,9,1.945312,142.09375,174.3164,588.7734,10
3238.613,418,73.09645,4352,12,1.945312,142.09375,174.8125,588.2773,10
3238.613,418,73.73737,4352,10,1.945312,142.09375,172.1328,590.957,10
3238.613,418,71.42857,4352,6,1.945312,142.09375,169.8633,593.2266,10
3238.613,418,74.36548,4352,14,1.945312,142.09375,177.125,585.9648,10
3238.629,418,72.47475,4352,9,1.945312,142.09375,173.6289,589.4609,10
3238.613,418,74.11168,4352,7,1.945312,142.09375,174.8828,588.207,10
3238.613,418,72.63427,4352,9,1.945312,142.09375,180.5508,582.5391,10
3238.613,418,69.87342,4352,18,1.945312,142.09375,176.1523,586.9375,10
3238.613,418,69.67419,4352,8,1.945312,142.09375,177.7852,585.3047,10
3238.613,418,69.30946,4352,12,1.945312,142.09375,172.4805,590.6094,10
3238.613,418,72.05128,4352,15,1.945312,142.09375,181.8086,581.2812,10
3238.629,418,74.93734,4352,12,1.945312,142.09375,176.0742,587.0156,10
3238.629,418,76.64975,4352,7,1.945312,142.09375,176.5664,586.5234,10
3238.629,418,75.0,4352,13,1.945312,142.09375,172.4492,590.6406,10
3238.629,418,69.92288,4352,7,1.945312,142.09375,173.0234,590.0664,10
3238.629,418,68.51385,4352,8,1.945312,142.09375,174.5742,588.5156,10
3238.629,418,69.23077,4352,12,1.945312,142.09375,171.9258,591.1641,10
3238.629,418,70.35176,4352,12,1.945312,142.09375,175.0,588.0898,10
3238.629,418,63.90977,4352,13,1.945312,142.09375,170.9648,592.125,10
3238.629,418,59.09091,4352,10,1.953125,142.09375,171.2773,591.8047,10
3238.629,418,57.0,4352,11,1.953125,142.09375,172.5078,590.5742,10
3238.613,418,68.27411,4352,11,1.953125,142.09375,174.6367,588.4453,10
3238.629,418,70.30457,4352,7,1.953125,142.09375,175.1367,587.9453,10
3238.629,418,73.91304,4352,11,1.953125,142.09375,172.457,590.625,10
3238.629,418,70.33248,4352,13,1.953125,142.09375,175.6172,587.4648,10
3238.629,418,67.92929,4352,11,1.953125,142.09375,175.5352,587.5469,10
3238.629,418,70.73791,4352,13,1.953125,142.09375,172.2266,590.8555,10
3238.629,418,71.06599,4352,7,1.953125,142.09375,171.7383,591.3438,10
3238.629,419,68.71795,4352,9,1.953125,142.09375,169.9102,593.1719,10
3238.629,419,71.60804,4352,13,1.953125,142.09375,176.1055,586.9766,10
3238.613,419,72.0403,4352,14,1.953125,142.09375,171.7695,591.3125,10
3238.613,419,70.0,4352,10,1.953125,142.09375,170.5312,592.5508,10
3238.613,419,70.40816,4352,11,1.953125,142.09375,175.9648,587.1172,10
3238.629,419,68.11224,4352,11,1.953125,142.09375,171.5781,591.5039,10
3238.629,419,66.58163,4352,14,1.953125,142.09375,168.5898,594.4922,10
3238.613,419,67.51269,4352,10,1.953125,142.09375,173.8945,589.1875,10
3238.613,419,73.46939,4352,14,1.953125,142.09375,174.918,588.1641,10
3238.613,419,68.93939,4352,15,1.953125,142.09375,176.0859,586.9961,10
3238.629,419,67.8481,4352,21,1.953125,142.09375,172.4258,590.6562,10
3238.629,419,72.26463,4352,9,1.953125,142.09375,173.9375,589.1445,10
3238.629,419,69.28934,4352,12,1.953125,142.09375,176.125,586.957,10
3238.629,419,71.5736,4352,10,1.953125,142.09375,174.6641,588.418,10
3238.629,419,68.52792,4352,11,1.953125,142.09375,171.4766,591.6055,10
3238.613,419,69.52141,4352,10,1.953125,142.09375,177.4297,585.6523,10
3238.613,419,69.64286,4352,14,1.953125,142.09375,174.8047,588.2773,10
3238.613,419,71.53652,4352,13,1.953125,142.09375,172.7812,590.3008,10
3238.613,419,66.92112,4352,13,1.953125,142.09375,175.5742,587.5078,10
3238.613,419,66.0804,4352,10,1.953125,142.09375,172.8945,590.1875,10
3238.613,419,64.39394,4352,9,1.953125,142.09375,173.5664,589.5156,10
3238.613,419,68.5,4352,13,1.953125,142.09375,171.5977,591.4844,10
3238.629,419,58.56079,4352,12,1.953125,142.09375,173.9531,589.1289,10
3238.629,419,57.65306,4352,15,1.960938,142.09375,175.0859,587.9883,10
3238.629,419,62.0603,4352,9,1.960938,142.09375,172.0273,591.0469,10
3238.629,419,69.46565,4352,9,1.960938,142.09375,173.0625,590.0117,10
3238.613,419,71.24682,4384,8,1.960938,142.09375,171.7344,591.3398,10
3238.613,419,66.75192,4384,11,1.960938,142.09375,173.7227,589.3516,10
3238.613,419,72.95918,4384,11,1.960938,142.09375,170.6602,592.4141,10
3238.613,419,72.79597,4384,16,1.960938,142.09375,173.0156,590.0586,10
3238.613,419,70.33248,4384,14,1.960938,142.09375,174.25,588.8242,10
3238.613,419,72.05128,4384,11,1.960938,142.09375,173.9141,589.1602,10
3238.629,418,68.5422,4384,11,1.960938,142.09375,175.4375,587.6367,10
3238.629,418,69.7201,4384,16,1.960938,142.09375,172.0273,591.0469,10
3238.629,418,71.28463,4384,9,1.960938,142.09375,174.2148,588.8594,10
3238.629,418,72.01018,4384,15,1.960938,142.09375,175.4297,587.6445,10
3238.629,418,69.52141,4384,11,1.960938,142.09375,177.1953,585.8789,10
3238.629,418,71.53846,4384,14,1.960938,142.09375,177.7539,585.3203,10
3238.629,418,74.80916,4384,11,1.960938,142.09375,174.1484,588.9258,10
3239.633,418,71.46465,4384,8,1.960938,142.09375,176.3516,586.7227,10
3239.633,418,72.95918,4384,11,1.960938,142.09375,171.7305,591.3438,10
3238.629,418,74.43038,4352,13,1.960938,142.09375,169.0508,594.0234,10
3238.613,418,71.68367,4352,7,1.960938,142.09375,172.6055,590.4688,10
3238.613,418,70.48346,4352,10,1.960938,142.09375,173.7148,589.3594,10
3238.613,418,72.5641,4352,11,1.960938,142.09375,175.3867,587.6875,10
3238.613,418,75.94937,4352,12,1.960938,142.09375,177.8789,585.1953,10
3238.613,418,72.86432,4352,11,1.960938,142.09375,174.543,588.5312,10
3238.613,418,70.05076,4352,11,1.960938,142.09375,176.1328,586.9414,10
3238.613,418,73.48485,4352,11,1.960938,142.16797,172.9688,590.0312,10
3238.613,418,72.33503,4352,10,1.960938,142.16797,174.7227,588.2773,10
3239.688,421,67.41855,4352,14,1.960938,142.16797,176.0391,586.9609,10
3238.613,418,66.15776,4352,11,1.960938,142.16797,175.4648,587.5352,10
3238.613,418,61.86869,4352,13,1.960938,142.16797,175.0391,587.9609,10
3238.613,418,64.57286,4352,10,1.960938,142.16797,172.4141,590.5859,10
3238.613,418,59.85037,4352,11,1.960938,142.16797,177.3047,585.6953,10
3238.613,418,63.8191,4352,15,1.960938,142.16797,176.6602,586.3398,10
3238.613,418,73.79135,4352,13,1.960938,142.16797,174.9922,588.0078,10
3238.613,419,72.1519,4352,19,1.960938,142.16797,172.668,590.332,10
3238.613,419,73.11558,4352,11,1.960938,142.16797,177.7344,585.2656,10
3238.613,419,69.5,4352,8,1.960938,142.16797,174.9727,588.0273,10
3238.613,419,74.68354,4352,12,1.960938,142.16797,171.3789,591.6211,10
3238.613,419,73.16456,4352,8,1.960938,142.16797,175.6914,587.3086,10
3238.613,419,66.58163,4352,11,1.960938,142.16797,175.6406,587.3594,10
3238.613,419,68.75,4352,14,1.960938,142.16797,176.4805,586.5195,10
3238.613,419,74.11168,4384,16,1.960938,142.16797,171.668,591.332,10
3238.613,419,74.1206,4384,13,1.960938,142.16797,172.6211,590.3789,10
3238.613,419,75.89744,4384,9,1.960938,142.16797,174.5234,588.4766,10
3238.613,419,72.58883,4384,11,1.960938,142.16797,177.1172,585.8828,10
3238.629,419,69.09548,4384,11,1.960938,142.16797,175.5938,587.4062,10
3238.613,419,69.94949,4384,12,1.96875,142.16797,170.1289,592.8633,10
3238.613,419,68.27411,4384,16,1.96875,142.16797,172.2734,590.7188,10
3238.613,419,71.13924,4384,13,1.96875,142.16797,174.2695,588.7227,10
3238.613,419,67.85714,4384,8,1.96875,142.16797,171.4648,591.5273,10
3238.613,419,68.90547,4384,14,1.96875,142.16797,170.9102,592.082,10
3238.613,419,67.25,4384,15,1.96875,142.16797,174.3945,588.5977,10
3238.613,419,63.13131,4384,9,1.96875,142.16797,170.3242,592.668,10
3238.613,419,59.59596,4384,13,1.96875,142.16797,171.1328,591.8594,10
3238.613,419,59.29648,4384,11,1.96875,142.16797,174.1797,588.8125,10
3238.613,419,72.44898,4384,9,1.96875,142.16797,174.6758,588.3164,10
3238.613,419,74.49495,4384,15,1.96875,142.16797,171.2305,591.7617,10
3238.613,419,73.55164,4384,11,1.96875,142.16797,169.5938,593.3984,10
3238.613,419,73.35025,4384,9,1.96875,142.16797,172.1094,590.8828,10
3238.613,419,72.33503,4384,10,1.96875,142.16797,172.3086,590.6836,10
3238.613,419,67.51918,4384,13,1.96875,142.16797,179.1484,583.8438,10
3238.613,419,67.25441000000001,4384,11,1.96875,142.16797,175.4648,587.5273,10
3238.613,419,69.38776,4352,10,1.96875,142.16797,173.2656,589.7266,10
3238.629,419,69.2112,4352,8,1.96875,142.16797,174.6602,588.332,10
3238.629,419,68.86076,4352,10,1.96875,142.16797,169.5195,593.4727,10
3238.629,419,70.9596,4352,13,1.96875,142.16797,171.8047,591.1875,10
3238.629,419,72.63427,4352,12,1.96875,142.16797,168.6055,594.3867,10
3238.613,419,70.30457,4352,9,1.96875,142.16797,179.5938,583.3984,10
3238.613,419,70.02519,4352,14,1.96875,142.16797,185.1914,577.8008,10
3238.613,419,71.3555,4384,18,1.96875,142.16797,179.3281,583.6641,10
3238.613,419,73.92405,4384,17,1.976562,142.16797,177.6914,585.293,10
3238.613,419,72.82051,4352,8,1.976562,142.16797,175.3398,587.6445,10
3238.613,419,72.19388,4352,15,1.976562,142.16797,176.5703,586.4141,10
3238.613,419,71.71717,4352,14,1.976562,142.16797,183.8984,579.0859,10
3238.613,419,69.2112,4352,9,1.976562,142.16797,179.0586,583.9258,10
3238.613,419,74.11168,4352,14,1.976562,142.16797,180.9922,581.9922,10
3238.613,419,71.28463,4352,9,1.976562,142.16797,178.0664,584.918,10
3238.613,419,68.68687,4352,15,1.976562,142.16797,181.625,581.3594,10
3238.613,419,69.48718,4352,7,1.976562,142.16797,181.0352,581.9492,10
3238.613,419,74.05542,4352,16,1.976562,142.16797,177.0898,585.8945,10
3238.613,419,67.51269,4352,12,1.976562,142.16797,179.7109,583.2734,10
3238.613,419,72.61307,4352,11,1.976562,142.16797,180.6953,582.2891,10
3238.613,419,72.58883,4352,10,1.976562,142.16797,177.1172,585.8672,10
3238.613,419,64.98741,4352,7,1.976562,142.16797,174.6836,588.3008,10
3238.613,419,63.56784,4352,13,1.976562,142.16797,181.0742,581.9102,10
3238.613,419,65.07538,4352,11,1.976562,142.16797,177.6562,585.3281,10
3238.613,419,72.01018,4352,14,1.976562,142.17578,177.8867,585.0898,10
3238.613,419,68.05195,4352,11,1.976562,142.17578,178.5352,584.4414,10
3238.613,419,75.81864,4352,7,1.976562,142.17578,174.0234,588.9531,10
3238.613,419,73.97959,4352,16,1.976562,142.17578,175.9727,587.0039,10
3238.613,419,70.73791,4352,11,1.976562,142.17578,178.168,584.8086,10
3238.613,419,71.71717,4352,13,1.976562,142.17578,175.5273,587.4492,10
3238.613,419,71.13924,4352,8,1.984375,142.16797,177.7461,585.2305,10
3238.613,419,73.21429,4352,11,1.984375,142.17578,175.1562,587.8125,10
3238.613,419,70.76923,4352,13,1.984375,142.17578,178.5859,584.3828,10
3238.613,419,74.49495,4352,13,1.984375,142.17578,179.0664,583.9023,10
3238.613,419,73.86935,4352,17,1.984375,142.17578,175.9258,587.043,10
3238.613,419,74.0458,4352,15,1.984375,142.17578,178.2969,584.6719,10
3238.613,419,71.13924,4320,15,1.984375,142.17578,175.8398,587.1289,10
3238.613,419,69.69697,4320,12,1.984375,142.17578,180.6289,582.3398,10
3238.613,419,77.83375,4320,18,1.984375,142.17578,177.7578,585.2109,10
3238.613,419,72.54408,4320,13,1.984375,142.17578,175.8477,587.1211,10
3238.613,419,73.61809,4320,10,1.984375,142.17578,179.0234,583.9453,10
3238.613,418,72.95918,4320,17,1.992188,142.17578,175.4414,587.5195,10
3238.613,418,71.28463,4320,15,1.992188,142.17578,173.0078,589.9531,10
3238.613,419,71.82741,4320,13,1.992188,142.17578,179.8906,583.0703,10
3238.613,419,73.55164,4320,10,1.992188,142.17578,177.0742,585.8867,10
3238.613,419,72.26463,4320,19,1.992188,142.17578,178.2539,584.707,10
3238.613,419,68.93939,4320,9,1.992188,142.17578,179.5469,583.4141,10
3238.613,419,70.76923,4320,12,1.992188,142.17578,180.1016,582.8594,10
3238.613,419,73.5,4320,12,1.992188,142.17578,180.6602,582.3008,10
3238.613,419,73.00771,4320,11,1.992188,142.17578,179.3945,583.5664,10
3238.613,419,72.29219,4320,13,1.992188,142.17578,178.1367,584.8242,10
3238.613,419,70.14925,4320,17,1.992188,142.17578,181.2148,581.7461,10
3238.613,419,68.44784,4320,8,1.992188,142.17578,175.1289,587.832,10
3238.613,419,60.5985,4320,8,1.992188,142.17578,176.6523,586.3086,10
3238.613,420,65.82915,4320,13,1.992188,142.17578,183.5117,579.4492,10
3238.613,421,68.26196,4320,10,1.992188,142.17578,178.4609,584.5,10
3238.613,421,72.72727,4320,9,1.992188,142.1875,180.1211,582.8281,10
3238.613,421,71.61125,4320,12,1.992188,142.1875,176.5859,586.3633,10
3238.613,421,71.39241,4320,19,1.992188,142.1875,178.1758,584.7734,10
3238.613,421,72.9798,4352,9,1.992188,142.1875,179.6016,583.3477,10
3238.613,421,69.89796,4352,11,1.992188,142.1875,177.0352,585.9141,10
3238.613,421,70.12658,4352,9,1.992188,142.1875,176.7812,586.168,10
3238.613,421,72.1519,4352,12,1.992188,142.1875,177.0312,585.918,10
3238.613,421,70.02584,4352,17,1.992188,142.1875,174.2031,588.7461,10
3238.613,421,70.12658,4352,16,1.992188,142.1875,176.1953,586.7539,10
3238.613,421,70.84399,4352,9,1.992188,142.1875,175.2148,587.7344,10
3238.613,421,71.5736,4352,11,1.992188,142.1875,175.9453,587.0039,10
3238.613,421,71.5736,4352,14,1.992188,142.1875,178.3398,584.6094,10
3238.629,421,72.79597,4352,10,1.992188,142.1875,175.4023,587.5469,10
3238.629,421,74.17722,4352,15,1.992188,142.1875,180.9531,581.9961,10
3238.629,420,73.0,4352,14,1.992188,142.1875,176.6445,586.3047,10
3238.629,420,73.65729,4352,9,1.992188,142.1875,173.4805,589.4688,10
3238.613,420,75.56675,4352,10,1.992188,142.1875,178.7617,584.1875,10
3238.613,420,72.12276,4352,12,1.992188,142.1875,175.6445,587.3047,10
3238.613,420,70.22901,4352,6,1.992188,142.1875,176.5898,586.3594,10
3238.613,420,70.25,4352,11,1.992188,142.1875,176.207,586.7422,10
3238.613,420,70.63291,4352,15,1.992188,142.1875,173.1992,589.75,10
3238.613,420,72.0403,4352,9,1.992188,142.1875,183.2266,579.7227,10
3238.613,420,68.5422,4352,13,2.0,142.17969,179.0977,583.8516,10
3238.613,420,69.64286,4352,6,2.0,142.1875,179.4453,583.4961,10
3238.613,420,70.81218,4352,12,2.0,142.1875,181.8516,581.0898,10
3238.613,420,69.84925,4352,6,2.0,142.1875,177.9453,584.9961,10
3238.613,420,64.0,4352,12,2.0,142.1875,175.9766,586.9648,10
3238.613,420,65.31646,4352,16,2.0,142.1875,175.6406,587.3008,10
3238.613,420,62.62376,4352,9,2.0,142.1875,177.0938,585.8477,10
3238.613,420,62.37374,4352,11,2.007812,142.17969,176.7812,586.1602,10
3238.613,420,70.27708,4352,9,2.007812,142.1875,173.1914,589.7422,10
3238.613,420,70.87629,4320,11,2.007812,142.1875,174.5234,588.4102,10
3238.613,420,69.38776,4352,13,2.007812,142.1875,171.5703,591.3633,10
3238.613,420,70.52897,4352,14,2.007812,142.1875,177.7852,585.1484,10
3238.613,420,71.24682,4352,17,2.007812,142.1875,174.8906,588.043,10
3238.613,420,72.16495,4352,8,2.015625,142.1875,175.5703,587.3555,10
3238.613,420,70.66327,4352,14,2.015625,142.1875,178.3477,584.5781,10
3238.629,420,73.35025,4352,12,2.015625,142.1875,175.1914,587.7344,10
3238.613,420,69.89796,4352,11,2.015625,142.1875,177.5469,585.3789,10
3238.613,421,71.86701,4352,18,2.015625,142.1875,179.8516,583.0742,10
3238.613,422,73.29975,4352,16,2.015625,142.19922,176.7344,586.1797,10
3238.613,422,70.75,4352,11,2.015625,142.20703,182.4375,580.4688,10
3238.613,422,71.39175,4352,12,2.015625,142.20703,177.7969,585.1094,10
3238.613,422,71.06599,4352,13,2.023438,142.19922,178.293,584.6133,10
3238.613,422,68.46154,4352,12,2.023438,142.20703,178.0195,584.8789,10
3238.613,422,70.20202,4352,9,2.023438,142.21875,180.332,582.5547,10
3238.613,422,73.60406,4352,13,2.03125,142.21094,176.2031,586.6836,10
3238.613,422,66.91919,4352,10,2.03125,142.21875,178.1562,584.7227,10
3238.613,422,72.65823,4352,8,2.03125,142.21875,179.4297,583.4492,10
3238.613,422,68.17043,4352,13,2.03125,142.21875,182.457,580.4219,10
3238.613,422,71.03275,4288,8,2.03125,142.21875,175.8672,587.0117,10
3238.613,422,68.43434,4288,12,2.03125,142.21875,176.8906,585.9883,10
3238.613,422,74.55919,4320,15,2.03125,142.21875,176.4961,586.3828,10
3238.613,422,70.99237,4320,11,2.03125,142.21875,178.0195,584.8594,10
3238.613,422,71.78841,4320,12,2.03125,142.21875,179.3633,583.5156,10
3238.613,422,73.5369,4320,14,2.03125,142.21875,176.3555,586.5234,10
3238.613,422,68.42105,4320,9,2.03125,142.21875,173.2695,589.6094,10
3238.613,422,65.99496,4320,8,2.03125,142.21875,172.4102,590.4688,10
3238.613,422,63.38384,4320,16,2.03125,142.21875,184.1211,578.7578,10
3238.613,422,56.54321,4352,11,2.03125,142.21875,176.8984,585.9805,10
3238.613,422,61.73469,4352,8,2.03125,142.21875,177.9961,584.8828,10
3238.613,422,70.58824,4352,9,2.03125,142.21875,173.6953,589.1836,10
3238.613,422,73.92405,4352,11,2.03125,142.21875,176.5703,586.3086,10
3238.613,422,69.64286,4352,9,2.03125,142.21875,173.8945,588.9844,10
3238.613,422,69.28934,4352,9,2.03125,142.21875,176.5156,586.3633,10
3238.613,422,72.72727,4352,13,2.03125,142.21875,177.1875,585.6914,10
3238.613,422,70.63291,4352,13,2.03125,142.21875,175.1367,587.7422,10
3238.613,422,73.16456,4352,9,2.03125,142.21875,177.8828,584.9961,10
3238.613,422,72.65823,4352,10,2.03125,142.21875,176.3711,586.5078,10
3238.613,422,73.86935,4352,9,2.03125,142.21875,176.6094,586.2695,10
3238.613,422,74.87437,4352,11,2.03125,142.21875,177.1172,585.7617,10
3238.613,422,72.54408,4352,17,2.03125,142.21875,177.2852,585.5938,10
3238.613,422,71.53846,4352,7,2.03125,142.21875,175.0586,587.8203,10
3238.613,422,72.36181,4352,13,2.03125,142.21875,175.8477,587.0312,10
3238.613,422,74.05542,4320,11,2.03125,142.21875,175.8086,587.0703,10
3238.613,422,69.97455,4320,10,2.03125,142.21875,172.8203,590.0586,10
3238.613,423,73.33333,4320,8,2.03125,142.21875,179.0547,583.8242,10
3238.613,423,72.79597,4320,6,2.03125,142.21875,175.7461,587.1328,10
3238.613,423,73.5369,4320,11,2.03125,142.21875,181.0508,581.8281,10
3238.613,423,70.9596,4320,8,2.03125,142.21875,180.9531,581.9258,10
3238.613,423,72.72727,4320,7,2.03125,142.21875,177.6172,585.2617,10
3238.613,423,70.37975,4320,9,2.03125,142.21875,179.0547,583.8242,10
3238.613,423,69.0,4352,15,2.03125,142.21875,180.5938,582.2852,10
3238.613,423,71.89873,4352,11,2.03125,142.21875,179.2539,583.625,10
3238.613,423,67.51918,4352,9,2.03125,142.21875,175.3711,587.5078,10
3238.613,423,69.89796,4352,12,2.03125,142.21875,177.4648,585.4141,10
3238.613,423,67.25888,4352,19,2.03125,142.21875,180.6523,582.2266,10
3238.613,423,66.58291,4384,7,2.03125,142.21875,177.2891,585.5898,10
3238.613,423,63.0102,4384,11,2.03125,142.21875,177.1562,585.7227,10
3238.613,423,61.65414,4384,10,2.03125,142.21875,179.1094,583.7695,10
3238.613,423,57.17822,4384,10,2.03125,142.21875,175.0234,587.8555,10
3238.613,423,62.43655,4384,8,2.03125,142.21875,174.3164,588.5625,10
3238.613,423,73.36683,4384,12,2.039062,142.21875,175.5391,587.332,10
3238.613,423,75.1269,4384,15,2.039062,142.21875,171.9062,590.9648,10
3238.613,422,68.68687,4384,8,2.039062,142.21875,173.8398,589.0312,10
3238.613,422,72.54408,4384,10,2.039062,142.21875,175.2578,587.6133,10
3238.613,422,70.0,4384,9,2.039062,142.21875,172.375,590.4961,10
3238.613,422,74.36548,4384,12,2.039062,142.21875,184.5703,578.3008,10
3238.613,422,71.75573,4384,12,2.039062,142.21875,180.8398,582.0312,10
3238.613,422,71.24682,4384,12,2.039062,142.21875,177.6875,585.1836,10
3238.613,422,70.1005,4384,8,2.039062,142.21875,175.7461,587.125,10
