gesture_recognition_rpi_mem.committed_Committed_AS,gesture_recognition_rpi_system.active_processes_active,gesture_recognition_rpi_system.cpu_user,gesture_recognition_rpi_system.file_nr_used_used,gesture_recognition_rpi_system.processes_running,gesture_recognition_rpi_system.ram_buffers,gesture_recognition_rpi_system.ram_cached,gesture_recognition_rpi_system.ram_free,gesture_recognition_rpi_system.ram_used,Target
3242.57,430,62.72494,4448,11,2.828125,203.957,168.793,531.5508,3
3242.57,430,69.01763,4448,6,2.828125,203.957,166.96484,533.3789,3
3242.57,430,67.52577,4448,17,2.835938,203.957,165.625,534.7188,3
3242.57,430,68.52792,4448,7,2.835938,203.957,170.1875,530.1484,3
3242.57,430,65.12821,4448,14,2.835938,203.957,167.5,532.8359,3
3242.57,430,68.46154,4448,8,2.835938,203.957,166.81641,533.5195,3
3242.57,430,68.0203,4448,13,2.835938,203.957,171.082,529.2539,3
3242.57,430,69.69697,4448,5,2.835938,203.957,169.0039,531.332,3
3242.57,430,65.7289,4448,8,2.835938,203.957,168.0742,532.2617,3
3242.57,430,61.42132,4448,10,2.835938,203.957,167.39062,532.9453,3
3242.57,430,67.34694,4448,8,2.839844,203.957,165.57031,534.7656,3
3242.57,430,66.15385,4448,6,2.839844,203.9531,163.43359,536.9023,3
3242.57,430,67.35219,4448,12,2.839844,203.957,162.99609,537.3359,3
3242.57,430,64.70588,4448,9,2.839844,203.957,161.875,538.457,3
3242.57,430,65.90909,4448,7,2.839844,203.957,166.71094,533.6211,3
3242.57,430,65.06329,4448,12,2.839844,203.957,165.59766,534.7344,3
3242.57,430,67.85714,4448,7,2.839844,203.957,164.44922,535.8828,3
3242.57,430,65.89744,4448,8,2.839844,203.957,163.08203,537.25,3
3242.57,430,66.24685,4448,6,2.839844,203.957,161.76953,538.5625,3
3242.57,430,64.55696,4448,8,2.839844,203.957,165.3125,535.0195,3
3242.57,430,65.17413,4448,6,2.839844,203.957,169.5898,530.7422,3
3242.57,430,60.65163,4448,11,2.839844,203.957,168.0508,532.2812,3
3242.57,430,55.75,4448,10,2.839844,203.957,167.832,532.5,3
3242.57,430,56.14035,4448,12,2.839844,203.957,167.61328,532.7188,3
3242.57,430,51.99005,4448,16,2.839844,203.957,164.61719,535.7148,3
3242.57,430,55.72519,4448,11,2.839844,203.957,164.17969,536.1523,3
3242.57,430,64.54082,4448,12,2.847656,203.957,171.0352,529.2969,3
3242.57,430,70.35176,4448,6,2.847656,203.957,169.8984,530.4258,3
3242.57,430,69.97455,4448,6,2.847656,203.957,168.0391,532.2852,3
3242.57,430,68.87755,4448,14,2.847656,203.957,166.94531,533.3789,3
3242.57,430,65.89147,4448,8,2.847656,203.957,165.55078,534.7734,3
3242.57,430,63.58974,4448,10,2.847656,203.957,164.40625,535.918,3
3242.57,430,66.41221,4448,18,2.847656,203.957,163.72266,536.6016,3
3242.57,430,63.82429,4448,10,2.847656,203.957,163.25781,537.0664,3
3242.57,430,66.07143,4448,9,2.847656,203.957,167.43359,532.8906,3
3242.57,430,62.69036,4448,10,2.847656,203.957,164.90234,535.4219,3
3242.57,430,68.86076,4448,10,2.847656,203.957,163.53516,536.7891,3
3242.57,430,66.15776,4448,9,2.847656,203.957,162.16797,538.1562,3
3242.57,430,63.95939,4448,12,2.847656,203.957,161.29297,539.0312,3
3242.57,430,63.95939,4448,9,2.847656,203.957,160.20312,540.1211,3
3242.57,430,65.13995,4448,8,2.847656,203.957,161.68359,538.6406,3
3242.57,430,67.09184,4448,14,2.847656,203.957,161.74219,538.582,3
3242.57,430,67.59494,4448,12,2.847656,203.957,166.125,534.1992,3
3242.57,430,69.03553,4448,13,2.847656,203.957,163.70703,536.6172,3
3242.57,430,66.92112,4448,8,2.847656,203.957,161.875,538.4492,3
3242.57,430,66.91919,4480,7,2.847656,203.957,161.65625,538.668,3
3242.57,430,67.77494,4480,9,2.847656,203.957,160.50781,539.8164,3
3242.57,430,69.09548,4480,9,2.847656,203.957,160.40625,539.918,3
3242.57,430,64.97462,4480,11,2.847656,203.957,160.1875,540.1367,3
3242.57,430,68.43434,4480,8,2.847656,203.957,163.93359,536.3906,3
3242.57,430,63.8191,4480,16,2.847656,203.957,163.03906,537.2852,3
3242.57,430,63.0,4480,11,2.847656,203.957,167.39062,532.9336,3
3242.57,430,60.35354,4480,13,2.847656,203.957,165.26953,535.0547,3
3242.57,430,60.09975,4480,6,2.847656,203.957,164.125,536.1992,3
3242.57,430,57.53769,4480,15,2.847656,203.957,162.98047,537.3438,3
3242.57,430,49.0,4480,9,2.847656,203.957,161.9375,538.3867,3
3242.57,430,57.14286,4480,15,2.847656,203.957,166.69922,533.625,3
3242.57,430,68.0203,4480,8,2.847656,203.957,166.04297,534.2812,3
3242.57,430,66.49746,4480,9,2.847656,203.957,165.16797,535.1562,3
3242.57,430,67.34694,4480,9,2.847656,203.957,164.26562,536.0586,3
3242.57,430,63.75321,4480,12,2.847656,203.957,163.80469,536.5195,3
3242.57,430,68.5422,4480,12,2.847656,203.957,163.19922,537.125,3
3242.57,430,65.81633,4480,7,2.855469,203.957,163.47656,536.8477,3
3242.57,429,67.7665,4480,14,2.855469,203.957,161.66797,538.6484,3
3242.57,429,65.89744,4448,12,2.855469,203.957,161.47266,538.8438,3
3242.57,429,67.25441000000001,4448,16,2.855469,203.957,160.33203,539.9844,3
3242.57,429,67.78351,4448,11,2.855469,203.957,163.71094,536.6055,3
3242.57,429,66.66667,4448,9,2.855469,203.957,162.56641,537.75,3
3242.57,429,68.70229,4448,10,2.855469,203.957,161.90234,538.4141,3
3242.57,429,64.12214,4448,12,2.855469,203.957,165.76172,534.5547,3
3242.57,429,66.75127,4448,6,2.855469,203.957,163.41016,536.9062,3
3242.57,429,70.37975,4448,7,2.855469,203.957,162.50781,537.8086,3
3242.57,429,64.79592,4448,9,2.855469,203.957,161.83594,538.4805,3
3242.57,429,66.75063,4448,10,2.855469,203.957,160.71484,539.6016,3
3242.57,429,65.98465,4448,10,2.855469,203.957,164.63281,535.6836,3
3242.57,429,68.95674,4448,10,2.855469,203.957,168.6055,531.7109,3
3242.57,429,64.54082,4448,8,2.855469,203.957,167.21484,533.1016,3
3242.57,429,67.60204,4448,4,2.855469,203.957,166.55859,533.7578,3
3242.57,429,63.61323,4448,12,2.855469,203.957,164.42578,535.8906,3
3242.57,429,66.24685,4448,7,2.863281,203.957,167.72656,532.5898,3
3242.57,429,66.33416,4448,12,2.863281,203.957,166.60938,533.6992,3
3242.57,429,64.23174,4448,9,2.863281,203.957,164.75,535.5586,3
3242.57,429,62.90727,4448,9,2.863281,203.957,163.39844,536.9102,3
3242.57,429,59.79899,4448,12,2.863281,203.957,162.74219,537.5664,3
3242.57,429,62.40602,4448,8,2.878906,203.957,161.15625,539.1523,3
3242.57,429,56.75676,4448,6,2.878906,203.957,160.22656,540.0664,3
3242.57,429,55.88972,4448,11,2.878906,203.957,160.00781,540.2852,3
3242.57,429,57.28643,4448,11,2.878906,203.957,163.96875,536.3242,3
3242.57,429,66.41026,4448,4,2.878906,203.957,163.32031,536.9727,3
3242.57,429,68.28645,4448,4,2.878906,203.957,163.10156,537.1914,3
3242.57,429,65.88542,4448,9,2.878906,203.957,162.42188,537.8711,3
3242.57,429,71.10553,4448,8,2.878906,203.957,165.30078,534.9922,3
3242.57,429,69.46565,4448,4,2.878906,203.957,164.19141,536.1016,3
3242.57,429,68.09045,4448,8,2.878906,203.957,163.33594,536.957,3
3242.57,429,65.38462,4448,7,2.878906,203.957,162.65234,537.6406,3
3242.57,429,66.24365,4448,6,2.878906,203.957,166.60547,533.6875,3
3242.57,425,65.89744,4480,9,2.886719,203.957,165.42969,534.8633,3
3242.57,425,67.68448,4480,11,2.886719,203.9492,164.03516,536.2578,3
3242.57,425,69.7201,4480,12,2.886719,203.957,163.35156,536.9336,3
3242.57,425,66.49616,4480,13,2.886719,203.957,162.66797,537.6172,3
3242.57,425,68.44784,4480,6,2.886719,203.957,162.44531,537.8398,3
3242.57,425,64.28571,4480,7,2.886719,203.957,162.04297,538.2422,3
3242.57,425,68.52792,4480,10,2.886719,203.957,164.99609,535.2891,3
3242.57,425,68.78173,4480,7,2.886719,203.957,163.62891,536.6562,3
3242.57,425,67.17557,4480,9,2.894531,203.957,162.94531,537.3398,3
3242.57,425,65.56962,4480,9,2.894531,203.9492,162.94531,537.3398,3
3242.57,425,67.17949,4480,7,2.894531,203.957,161.80078,538.4766,3
3242.57,425,61.73469,4480,10,2.894531,203.957,160.62891,539.6484,3
3242.57,425,63.95939,4480,5,2.894531,203.957,159.94531,540.332,3
3242.57,425,68.60759,4480,8,2.894531,203.957,159.50781,540.7695,3
3242.57,425,61.40351,4480,5,2.894531,203.957,159.32031,540.957,3
3242.57,425,65.40404,4480,9,2.894531,203.957,164.02734,536.25,3
3242.57,425,67.00252,4480,7,2.894531,203.957,161.93359,538.3438,3
3242.57,425,64.73552,4480,8,2.894531,203.957,161.76953,538.5078,3
3242.57,425,61.55779,4480,9,2.894531,203.957,165.83594,534.4414,3
3242.57,425,57.10723,4480,16,2.894531,203.957,165.15234,535.125,3
3242.57,425,55.22388,4480,4,2.894531,203.957,164.49609,535.7812,3
3242.57,425,51.0,4480,10,2.894531,203.957,167.8438,532.4336,3
3242.57,425,60.20151,4480,6,2.894531,203.957,166.94531,533.332,3
3242.57,425,68.21705,4480,9,2.894531,203.957,165.0625,535.2148,3
3242.57,425,69.03553,4480,7,2.894531,203.957,164.625,535.6523,3
3242.57,425,64.96164,4480,8,2.894531,203.957,163.3125,536.9648,3
3242.57,425,65.03856,4480,5,2.894531,204.0547,162.60156,537.5781,3
3242.57,425,64.79592,4480,13,2.894531,204.082,162.35547,537.7969,3
3242.57,425,66.41221,4480,12,2.894531,204.082,165.78516,534.3672,3
3242.57,425,69.7733,4480,9,2.894531,204.082,165.32422,534.8281,3
3242.57,425,65.89147,4480,9,2.894531,204.082,163.24219,536.9102,3
3242.57,425,67.34694,4480,9,2.894531,204.082,162.55859,537.5938,3
3242.57,425,66.83544,4480,12,2.894531,204.082,166.78516,533.3672,3
3242.57,425,65.81633,4480,8,2.894531,204.082,165.40234,534.75,3
3242.57,425,66.66667,4480,6,2.894531,204.082,164.0625,536.0898,3
3242.57,425,63.93862,4480,5,2.894531,204.082,161.92969,538.2227,3
3242.57,425,65.41353,4480,14,2.894531,204.082,161.27344,538.8789,3
3242.57,426,66.32653,4480,10,2.894531,204.082,161.54688,538.6055,3
3242.57,426,66.15776,4480,16,2.894531,204.082,160.41016,539.7422,3
3242.57,426,65.3944,4480,9,2.894531,204.082,160.19141,539.9609,3
3242.57,426,66.49874,4480,12,2.894531,204.082,159.78125,540.3711,3
3242.57,426,67.59494,4480,15,2.894531,204.082,163.52344,536.6289,3
3242.57,426,72.1519,4480,11,2.894531,204.082,161.30078,538.8516,3
3242.57,426,66.83292,4480,8,2.894531,204.082,160.39844,539.7539,3
3242.57,426,68.36735,4480,9,2.894531,204.082,163.81641,536.3359,3
3242.57,426,60.10101,4480,12,2.894531,204.082,167.00781,533.1445,3
3242.57,426,64.83791,4480,11,2.894531,204.082,164.70312,535.4492,3
3242.57,426,65.06329,4480,12,2.894531,204.082,164.26562,535.8867,3
3242.57,426,59.75,4480,11,2.902344,204.082,163.39062,536.7617,3
3242.57,427,59.29648,4480,11,2.902344,204.082,162.67969,537.4648,3
3242.57,427,58.58586,4480,9,2.902344,204.082,161.80469,538.3398,3
3239.684,427,55.30864,4480,11,2.902344,204.082,161.14844,538.9961,3
3239.684,427,50.75,4480,14,2.902344,204.082,160.49219,539.6523,3
3239.684,426,67.08861,4480,10,2.902344,204.082,163.78516,536.3594,3
3239.684,426,67.17949,4480,10,2.902344,204.082,166.08594,534.0586,3
3239.684,426,65.20619,4480,11,2.902344,204.082,169.9453,530.1992,3
3239.684,426,64.75196,4480,8,2.902344,204.082,168.3008,531.8438,3
3239.684,426,67.09512,4480,9,2.902344,204.082,167.15625,532.9883,3
3239.699,426,66.75192,4480,7,2.902344,204.082,166.28125,533.8633,3
3239.684,426,63.56589,4480,13,2.902344,204.082,165.37891,534.7656,3
3239.684,426,67.69231,4480,9,2.902344,204.082,164.72266,535.4219,3
3239.684,426,64.37659,4480,6,2.902344,204.082,163.32812,536.8164,3
3239.684,426,65.5527,4512,9,2.902344,204.082,162.17969,537.9648,3
3239.684,426,64.50777,4512,11,2.902344,204.082,166.83984,533.3047,3
3239.684,426,66.07143,4512,13,2.902344,204.082,165.46094,534.6836,3
3239.684,426,69.05371,4512,13,2.902344,204.082,164.77734,535.3672,3
3239.684,426,65.81633,4512,14,2.902344,204.082,164.61719,535.5273,3
3239.684,426,71.86701,4512,10,2.902344,204.082,163.73438,536.4102,3
3239.684,426,67.5063,4512,10,2.902344,204.082,162.11719,538.0273,3
3239.684,426,69.44444,4512,11,2.902344,204.082,170.4297,529.7148,3
3239.684,426,71.50127,4512,10,2.910156,204.082,168.1484,531.9961,3
3239.684,426,66.75127,4480,7,2.910156,204.082,167.46484,532.6719,3
3240.645,426,65.65657,4480,11,2.910156,204.082,167.02734,533.1094,3
3240.645,426,65.99496,4480,13,2.910156,204.082,166.125,534.0117,3
3240.645,426,68.93939,4480,12,2.910156,204.082,165.19531,534.9414,3
3240.645,426,65.23929,4480,7,2.910156,204.082,164.53906,535.5977,3
3240.645,426,65.22843,4480,9,2.910156,204.082,168.9062,531.2305,3
3240.645,426,61.26582,4480,8,2.910156,204.082,168.25,531.8867,3
3240.645,426,61.05528,4480,12,2.910156,204.082,167.07422,533.0625,3
3240.645,426,62.03474,4480,9,2.910156,204.082,165.67969,534.457,3
3240.645,426,63.0,4480,14,2.910156,204.082,164.97266,535.1641,3
3240.645,426,59.89975,4480,9,2.910156,204.082,168.8789,531.2578,3
3240.645,426,51.37845,4480,7,2.910156,204.082,166.74609,533.3906,3
3240.645,426,56.96203,4480,13,2.910156,204.082,166.52734,533.6094,3
3240.645,426,66.24685,4480,11,2.910156,204.082,165.87109,534.2656,3
3240.645,426,68.5422,4480,9,2.910156,204.082,164.75,535.3867,3
3240.645,426,62.85714,4512,16,2.910156,204.082,163.64062,536.4961,3
3240.645,426,69.30946,4512,11,2.917969,204.082,162.71094,537.4258,3
3240.645,426,67.09184,4512,10,2.917969,204.0742,166.24219,533.8945,3
3240.645,426,69.11392,4512,11,2.917969,204.082,166.02344,534.1055,3
3240.645,426,65.89744,4512,11,2.917969,204.082,169.8984,530.2305,3
3240.645,426,64.67532,4512,12,2.917969,204.082,169.0469,531.082,3
3240.645,426,72.01018,4512,11,2.917969,204.082,167.40625,532.7227,3
3240.645,426,70.66327,4512,8,2.917969,204.082,166.28516,533.8438,3
3240.645,426,63.26531,4512,6,2.917969,204.082,163.6875,536.4414,3
3240.645,426,64.35897,4512,9,2.917969,204.082,163.25781,536.8711,3
3240.645,426,66.15776,4512,10,2.917969,204.082,162.79297,537.3359,3
3240.645,426,62.12121,4512,12,2.917969,204.082,162.30469,537.8242,3
3240.645,423,69.36709,4512,8,2.917969,204.082,168.4805,531.6484,3
3240.645,423,70.45455,4512,9,2.917969,204.082,166.86719,533.2617,3
3240.645,423,68.44784,4512,9,2.917969,204.082,166.64844,533.4805,3
3240.645,424,64.37659,4512,15,2.917969,204.082,165.28125,534.8477,3
3240.645,424,68.52792,4512,16,2.917969,204.082,164.10547,536.0234,3
3240.645,424,64.23174,4512,17,2.917969,204.082,162.71094,537.418,3
3240.645,424,63.45178,4512,9,2.917969,204.082,161.80859,538.3203,3
3240.645,425,68.78173,4480,14,2.917969,204.082,165.72266,534.4062,3
3240.645,425,63.97985,4480,9,2.917969,204.082,165.03906,535.0898,3
3240.645,425,69.54315,4480,8,2.917969,204.082,164.38281,535.7461,3
3240.645,425,64.64646,4480,12,2.917969,204.082,163.94531,536.1836,3
3240.645,425,65.08728,4480,16,2.917969,204.082,162.9375,537.1914,3
3240.645,426,62.31156,4480,12,2.917969,204.082,161.59375,538.5352,3
3240.645,426,57.17822,4480,6,2.917969,204.082,160.22656,539.9023,3
3240.645,426,53.76884,4448,10,2.917969,204.082,163.77734,536.3516,3
3240.645,426,55.13784,4448,13,2.917969,204.082,162.55859,537.5703,3
3240.645,426,60.20151,4448,17,2.917969,204.082,162.44141,537.6875,3
3240.645,426,64.03061,4448,5,2.917969,204.082,161.54297,538.5859,3
3240.645,426,66.92506,4480,8,2.917969,204.082,164.92969,535.1992,3
3240.645,425,66.41026,4480,9,2.917969,204.082,163.53906,536.5898,3
3240.645,425,68.38046,4480,7,2.917969,204.082,162.15625,537.9727,3
3240.645,425,65.48223,4480,6,2.917969,204.082,165.10938,535.0195,3
3240.645,425,68.35443,4480,9,2.917969,204.082,164.42578,535.7031,3
3240.645,425,65.64885,4480,14,2.925781,204.082,167.63672,532.4922,3
3240.645,425,67.17172,4480,10,2.925781,204.082,166.02344,534.0977,3
3240.645,425,68.5422,4480,7,2.925781,204.082,164.19141,535.9297,3
3240.645,425,68.19338,4480,8,2.925781,204.082,163.29297,536.8281,3
3240.645,425,68.20513,4480,4,2.925781,204.082,162.61328,537.5078,3
3240.645,425,67.00767,4480,7,2.925781,204.082,162.17578,537.9453,3
3240.645,425,65.47315,4480,9,2.925781,204.082,161.27344,538.8477,3
3240.645,425,70.73791,4480,8,2.925781,204.082,159.60547,540.5156,3
3240.645,425,66.07143,4480,9,2.925781,204.082,158.64453,541.4766,3
3240.645,425,69.30946,4480,6,2.925781,204.082,160.95312,539.168,3
3240.645,425,66.91919,4480,14,2.925781,204.082,165.28516,534.8359,3
3240.645,425,65.56122,4480,9,2.925781,204.082,164.07031,536.0508,3
3240.645,425,65.64885,4480,10,2.925781,204.082,167.19531,532.9258,3
3240.645,425,65.47315,4480,7,2.925781,204.082,165.10156,535.0195,3
3240.645,425,67.58794,4480,11,2.925781,204.082,165.15625,534.9648,3
3240.645,425,64.67532,4480,13,2.925781,204.082,163.51562,536.6055,3
3241.711,428,69.54315,4448,8,2.925781,204.082,162.42188,537.6992,3
3240.645,425,62.94416,4448,11,2.925781,204.082,161.49219,538.6289,3
3240.645,425,63.97985,4448,8,2.925781,204.082,165.84766,534.2734,3
3240.645,425,63.25,4480,8,2.933594,204.082,164.21094,535.9102,3
3240.645,425,59.14787,4480,17,2.933594,204.082,163.69531,536.418,3
3240.645,425,57.03518,4480,8,2.933594,204.082,162.78906,537.3242,3
3240.645,425,60.54591,4480,14,2.933594,204.082,162.13281,537.9805,3
3240.645,425,54.36409,4480,6,2.933594,204.082,161.01562,539.0977,3
3240.645,425,60.35806,4480,11,2.933594,204.082,160.88281,539.2305,3
3240.645,425,68.95674,4480,7,2.933594,204.082,163.82031,536.293,3
3240.645,425,63.14433,4480,7,2.941406,204.082,166.13281,533.9805,3
3240.645,425,64.28571,4480,10,2.941406,204.082,164.95703,535.1484,3
3240.645,425,65.5527,4480,13,2.941406,204.082,163.87891,536.2266,3
3240.645,425,67.94872,4480,7,2.941406,204.082,167.0625,533.043,3
3240.645,425,69.05371,4480,11,2.941406,204.082,165.91406,534.1914,3
3240.645,425,68.47545,4480,7,2.941406,204.082,164.55078,535.5547,3
3240.645,425,66.92308,4480,9,2.941406,204.082,164.33203,535.7734,3
3240.645,425,68.86076,4480,8,2.941406,204.082,163.18359,536.9219,3
3240.645,425,66.83673,4480,8,2.941406,204.082,161.76172,538.3438,3
3240.645,425,66.07143,4480,9,2.941406,204.082,160.37891,539.7266,3
3240.645,425,70.45455,4480,12,2.941406,204.082,157.80859,542.2969,3
3240.645,425,67.9198,4480,9,2.941406,204.082,157.56641,542.5391,3
3240.645,425,66.07143,4480,5,2.941406,204.082,165.30078,534.8047,3
3240.645,425,63.70558,4480,10,2.941406,204.082,164.39844,535.707,3
3240.645,425,65.91479,4480,11,2.941406,204.082,162.79688,537.3086,3
3240.645,425,66.66667,4480,6,2.941406,204.082,161.62109,538.4844,3
3240.645,425,64.43299,4480,14,2.941406,204.082,160.74609,539.3594,3
3240.645,425,63.29114,4480,8,2.941406,204.082,160.52734,539.5781,3
3240.645,425,62.12121,4480,15,2.941406,204.082,160.30859,539.7969,3
3240.645,425,70.37975,4480,11,2.941406,204.082,165.14062,534.9648,3
3240.645,425,64.97462,4480,9,2.941406,204.082,164.89844,535.207,3
3240.645,425,65.15152,4480,16,2.949219,204.082,167.9258,532.1797,3
3240.645,425,62.15539,4480,12,2.949219,204.082,167.48828,532.6094,3
3240.645,425,66.83417,4480,4,2.949219,204.082,166.36719,533.7305,3
3240.645,425,62.69036,4480,11,2.949219,204.082,165.71094,534.3867,3
3240.645,425,59.75309,4480,12,2.949219,204.082,165.02734,535.0703,3
3240.645,425,56.93069,4480,9,2.949219,204.082,164.07031,536.0273,3
3240.645,425,55.66502,4480,11,2.949219,204.082,162.48438,537.6133,3
3240.645,425,56.85786,4480,11,2.949219,204.082,163.99609,536.1016,3
3240.645,425,66.07595,4480,10,2.949219,204.082,167.00781,533.0898,3
3240.645,425,63.07692,4480,5,2.949219,204.082,165.85938,534.2383,3
3240.645,425,65.21739,4480,17,2.949219,204.082,164.92969,535.168,3
3240.645,426,61.38107,4480,4,2.949219,204.082,164.02734,536.0703,3
3240.645,426,64.35897,4480,11,2.949219,204.082,166.83594,533.2617,3
3240.645,426,64.37659,4480,7,2.949219,204.082,164.92578,535.1719,3
3240.645,426,62.46787,4480,7,2.949219,204.082,163.78125,536.3164,3
3240.645,426,66.06684,4448,15,2.949219,204.082,163.09766,537.0,3
3240.645,426,68.29897,4448,8,2.949219,204.082,162.85156,537.2461,3
3240.645,426,67.70026,4448,5,2.949219,204.082,167.12109,532.9766,3
3240.645,426,64.28571,4448,9,2.949219,204.082,165.72656,534.3711,3
3240.645,426,67.26343,4448,13,2.949219,204.082,165.26172,534.8359,3
3240.645,426,66.24041,4448,9,2.949219,204.082,164.11328,535.9844,3
3240.645,426,64.8855,4448,9,2.949219,204.082,162.99219,537.1055,3
3240.645,426,67.08861,4448,4,2.949219,204.082,162.55469,537.543,3
3240.645,426,63.10433,4448,9,2.949219,204.082,161.625,538.4727,3
3240.645,426,65.12821,4448,9,2.949219,204.082,161.84375,538.2539,3
3240.645,426,64.89899,4448,13,2.949219,204.082,160.53125,539.5664,3
3240.645,426,65.5527,4448,13,2.949219,204.082,160.39453,539.7031,3
3240.645,426,66.58228,4448,7,2.949219,204.082,158.78125,541.3164,3
3240.645,426,68.09045,4448,13,2.949219,204.082,162.49219,537.6055,3
3240.645,426,67.60925,4448,8,2.949219,204.082,161.35156,538.7461,3
3240.645,426,67.59494,4448,9,2.949219,204.082,161.17969,538.918,3
3240.645,426,63.73057,4448,16,2.949219,204.082,164.91406,535.1836,3
3240.645,426,66.24365,4448,12,2.949219,204.082,164.23047,535.8672,3
3240.645,426,65.23929,4448,8,2.949219,204.082,167.00781,533.0898,3
3240.645,426,65.15152,4448,11,2.949219,204.082,166.35156,533.7461,3
3240.645,426,67.85714,4448,13,2.949219,204.082,165.91406,534.1836,3
3240.645,426,70.66327,4448,9,2.949219,204.082,165.03906,535.0586,3
3240.645,426,68.98263,4448,11,2.949219,204.082,164.35938,535.7383,3
3240.645,427,66.23711,4448,11,2.949219,204.082,166.83984,533.2578,3
3240.645,427,69.09548,4448,8,2.949219,204.082,165.9375,534.1602,3
3240.645,427,67.09184,4448,12,2.949219,204.082,166.01172,534.0859,3
3240.645,427,66.16541,4448,6,2.949219,204.082,164.65234,535.4453,3
3240.645,427,65.65657,4448,15,2.957031,204.082,163.23047,536.8672,3
3240.645,427,61.80905,4448,10,2.957031,204.0742,162.08203,538.0156,3
3240.645,427,59.5,4448,11,2.957031,204.082,161.17969,538.9102,3
3240.645,427,56.40394,4448,9,2.957031,204.082,160.93359,539.1562,3
3240.645,427,57.10723,4448,12,2.957031,204.082,160.25,539.8398,3
3240.645,427,57.07196,4448,12,2.957031,204.082,159.51562,540.5742,3
3240.645,427,60.10101,4448,9,2.957031,204.082,158.88281,541.207,3
3240.645,427,67.01031,4448,9,2.957031,204.082,158.23047,541.8594,3
3240.645,427,65.64885,4448,13,2.957031,196.3672,176.8711,530.9336,3
3240.645,427,63.33333,4448,12,2.957031,196.332,175.6367,532.2031,3
3240.645,427,68.11224,4448,11,2.957031,196.332,174.2188,533.6211,3
3240.66,427,69.56522,4448,11,2.957031,196.332,173.0977,534.7422,3
3240.645,427,63.56589,4448,11,2.957031,196.332,172.6602,535.1797,3
3240.645,427,63.52041,4448,8,2.957031,196.332,172.2422,535.5977,3
3240.645,427,66.83544,4448,9,2.964844,196.332,175.4297,532.4102,3
3240.645,427,68.0203,4448,15,2.964844,196.3242,174.0625,533.7773,3
3240.645,427,70.15306,4448,12,2.964844,196.332,173.1445,534.6875,3
3240.645,427,66.92308,4448,6,2.964844,196.332,172.9766,534.8555,3
3240.645,427,67.42424,4448,5,2.964844,196.332,171.6406,536.1914,3
3240.645,427,68.11224,4448,12,2.964844,196.332,170.5195,537.3125,3
3240.645,427,63.75,4448,11,2.964844,196.332,170.082,537.75,3
3240.645,427,69.01763,4448,9,2.964844,196.332,169.4258,538.4062,3
3240.645,427,67.51918,4448,11,2.964844,196.332,168.9883,538.8438,3
3240.645,427,65.98985,4448,15,2.964844,196.332,168.5508,539.2812,3
3240.645,427,70.17544,4448,11,2.964844,196.332,167.9258,539.9062,3
3240.645,427,67.00508,4448,8,2.964844,196.332,170.6758,537.1562,3
3240.645,427,67.69231,4448,20,2.964844,196.332,174.2578,533.5742,3
3240.645,427,67.8481,4448,11,2.964844,196.332,173.8203,534.0117,3
3240.645,427,64.33915,4448,6,2.964844,196.332,172.6719,535.1602,3
3240.645,427,66.0,4448,9,2.964844,196.332,173.2188,534.6133,3
3240.645,427,62.0,4448,13,2.964844,196.332,172.2891,535.543,3
3240.645,427,67.34177,4448,13,2.964844,196.332,171.5781,536.2539,3
3240.645,427,61.29032,4448,12,2.964844,196.332,169.9648,537.8672,3
3240.645,427,60.89109,4448,10,2.964844,196.332,169.2812,538.5508,3
3240.645,427,57.82828,4448,12,2.964844,196.332,174.7461,533.0859,3
3240.645,427,55.77889,4448,8,2.964844,196.332,173.1055,534.7266,3
3240.645,427,54.47761,4448,13,2.964844,196.332,176.8281,531.0039,3
3240.645,427,65.82278,4448,14,2.964844,196.332,175.6797,532.1523,3
3240.645,427,67.43003,4448,8,2.964844,196.332,174.3164,533.5156,3
3240.645,427,68.46154,4448,7,2.964844,196.332,173.4141,534.418,3
3240.891,428,71.82741,4448,12,2.964844,196.332,172.3203,535.5117,3
3240.645,427,67.01031,4448,9,2.964844,196.332,171.582,536.25,3
3240.645,427,67.17949,4448,6,2.964844,196.332,170.9258,536.9062,3
3240.645,427,67.26804,4448,8,2.964844,196.332,170.707,537.125,3
3240.645,427,66.23711,4448,6,2.964844,196.332,170.2695,537.5625,3
3240.645,427,68.43434,4448,11,2.964844,196.332,169.832,538.0,3
3240.645,427,67.77494,4448,10,2.964844,196.332,173.8516,533.9805,3
3240.645,427,68.36735,4448,10,2.964844,196.332,172.6484,535.1836,3
3240.645,427,67.68448,4448,5,2.964844,196.332,171.9375,535.8945,3
3240.645,427,64.96164,4448,5,2.964844,196.332,171.4727,536.3594,3
3240.645,427,65.89744,4448,10,2.964844,196.332,170.5156,537.3164,3
3240.645,428,66.32911,4448,9,4.265625,196.332,173.0,534.832,3
3240.645,428,65.22843,4448,11,4.265625,198.4453,167.17578,537.2422,3
3240.645,428,65.30612,4448,12,4.265625,198.5625,170.8242,533.4766,3
3240.645,428,65.15152,4448,6,4.265625,198.5625,169.4023,534.8984,3
3240.645,428,62.62626,4448,7,4.265625,198.5625,168.4453,535.8555,3
3240.645,428,64.87179,4448,6,4.265625,198.5625,167.0625,537.2383,3
3240.645,428,67.09184,4448,5,4.273438,198.5625,165.69531,538.6055,3
