face_landmarking_rpi_mem.committed_Committed_AS,face_landmarking_rpi_system.active_processes_active,face_landmarking_rpi_system.cpu_user,face_landmarking_rpi_system.file_nr_used_used,face_landmarking_rpi_system.processes_running,face_landmarking_rpi_system.ram_buffers,face_landmarking_rpi_system.ram_cached,face_landmarking_rpi_system.ram_free,face_landmarking_rpi_system.ram_used,Target
3200.953,421,61.65414,4384,6,2.386719,137.87109,132.16016,634.7109,10
3200.953,421,61.19403,4384,9,2.394531,137.87109,127.69141,639.1719,10
3200.953,421,62.72494,4384,12,2.394531,137.87109,127.32422,639.5391,10
3200.953,421,70.48346,4384,17,2.394531,137.87109,127.33594,639.5273,10
3200.953,421,68.97436,4384,9,2.394531,137.87109,124.82031,642.043,10
3200.953,421,72.22222,4384,11,2.394531,137.87109,127.25781,639.6055,10
3201.168,421,65.38462,4384,4,2.394531,137.87109,124.98828,641.875,10
3201.184,421,60.88083,4384,3,2.394531,137.87109,123.40234,643.4609,10
3201.168,421,69.74359,4384,13,2.394531,137.87109,120.44922,646.4141,10
3200.953,421,75.2551,4384,12,2.394531,137.87109,128.75391,638.1094,10
3200.953,421,73.5369,4384,15,2.394531,137.87109,129.03516,637.8281,10
3200.953,421,68.95674,4384,11,2.394531,137.87109,126.32812,640.5352,10
3200.953,421,68.47545,4384,7,2.394531,137.87109,124.52344,642.3398,10
3200.953,422,60.46512,4384,4,2.394531,137.87109,123.62109,643.2422,10
3200.953,422,69.7201,4384,9,2.394531,137.87109,126.0625,640.8008,10
3200.953,422,71.46465,4384,10,2.394531,137.87109,131.03516,635.8281,10
3200.953,422,72.33503,4384,10,2.394531,137.87109,127.79688,639.0664,10
3200.953,422,71.50127,4384,5,2.394531,137.87109,125.99219,640.8711,10
3200.953,422,74.36548,4384,11,2.394531,137.87109,123.11328,643.75,10
3200.953,422,72.16495,4384,16,2.394531,137.87109,124.61328,642.25,10
3200.953,422,72.08122,4384,12,2.394531,137.87109,122.32031,644.543,10
3200.953,422,73.28244,4384,16,2.394531,137.87109,128.60547,638.2578,10
3200.953,422,71.42857,4384,12,2.394531,137.87109,130.25391,636.6094,10
3200.953,422,72.91139,4384,9,2.394531,137.87109,126.09766,640.7656,10
3200.953,422,69.03553,4384,8,2.394531,137.87109,128.39844,638.4648,10
3200.953,422,70.40816,4384,10,2.394531,137.87109,125.58203,641.2812,10
3200.953,422,69.87342,4384,10,2.394531,137.87109,131.80859,635.0547,10
3200.953,422,70.52897,4384,9,2.394531,137.87109,128.55469,638.3086,10
3200.953,422,67.08861,4384,9,2.394531,137.87109,129.15234,637.7109,10
3200.953,422,68.36735,4384,8,2.394531,137.87109,128.97656,637.8867,10
3200.953,422,69.11392,4384,9,2.394531,137.87109,129.63281,637.2305,10
3200.953,422,66.83805,4384,7,2.394531,137.87109,130.77344,636.0898,10
3200.953,422,58.08081,4384,4,2.394531,137.87109,128.50781,638.3555,10
3200.969,422,58.26972,4384,4,2.394531,137.87109,124.54297,642.3203,10
3200.953,422,52.53807,4352,3,2.394531,137.87109,128.12109,638.7422,10
3200.969,422,54.49871,4352,9,2.402344,137.87109,128.48828,638.3672,10
3200.969,422,52.44216,4352,3,2.402344,137.87109,127.14844,639.707,10
3200.953,422,58.16327,4352,6,2.402344,137.87109,125.37109,641.4844,10
3200.969,422,60.92545,4352,4,2.402344,137.87109,128.14844,638.707,10
3200.953,422,60.81425,4352,7,2.402344,137.87109,126.76953,640.0859,10
3200.953,422,66.40827,4352,8,2.402344,137.87109,129.03516,637.8203,10
3200.953,422,72.89003,4352,8,2.402344,137.87109,126.6875,640.168,10
3200.953,422,72.05128,4352,10,2.402344,137.87109,129.21094,637.6445,10
3200.953,422,75.0,4352,14,2.402344,137.87109,125.99219,640.8633,10
3200.953,422,72.35142,4352,11,2.410156,137.86328,126.60938,640.2461,10
3200.969,422,57.14286,4352,5,2.410156,137.9375,129.98828,636.793,10
3200.953,422,71.28205,4352,11,2.410156,137.9375,127.67969,639.1016,10
3200.953,422,72.16495,4352,13,2.410156,137.9375,124.28906,642.4922,10
3200.953,422,71.8593,4352,13,2.410156,137.9375,121.62109,645.1602,10
3200.953,422,72.08122,4352,7,2.410156,137.9375,128.92188,637.8594,10
3200.953,422,74.68031,4352,12,2.410156,137.9375,126.53125,640.25,10
3200.953,422,74.1688,4352,13,2.410156,137.9375,126.55469,640.2266,10
3200.953,422,74.93671,4352,10,2.410156,137.9375,129.21094,637.5703,10
3200.953,422,72.1519,4384,10,2.410156,137.9375,124.53516,642.2461,10
3200.953,422,72.1519,4384,14,2.410156,137.9375,123.11328,643.668,10
3200.953,422,73.79135,4384,13,2.410156,137.9375,134.10547,632.6758,10
3200.953,422,71.93878,4384,9,2.410156,137.9375,130.21094,636.5703,10
3200.953,422,73.41772,4384,12,2.410156,137.9375,127.49219,639.2891,10
3200.953,422,71.09974,4384,8,2.410156,137.9375,125.49609,641.2852,10
3200.953,422,70.45455,4384,13,2.425781,137.9375,130.69531,636.0703,10
3200.953,422,72.89003,4384,14,2.425781,137.9375,126.98047,639.7852,10
3200.953,422,68.35443,4384,11,2.425781,137.9375,123.50781,643.2578,10
3200.953,422,68.10127,4384,13,2.425781,137.9375,124.89453,641.8711,10
3200.953,422,69.69697,4384,12,2.425781,137.9375,126.05078,640.7148,10
3200.953,422,67.66917,4384,10,2.425781,137.9375,122.39844,644.3672,10
3200.953,422,63.97985,4384,6,2.425781,137.9375,123.74609,643.0195,10
3200.953,422,60.98765,4384,15,2.425781,137.9375,126.56641,640.1992,10
3200.953,422,61.61616,4384,13,2.425781,137.9375,128.67969,638.0859,10
3200.953,422,63.26531,4384,12,2.425781,137.9375,126.71094,640.0547,10
3200.953,422,72.12276,4384,12,2.425781,137.9375,128.70312,638.0625,10
3200.953,422,69.30946,4384,15,2.425781,137.9375,124.09766,642.668,10
3200.953,422,72.49357,4384,11,2.425781,137.9375,121.66797,645.0977,10
3200.953,422,68.8946,4384,12,2.425781,137.9375,126.36328,640.4023,10
3200.953,422,71.21212,4384,9,2.425781,137.9375,123.45312,643.3125,10
3200.953,422,70.66327,4384,8,2.425781,137.9375,122.07422,644.6914,10
3200.969,422,70.22901,4384,4,2.425781,137.9375,125.83594,640.9297,10
3200.969,422,58.03109,4384,4,2.425781,137.9375,124.46875,642.2969,10
3200.953,422,59.74359,4384,6,2.425781,137.9375,128.16406,638.6016,10
3200.953,422,72.01018,4352,8,2.425781,137.9375,128.08984,638.6758,10
3200.953,421,73.77892,4352,9,2.425781,137.9375,128.33984,638.4258,10
3200.953,421,70.51282,4352,10,2.425781,137.9375,125.38672,641.3789,10
3200.953,421,55.61224,4352,10,2.425781,137.9375,124.07422,642.6914,10
3200.953,421,72.08122,4352,8,2.425781,137.9375,122.25391,644.5117,10
3200.969,421,72.89003,4352,8,2.425781,137.9375,127.16797,639.5977,10
3200.969,421,59.02062,4352,6,2.425781,137.9375,125.88672,640.8789,10
3201.973,421,60.5598,4352,17,2.425781,137.9375,122.87891,643.8867,10
3201.957,421,58.71795,4352,7,2.425781,137.9375,126.73438,640.0312,10
3201.957,421,73.46939,4352,13,2.425781,137.9375,127.47266,639.293,10
3200.953,421,70.51282,4352,12,2.425781,137.95312,125.61328,641.1367,10
3200.953,421,69.74359,4352,9,2.425781,137.95312,122.25,644.5,10
3200.953,421,70.63291,4352,14,2.425781,137.95312,128.24609,638.5039,10
3200.953,421,70.25641,4352,12,2.425781,137.95312,124.59375,642.1562,10
3200.953,421,68.62245,4352,9,2.425781,137.95312,126.78125,639.9688,10
3200.953,421,69.2112,4320,7,2.425781,137.95312,124.26562,642.4844,10
3200.953,421,72.0403,4352,13,2.425781,137.95312,121.32031,645.4297,10
3200.953,421,69.01763,4352,13,2.425781,137.95312,129.46484,637.2852,10
3200.953,421,66.66667,4352,14,2.425781,137.95312,129.19531,637.5547,10
3200.953,421,65.31646,4352,8,2.425781,137.95312,125.3125,641.4375,10
3200.953,421,63.13131,4352,10,2.433594,137.95312,123.26172,643.4805,10
3200.953,421,59.94898,4352,12,2.433594,137.95312,121.89844,644.8438,10
3200.953,421,61.40351,4352,15,2.449219,137.9375,122.93359,643.8086,10
3200.953,421,71.42857,4352,14,2.449219,137.95312,123.20703,643.5195,10
3201.168,421,73.48485,4352,10,2.449219,137.95312,126.0625,640.6641,10
3201.168,421,75.0,4352,15,2.449219,137.95312,126.80469,639.9219,10
3201.168,421,70.81218,4352,12,2.449219,137.95312,128.56641,638.1602,10
3200.953,421,72.86822,4384,12,2.449219,137.95312,125.85938,640.8672,10
3200.953,421,73.23232,4352,11,2.449219,137.95312,126.69141,640.0352,10
3200.953,421,71.86701,4352,7,2.449219,137.95312,126.59375,640.1328,10
3200.953,421,73.79135,4352,11,2.457031,137.94531,123.35547,643.3711,10
3200.953,421,74.17722,4352,8,2.457031,137.95312,120.89453,645.8242,10
3200.953,421,74.61929,4352,12,2.457031,137.95312,124.03906,642.6797,10
3200.953,421,72.84264,4352,11,2.457031,137.95312,126.38281,640.3359,10
3200.953,421,76.9821,4352,16,2.457031,137.95312,123.48438,643.2344,10
3200.953,421,74.68031,4352,6,2.457031,137.95312,122.82812,643.8906,10
3200.953,421,70.40816,4352,10,2.457031,137.95312,120.17578,646.543,10
3200.953,421,73.92405,4352,10,2.457031,137.95312,126.66406,640.0547,10
3200.969,421,74.93606,4352,18,2.457031,137.95312,127.81641,638.9023,10
3200.953,421,74.42455,4352,10,2.457031,137.95312,124.61719,642.1016,10
3200.953,421,68.78173,4352,10,2.457031,137.95312,121.66406,645.0547,10
3200.953,421,67.60204,4352,8,2.457031,137.95312,125.0,641.7188,10
3200.953,420,72.82051,4352,19,2.457031,137.95312,127.39844,639.3203,10
3200.953,420,68.70229,4352,9,2.457031,137.95312,125.14453,641.5742,10
3200.953,420,70.91837,4352,14,2.457031,137.95312,127.44922,639.2695,10
3200.953,420,72.58883,4352,12,2.457031,137.95312,124.74219,641.9766,10
3200.953,420,65.35433,4352,5,2.457031,137.95312,123.64844,643.0703,10
3200.969,420,65.06329,4352,3,2.457031,137.95312,120.94141,645.7773,10
3201.184,420,64.17526,4352,3,2.457031,137.95312,123.45703,643.2617,10
3201.168,420,61.22449,4352,7,2.457031,137.95312,127.38281,639.3359,10
3201.168,420,61.1399,4352,6,2.457031,137.95312,124.69141,642.0273,10
3201.168,420,57.5,4352,10,2.457031,137.95312,124.30859,642.4102,10
3201.184,420,60.6599,4352,5,2.457031,137.95312,126.92969,639.7891,10
3201.184,420,56.88776,4352,4,2.457031,137.95312,125.5625,641.1562,10
3201.168,420,50.63291,4352,5,2.457031,137.95312,129.6875,637.0312,10
3200.953,420,54.98721,4352,4,2.457031,137.95312,125.86328,640.8555,10
3200.953,420,60.0,4352,9,2.457031,137.95312,127.57812,639.1406,10
3201.168,420,67.34694,4352,11,2.457031,137.95312,124.66406,642.0547,10
3201.168,420,66.92506,4352,12,2.457031,137.95312,128.11719,638.6016,10
3200.953,420,70.36082,4352,4,2.457031,137.95312,125.76953,640.9492,10
3200.953,420,69.23077,4352,11,2.464844,137.95312,123.25391,643.457,10
3200.953,420,70.58824,4352,10,2.464844,137.95312,127.91797,638.793,10
3200.953,420,70.99237,4352,9,2.464844,137.95312,130.76172,635.9492,10
3201.168,420,55.07614,4384,9,2.464844,137.95312,128.62891,638.082,10
3201.168,420,63.21244,4384,5,2.464844,137.95312,126.30859,640.4023,10
3201.184,420,68.63753,4384,6,2.464844,137.95312,124.24219,642.4688,10
3201.168,420,61.11111,4384,8,2.464844,137.95312,131.625,635.0859,10
3201.168,420,61.83206,4384,4,2.464844,137.95312,128.32031,638.3906,10
3201.168,420,59.22078,4384,12,2.464844,137.95312,127.41797,639.293,10
3201.168,420,62.02532,4384,8,2.464844,137.95312,126.10547,640.6055,10
3201.184,420,64.17526,4384,9,2.464844,137.95312,125.21484,641.4961,10
3201.168,420,58.97436,4384,7,2.464844,137.95312,123.65625,643.0547,10
3201.168,420,60.15424,4384,20,2.464844,137.95312,126.97656,639.7344,10
3201.184,420,70.07673,4384,5,2.464844,137.95312,128.32812,638.3828,10
3201.168,420,57.10594,4384,9,2.464844,137.95312,126.03125,640.6797,10
3201.168,420,61.47959,4384,7,2.464844,137.95312,130.08984,636.6211,10
3201.184,420,58.12183,4384,3,2.464844,137.95312,127.70312,639.0078,10
3201.168,420,62.2739,4384,8,2.464844,137.95312,125.16406,641.5469,10
3201.168,420,57.10594,4384,6,2.464844,137.95312,122.63281,644.0781,10
3201.184,420,60.0,4384,3,2.464844,137.95312,122.72656,643.9844,10
3201.168,420,57.65306,4384,6,2.464844,137.95312,126.98828,639.7227,10
3201.168,420,56.77749,4384,5,2.464844,137.95312,125.14453,641.5664,10
3201.168,420,60.61381,4384,7,2.464844,137.95312,122.80859,643.9023,10
3201.168,420,55.66751,4384,4,2.464844,137.95312,126.75,639.9609,10
3201.184,420,54.12371,4384,6,2.464844,137.95312,129.49609,637.2148,10
3200.969,420,58.01527,4384,4,2.464844,137.95312,127.21875,639.4922,10
3200.953,420,50.90439,4384,7,2.464844,137.95312,125.35938,641.3516,10
3200.969,420,58.54271,4384,3,2.464844,137.95312,124.48438,642.2266,10
3200.969,420,58.91473,4384,4,2.464844,137.95312,123.14453,643.5664,10
3200.969,420,56.04113,4384,4,2.464844,137.95312,127.03906,639.6719,10
3201.184,420,60.35806,4384,3,2.464844,137.95312,129.85156,636.8594,10
3201.168,420,58.05627,4352,6,2.464844,137.95312,128.00391,638.707,10
3201.168,420,60.25974,4352,10,2.464844,137.95312,126.41797,640.293,10
3201.184,420,60.91371,4352,8,2.464844,137.95312,125.02344,641.6875,10
3200.969,420,57.289,4352,6,2.464844,137.95312,122.51172,644.1992,10
3200.953,420,55.46875,4352,4,2.464844,137.95312,121.20703,645.5039,10
3201.184,420,64.59948,4352,6,2.464844,137.95312,122.30078,644.4102,10
3201.168,420,57.32648,4384,4,2.464844,137.95312,126.55078,640.1602,10
3201.184,420,65.47315,4384,3,2.464844,137.95312,128.62891,638.082,10
3201.168,420,58.92857,4384,4,2.464844,137.95312,126.55469,640.1562,10
3201.168,420,59.12596,4384,6,2.472656,137.95312,125.03516,641.668,10
3201.168,420,68.81443,4384,7,2.472656,137.95312,124.53516,642.168,10
3201.168,420,58.12183,4384,7,2.472656,137.95312,128.41016,638.293,10
3201.184,421,63.58974,4384,5,2.472656,137.95312,128.6875,638.0156,10
3201.184,421,57.65306,4384,10,2.472656,137.95312,125.15234,641.5508,10
3201.168,421,56.47668,4384,4,2.472656,137.95312,124.27734,642.4258,10
3201.184,421,62.62887,4384,5,2.472656,137.95312,126.14844,640.5547,10
3201.168,421,53.45269,4384,4,2.472656,137.95312,130.02734,636.6758,10
3201.184,421,63.98964,4384,3,2.472656,137.95312,127.32031,639.3828,10
3201.184,421,57.14286,4384,9,2.472656,137.95312,125.98047,640.7227,10
3201.168,421,59.59079,4384,9,2.472656,137.95312,124.4375,642.2656,10
3201.184,421,58.20513,4384,7,2.472656,137.95312,125.45703,641.2461,10
3201.168,421,54.35897,4384,10,2.472656,137.95312,128.76953,637.9336,10
3200.953,421,57.289,4384,7,2.472656,137.95312,125.1875,641.5156,10
3201.184,421,57.4359,4384,8,2.472656,137.95312,123.54688,643.1562,10
3201.184,421,61.80905,4384,16,2.472656,137.95312,130.63672,636.0664,10
3201.168,421,60.45918,4384,10,2.472656,137.95312,127.42578,639.2773,10
3201.168,421,65.41353,4384,12,2.480469,137.95312,124.70312,641.9922,10
3201.168,421,55.27638,4384,8,2.480469,137.95312,124.26562,642.4297,10
3201.168,421,47.19388,4384,7,2.480469,137.95312,122.92578,643.7695,10
3201.184,421,57.76081,4384,5,2.480469,137.95312,126.14844,640.5469,10
3201.184,421,58.77863,4384,6,2.480469,137.95312,129.02734,637.668,10
3201.184,421,61.85567,4384,3,2.480469,137.95312,125.10547,641.5898,10
3201.184,421,59.03308,4384,5,2.480469,137.95312,122.61719,644.0781,10
3200.953,419,57.58355,4384,10,2.480469,137.95312,129.32031,637.375,10
3201.168,419,58.56777,4384,5,2.480469,137.95312,127.49219,639.2031,10
3201.168,419,56.73575,4384,7,2.480469,137.95312,129.74609,636.9492,10
3201.184,419,63.68286,4384,6,2.480469,137.95312,126.98438,639.7109,10
3201.168,419,56.92308,4384,7,2.480469,137.95312,125.85938,640.8359,10
3201.168,419,55.24297,4384,6,2.480469,137.95312,130.26172,636.4336,10
3201.184,419,61.02564,4384,6,2.480469,137.95312,126.02344,640.6719,10
3201.168,419,54.35897,4384,6,2.480469,137.95312,129.17188,637.5234,10
3201.184,419,62.05128,4384,3,2.480469,137.95312,130.58203,636.1133,10
3201.168,419,60.96939,4384,6,2.480469,137.95312,128.54297,638.1523,10
3201.168,419,59.6401,4384,7,2.480469,137.95312,126.41797,640.2773,10
3201.168,419,63.07692,4384,4,2.480469,137.95312,124.88281,641.8125,10
3201.168,419,59.89717,4384,3,2.480469,137.95312,124.05469,642.6406,10
3201.184,419,62.8866,4384,5,2.480469,137.95312,126.62891,640.0664,10
3201.168,419,59.18367,4384,7,2.480469,137.95312,127.64453,639.0508,10
3201.184,419,57.90816,4384,5,2.480469,137.95312,129.78516,636.9102,10
3201.168,418,58.88325,4384,9,2.480469,137.95312,127.29688,639.3984,10
3200.953,418,60.77922,4384,8,2.480469,137.95312,126.1875,640.5078,10
3200.953,418,54.38144,4352,6,2.480469,137.95312,129.33984,637.3555,10
3201.168,418,64.46701,4352,9,2.480469,137.95312,126.61719,640.0781,10
3201.168,418,60.61381,4352,7,2.480469,137.95312,130.26562,636.4297,10
3201.168,418,66.58163,4352,3,2.480469,137.95312,127.56641,639.1289,10
3201.168,418,60.61381,4352,9,2.480469,137.95312,128.82031,637.875,10
3201.168,419,57.94872,4352,15,2.480469,137.95312,125.51172,641.1836,10
3201.168,419,63.35878,4352,6,2.480469,137.95312,128.26562,638.4297,10
3201.184,419,61.30653,4352,5,2.480469,137.95312,126.46094,640.2344,10
3201.168,419,53.57143,4352,9,2.480469,137.95312,125.77734,640.918,10
3200.953,419,50.88608,4352,7,2.480469,137.95312,123.97266,642.7227,10
3200.953,419,53.33333,4352,6,2.480469,137.95312,127.26172,639.4336,10
3200.969,419,63.0102,4352,4,2.480469,137.95312,124.73047,641.9648,10
3201.168,419,62.2108,4352,8,2.480469,137.95312,123.55469,643.1406,10
3201.168,419,57.77202,4352,8,2.480469,137.95312,126.32812,640.3672,10
3201.168,419,60.25641,4352,9,2.480469,137.95312,125.375,641.3203,10
3201.168,419,63.4715,4352,5,2.480469,137.95312,131.76953,634.9258,10
3201.168,419,63.75321,4352,10,2.480469,137.95312,129.91016,636.7852,10
3201.184,419,58.01527,4352,4,2.480469,137.95312,127.86328,638.832,10
3201.168,419,59.32642,4352,6,2.480469,137.95312,124.53906,642.1562,10
3201.168,419,57.17949,4352,5,2.480469,137.95312,133.5625,633.1328,10
3201.168,419,64.12214,4352,8,2.480469,137.95312,129.35156,637.3438,10
3201.168,418,58.29016,4352,9,2.480469,137.95312,131.53125,635.1641,10
3201.184,418,57.32323,4352,3,2.480469,137.95312,128.79688,637.8984,10
3201.168,418,61.63683,4352,6,2.488281,137.95312,127.67578,639.0117,10
3201.168,418,58.56777,4352,10,2.488281,137.95312,125.85547,640.832,10
3201.168,418,59.02062,4352,8,2.488281,137.95312,128.3125,638.375,10
3201.168,418,56.1039,4352,7,2.488281,137.95312,129.88281,636.8047,10
3201.168,418,59.03308,4352,9,2.488281,137.95312,129.19922,637.4883,10
3201.184,418,66.66667,4384,4,2.488281,137.95312,127.17578,639.5117,10
3201.168,418,54.45293,4384,4,2.488281,137.95312,125.86328,640.8242,10
3201.168,418,64.03061,4384,14,2.488281,137.95312,127.78906,638.8984,10
3201.184,418,60.91371,4384,4,2.488281,137.95312,125.95703,640.7305,10
3201.168,418,62.18274,4384,6,2.488281,137.95312,124.58984,642.0977,10
3201.168,418,61.89258,4384,7,2.488281,137.95312,124.20703,642.4805,10
3201.168,418,68.87755,4384,7,2.488281,137.95312,129.45703,637.2305,10
3201.168,418,59.39086,4384,8,2.488281,137.95312,127.1875,639.5,10
3201.184,418,65.82278,4384,11,2.488281,137.95312,125.38672,641.3008,10
3201.184,418,54.89691,4384,3,2.488281,137.95312,123.11719,643.5703,10
3201.168,418,56.81818,4384,6,2.488281,137.95312,121.53125,645.1562,10
3201.168,418,56.56566,4384,8,2.488281,137.95312,122.19141,644.4961,10
3201.184,418,53.0303,4384,3,2.488281,137.95312,122.05469,644.6328,10
3201.184,418,53.43511,4384,9,2.488281,137.95312,129.53516,637.1523,10
3201.184,418,52.31959,4384,9,2.488281,137.95312,128.38672,638.3008,10
3201.184,418,60.86957,4384,8,2.488281,137.95312,125.88281,640.8047,10
3201.184,418,60.15424,4384,6,2.488281,137.95312,125.14844,641.5391,10
3201.184,418,67.26804,4384,5,2.488281,137.95312,132.66016,634.0273,10
3201.184,418,58.7013,4384,6,2.488281,137.95312,128.89844,637.7891,10
3201.152,418,55.89744,4384,11,2.488281,137.95312,126.32812,640.3594,10
3201.168,418,60.75949,4384,4,2.488281,137.95312,124.51172,642.1758,10
3201.168,418,57.58355,4384,5,2.488281,137.95312,123.25391,643.4336,10
3201.184,418,63.17136,4384,3,2.488281,137.95312,122.13672,644.5508,10
3201.184,418,62.14834,4384,6,2.488281,137.95312,130.27734,636.4102,10
3201.184,418,61.53846,4384,8,2.488281,137.95312,126.73828,639.9492,10
3201.184,418,62.59542,4384,4,2.488281,137.95312,123.29297,643.3945,10
3201.168,418,58.20513,4384,7,2.488281,137.95312,127.65625,639.0312,10
3201.168,418,63.0102,4384,8,2.496094,137.94531,124.92188,641.7656,10
3201.168,418,54.00517,4384,7,2.496094,137.95312,123.60938,643.0703,10
3201.184,418,59.33504,4384,4,2.496094,137.95312,122.29688,644.3828,10
3201.184,418,60.92545,4384,4,2.496094,137.95312,125.01562,641.6641,10
3201.168,418,57.90816,4384,7,2.496094,137.95312,129.05469,637.625,10
3201.184,418,60.67708,4384,4,2.496094,137.95312,128.03516,638.6445,10
3201.168,418,61.95373,4384,4,2.496094,137.95312,129.80469,636.875,10
3201.168,418,57.17884,4384,4,2.496094,137.95312,126.76953,639.9102,10
3201.168,418,68.47545,4384,6,2.496094,137.95312,124.5625,642.1172,10
3201.184,418,67.60204,4384,5,2.496094,137.95312,127.19531,639.4844,10
3201.184,418,61.42132,4384,13,2.496094,137.95312,125.36719,641.3125,10
3201.168,418,57.54476,4384,5,2.496094,137.95312,127.90625,638.7734,10
3201.168,418,58.41837,4384,6,2.503906,137.94531,126.78516,639.8945,10
3201.168,418,57.76081,4384,8,2.503906,137.95312,125.19922,641.4727,10
3201.168,418,61.85567,4384,3,2.503906,137.95312,122.89062,643.7812,10
3201.168,418,57.93451,4352,9,2.503906,137.95312,122.37109,644.3008,10
3201.184,418,54.06091,4352,3,2.503906,137.95312,121.54688,645.125,10
3201.168,418,53.57143,4352,10,2.503906,137.95312,124.86719,641.8047,10
3200.953,418,59.70149,4352,8,2.503906,137.95312,122.76172,643.9102,10
3200.953,418,55.78406,4352,11,2.503906,137.95312,122.44141,644.2305,10
3201.168,418,62.40209,4352,4,2.503906,137.95312,129.51953,637.1523,10
3201.184,418,64.19437,4352,4,2.503906,137.95312,127.01562,639.6562,10
3201.184,418,60.56701,4352,9,2.503906,137.95312,131.76562,634.9062,10
3201.168,418,59.24051,4352,3,2.503906,137.95312,129.44531,637.2266,10
3201.168,418,61.95373,4352,6,2.503906,137.95312,127.64062,639.0312,10
3201.184,418,58.92857,4352,3,2.503906,137.95312,126.08203,640.5898,10
3201.168,418,58.65633,4352,8,2.503906,137.95312,127.69531,638.9766,10
3201.168,418,66.32391,4352,8,2.503906,137.95312,130.89844,635.7734,10
3201.168,418,58.22785,4352,5,2.503906,137.95312,133.20312,633.4688,10
3201.168,419,61.51899,4352,8,2.503906,137.95312,129.03516,637.6367,10
3201.184,419,55.75448,4352,3,2.503906,137.95312,126.51953,640.1523,10
3201.184,419,58.91473,4352,5,2.503906,137.95312,129.76953,636.9023,10
3201.184,419,58.67347,4352,3,2.503906,137.95312,127.69141,638.9805,10
3201.184,419,69.82097,4352,13,2.503906,137.95312,130.42188,636.25,10
3201.168,419,60.51282,4352,6,2.511719,137.95312,128.42578,638.2383,10
3201.168,419,55.03876,4352,3,2.511719,137.95312,129.54297,637.1211,10
3201.168,419,65.12821,4352,4,2.511719,137.95312,126.78516,639.8789,10
3201.168,419,61.42132,4352,4,2.511719,137.95312,125.28125,641.3828,10
3201.172,419,59.94898,4352,8,2.511719,137.95312,125.18359,641.4805,10
3201.172,417,61.73469,4352,11,2.511719,137.95312,127.91016,638.7539,10
3201.188,417,63.35878,4352,8,2.511719,137.95312,130.02734,636.6367,10
3200.957,417,55.38462,4352,7,2.511719,137.95312,127.16797,639.4961,10
3200.957,417,54.36409,4352,13,2.511719,137.95312,124.59766,642.0664,10
3200.973,417,52.19638,4352,3,2.519531,137.94531,126.02734,640.6367,10
3200.957,417,56.15385,4352,7,2.519531,137.95312,129.03516,637.6211,10
3201.172,417,59.02062,4352,8,2.519531,137.95312,132.23828,634.418,10
3201.188,417,61.3577,4352,6,2.519531,137.95312,128.84375,637.8125,10
3201.172,417,61.75711,4352,9,2.519531,137.95312,126.96875,639.6875,10
3200.957,417,58.92857,4352,10,2.519531,137.95312,126.09375,640.5625,10
3200.957,418,54.78036,4352,6,2.519531,137.95312,124.51172,642.1445,10
3200.957,418,60.0,4352,5,2.519531,137.95312,122.67969,643.9766,10
3200.957,418,57.98969,4352,8,2.519531,137.95312,121.99609,644.6602,10
3200.973,418,61.9171,4352,15,2.519531,137.95312,121.69531,644.9609,10
3200.957,418,59.69388,4352,12,2.519531,137.95312,119.34375,647.3125,10
3200.957,418,60.0,4352,10,2.519531,137.95312,129.25781,637.3984,10
3200.957,418,60.56701,4352,7,2.519531,137.95312,132.51172,634.1445,10
3200.957,418,57.4359,4352,10,2.519531,137.95312,128.27344,638.3828,10
3200.957,418,58.52417,4352,8,2.519531,137.95312,125.51172,641.1445,10
3200.973,418,69.89796,4352,9,2.519531,137.95312,124.63672,642.0195,10
3200.957,418,56.01023,4352,5,2.519531,137.95312,124.19922,642.457,10
3200.957,418,60.40609,4352,6,2.519531,137.95312,124.0625,642.5938,10
3200.957,419,54.92228,4352,6,2.519531,137.95312,124.91406,641.7422,10
3200.957,419,63.75321,4352,10,2.519531,137.95312,124.33984,642.3164,10
3200.973,419,58.56777,4352,3,2.519531,137.95312,127.41016,639.2461,10
3200.957,419,55.95855,4352,6,2.519531,137.95312,129.00391,637.6523,10
3200.957,419,63.52041,4352,5,2.519531,137.95312,130.79297,635.8633,10
3200.957,419,57.94872,4352,6,2.519531,137.95312,128.5,638.1562,10
3201.188,419,63.23907,4352,5,2.519531,137.95312,125.98438,640.6719,10
3201.172,419,54.59184,4352,8,2.519531,137.95312,124.42578,642.2305,10
3200.973,419,57.97468,4384,7,2.519531,137.95312,127.58984,639.0664,10
3200.957,419,62.82051,4384,5,2.519531,137.95312,130.37109,636.2852,10
3200.957,419,55.6391,4384,8,2.519531,137.95312,128.26562,638.3906,10
3200.973,419,55.97964,4384,3,2.519531,137.95312,129.09766,637.5586,10
3200.973,419,56.17128,4384,5,2.519531,137.95312,126.10156,640.5547,10
3200.957,418,53.31633,4384,6,2.519531,137.95312,124.73828,641.918,10
3200.973,418,52.92621,4384,4,2.519531,137.95312,127.8125,638.8438,10
3200.957,418,58.31202,4384,8,2.527344,137.95312,126.47266,640.1758,10
3200.957,418,56.48855,4384,6,2.527344,137.95312,125.59766,641.0508,10
3200.957,418,57.50636,4384,12,2.527344,137.95312,124.03906,642.6094,10
3200.973,419,59.11458,4352,4,2.527344,137.95312,124.85547,641.793,10
