object_detection_rpi_mem.committed_Committed_AS,object_detection_rpi_system.active_processes_active,object_detection_rpi_system.cpu_user,object_detection_rpi_system.file_nr_used_used,object_detection_rpi_system.processes_running,object_detection_rpi_system.ram_buffers,object_detection_rpi_system.ram_cached,object_detection_rpi_system.ram_free,object_detection_rpi_system.ram_used,Target
3116.992,422,59.74026,4352,5,5.136719,204.7617,180.0156,517.2148,0
3116.992,422,60.72351,4352,3,5.136719,204.7617,184.6875,512.543,0
3116.992,422,59.13706,4352,10,5.136719,204.7617,183.3203,513.9102,0
3116.992,422,61.32316,4352,4,5.136719,204.7617,181.8438,515.3867,0
3116.992,422,57.289,4352,4,5.136719,204.7617,180.9414,516.2891,0
3116.992,422,62.2739,4352,5,5.136719,204.7617,185.168,512.0625,0
3116.992,422,58.92857,4352,5,5.136719,204.7617,183.8008,513.4297,0
3116.992,422,58.92857,4320,5,5.136719,204.7617,181.9414,515.2891,0
3116.992,422,58.98734,4320,11,5.136719,204.7617,181.2852,515.9453,0
3116.992,422,60.60606,4320,11,5.136719,204.7617,180.8203,516.4102,0
3116.992,422,59.69773,4320,8,5.136719,204.7617,179.4805,517.75,0
3116.992,422,61.11111,4320,8,5.136719,204.7617,179.0742,518.1562,0
3116.992,422,63.77551,4320,3,5.136719,204.7617,183.5078,513.7227,0
3116.992,422,60.10101,4320,5,5.136719,204.7617,183.0703,514.1602,0
3116.992,422,64.98741,4320,5,5.136719,204.7617,185.9219,511.3086,0
3116.992,422,61.04218,4320,6,5.136719,204.7617,184.0625,513.168,0
3116.992,422,61.0,4320,4,5.136719,204.7617,183.6016,513.6289,0
3116.992,422,59.05707,4320,7,5.136719,204.7617,182.918,514.3125,0
3116.992,422,57.77778,4320,4,5.136719,204.7617,182.0156,515.2148,0
3116.992,422,52.21675,4320,9,5.136719,204.7617,179.8828,517.3477,0
3116.992,422,49.63145,4320,13,5.136719,204.7617,181.1289,516.1016,0
3116.992,422,54.63659,4320,4,5.136719,204.7617,180.0469,517.1836,0
3116.992,422,58.44156,4320,7,5.136719,204.7617,183.1914,514.0391,0
3116.992,422,64.45013,4320,4,5.136719,204.7617,180.375,516.8555,0
3116.992,422,64.85788,4320,6,5.136719,204.7617,184.1758,513.0547,0
3116.992,422,61.09661,4320,3,5.136719,204.7617,187.7266,509.5039,0
3116.992,422,61.45833,4320,6,5.136719,204.7617,186.8086,510.4219,0
3116.992,422,59.63542,4320,9,5.136719,204.7617,185.1953,512.0352,0
3116.992,422,66.83805,4320,14,5.136719,204.7617,183.6367,513.5938,0
3116.992,422,58.48564,4320,9,5.136719,204.7617,182.7109,514.5195,0
3116.992,422,59.17313,4320,4,5.136719,204.7617,181.5625,515.668,0
3116.992,422,62.0155,4320,11,5.136719,204.7617,179.7305,517.5,0
3116.992,422,62.08651,4320,7,5.136719,204.7617,177.8711,519.3594,0
3116.992,422,61.0687,4320,15,5.136719,204.7617,181.4922,515.7383,0
3116.992,422,59.74684,4320,13,5.136719,204.7617,180.3906,516.8398,0
3116.992,422,60.81425,4320,7,5.136719,204.7617,181.3672,515.8633,0
3116.992,422,57.54476,4320,7,5.144531,204.7617,183.4336,513.7891,0
3116.992,422,60.5598,4320,7,5.144531,204.7617,186.0195,511.2031,0
3116.992,422,61.86869,4320,6,5.144531,204.7617,183.1758,514.0469,0
3116.992,422,60.92545,4320,10,5.144531,204.7617,182.25,514.9727,0
3116.992,422,63.26531,4320,12,5.144531,204.7617,179.9492,517.2734,0
3116.992,422,62.46851,4320,9,5.144531,204.7617,183.8867,513.3359,0
3116.992,422,62.78481,4320,9,5.144531,204.7617,182.2969,514.9258,0
3116.992,422,61.55779,4320,9,5.144531,204.7617,181.6406,515.582,0
3116.992,422,60.65163,4320,6,5.144531,204.7617,181.2031,516.0195,0
3116.992,422,60.75,4320,13,5.152344,204.7539,179.7812,517.4414,0
3116.992,422,60.14851,4320,14,5.152344,204.7617,178.6055,518.6094,0
3116.992,422,57.5,4320,14,5.152344,204.7617,177.2656,519.9492,0
3116.992,422,58.23096,4320,9,5.152344,204.7617,176.8125,520.4023,0
3116.992,422,56.32754,4320,9,5.152344,204.7617,180.4336,516.7812,0
3116.992,422,51.3382,4320,6,5.152344,204.7617,182.5,514.7148,0
3116.992,422,50.37594,4320,14,5.152344,204.7617,180.4219,516.793,0
3116.992,422,58.65633,4320,14,5.152344,204.7617,180.2031,517.0117,0
3116.992,422,57.66234,4320,10,5.152344,204.7617,179.082,518.1328,0
3116.992,422,61.49871,4320,9,5.152344,204.7617,182.3516,514.8633,0
3116.992,422,59.94832,4320,9,5.152344,204.7617,181.4492,515.7656,0
3116.992,422,61.6188,4320,7,5.152344,204.7617,185.2148,512.0,0
3116.992,422,59.53608,4320,9,5.152344,204.7617,182.9102,514.3047,0
3116.992,422,60.51282,4320,10,5.152344,204.7617,182.0078,515.207,0
3116.992,422,56.36364,4352,9,5.152344,204.7617,180.8594,516.3555,0
3116.992,422,59.02062,4352,8,5.152344,204.7617,180.0156,517.1992,0
3116.992,422,59.94832,4352,14,5.152344,204.7617,178.8945,518.3203,0
3116.992,422,56.743,4352,8,5.152344,204.7617,182.3086,514.9062,0
3116.992,422,62.85714,4352,8,5.152344,204.7617,181.1328,516.082,0
3116.992,422,60.40609,4352,9,5.152344,204.7617,180.2578,516.957,0
3116.992,422,61.51899,4352,7,5.152344,204.7617,178.1836,519.0312,0
3116.992,422,61.0687,4352,12,5.152344,204.7617,182.5508,514.6641,0
3116.992,422,64.19437,4352,7,5.152344,204.7617,181.207,516.0078,0
3116.992,422,60.0,4352,5,5.152344,204.7617,180.7422,516.4727,0
3116.992,422,58.62944,4352,8,5.152344,204.7617,178.9141,518.3008,0
3116.992,422,61.90476,4352,12,5.152344,204.7617,183.3359,513.8789,0
3116.992,422,62.94416,4352,11,5.152344,204.7617,184.8945,512.3203,0
3116.992,422,62.37374,4352,9,5.152344,204.7617,185.4062,511.8086,0
3116.992,422,60.25,4352,7,5.152344,204.7617,182.8477,514.3672,0
3116.992,422,61.40351,4352,10,5.152344,204.7617,188.0938,509.1211,0
3116.992,422,61.01266,4352,13,5.152344,204.7617,185.4805,511.7344,0
3116.992,422,62.02532,4352,11,5.152344,204.7617,184.3828,512.832,0
3116.992,422,62.02532,4352,10,5.152344,204.7617,186.2617,510.9531,0
3116.992,422,57.63547,4352,7,5.152344,204.7617,184.1992,513.0156,0
3116.992,422,55.03686,4352,8,5.152344,204.7617,182.0938,515.1211,0
3116.992,423,52.26131,4320,8,5.152344,204.7617,182.375,514.8398,0
3116.992,423,50.12531,4320,14,5.152344,204.7617,185.0781,512.1367,0
3116.992,423,58.37563,4320,8,5.152344,204.7617,183.9688,513.2461,0
3116.992,423,60.30928,4320,5,5.152344,204.7617,187.7656,509.4492,0
3116.992,423,60.72351,4320,10,5.152344,204.7617,185.918,511.2969,0
3116.992,423,61.03896,4320,8,5.152344,204.7617,184.4961,512.7188,0
3116.992,423,60.51948,4320,8,5.152344,204.7617,183.4062,513.8086,0
3116.992,423,56.28272,4320,7,5.152344,204.7617,187.5078,509.707,0
3116.992,423,61.2987,4320,11,5.152344,204.7617,186.6367,510.5781,0
3116.992,423,61.63683,4320,7,5.152344,204.7617,184.5312,512.6836,0
3116.992,423,63.40206,4320,11,5.152344,204.7617,183.6016,513.6133,0
3116.992,423,62.2449,4320,9,5.152344,204.7617,181.5,515.7148,0
3116.992,423,61.03896,4320,9,5.152344,204.7617,185.1875,512.0273,0
3116.992,423,61.55844,4320,12,5.152344,204.7617,184.0391,513.1758,0
3116.992,423,61.83206,4320,10,5.152344,204.7617,182.1797,515.0352,0
3116.992,423,57.17949,4320,5,5.152344,204.7617,181.2773,515.9375,0
3116.992,423,59.89848,4320,3,5.152344,204.7617,179.8594,517.3555,0
3116.992,423,59.59079,4320,5,5.152344,204.7617,183.4531,513.7617,0
3116.992,423,62.18274,4320,7,5.152344,204.7617,187.1406,510.0742,0
3116.992,423,60.5598,4320,5,5.152344,204.7617,190.1836,507.0312,0
3116.992,423,64.01028,4320,6,5.152344,204.7617,188.543,508.6719,0
3116.992,423,61.38107,4320,3,5.152344,204.7617,186.9414,510.2734,0
3116.992,423,59.29648,4320,4,5.152344,204.7617,186.2695,510.9453,0
3116.992,423,59.94898,4320,5,5.152344,204.7617,184.1094,513.1055,0
3116.992,423,61.77215,4320,8,5.152344,204.7617,182.7422,514.4727,0
3116.992,423,63.06533,4320,9,5.152344,204.7617,186.9414,510.2734,0
3116.992,423,66.0,4320,4,5.160156,204.7539,185.1133,512.1016,0
3116.992,423,64.66165,4320,4,5.160156,204.7617,184.2109,512.9961,0
3116.992,423,63.56784,4320,8,5.160156,204.7617,183.5547,513.6523,0
3116.992,423,58.43521,4320,5,5.160156,204.7617,182.1719,515.0352,0
3116.992,423,55.72139,4320,5,5.160156,204.7617,182.2812,514.9258,0
3116.992,423,48.75622,4320,10,5.160156,204.7617,180.668,516.5391,0
3116.992,423,51.13924,4320,9,5.160156,204.7617,182.1211,515.0859,0
3116.992,423,59.89583,4320,8,5.160156,204.7617,180.793,516.4141,0
3116.992,423,60.62992,4288,7,5.160156,204.7617,179.6758,517.5312,0
3116.992,423,62.46719,4288,4,5.160156,204.7617,182.6523,514.5547,0
3116.992,423,64.15584,4288,4,5.160156,204.7617,181.9688,515.2383,0
3116.992,423,62.43523,4320,8,5.160156,204.7617,181.0664,516.1406,0
3116.992,423,59.43152,4320,4,5.167969,204.7617,180.1914,517.0078,0
3116.992,423,59.79644,4320,8,5.167969,204.7617,183.5703,513.6289,0
3116.992,423,60.86957,4320,4,5.167969,204.7617,187.1914,510.0078,0
3116.992,423,62.62887,4320,5,5.167969,204.7617,185.0977,512.1016,0
3116.992,423,60.25974,4320,13,5.167969,204.7617,183.2383,513.9609,0
3116.992,423,61.49871,4320,7,5.167969,204.7617,182.582,514.6172,0
3116.992,424,62.8866,4320,8,5.167969,204.7617,181.9258,515.2734,0
3116.992,424,60.35806,4320,5,5.167969,204.7617,186.0,511.1992,0
3116.992,424,61.38107,4320,5,5.167969,204.7617,183.7031,513.4961,0
3116.992,424,57.03325,4320,8,5.167969,204.7617,182.582,514.6172,0
3116.992,424,60.91371,4320,7,5.167969,204.7617,181.8984,515.3008,0
3116.992,424,61.92893,4320,3,5.167969,204.7617,180.7773,516.4219,0
3116.992,424,59.59596,4320,6,5.167969,204.7617,182.957,514.2422,0
3116.992,424,58.08081,4320,4,5.167969,204.7617,182.793,514.4062,0
3116.992,424,63.75321,4320,3,5.167969,204.7617,181.207,515.9922,0
3116.992,424,57.82828,4320,9,5.167969,204.7617,179.5664,517.6328,0
3116.992,424,60.20151,4320,4,5.167969,204.7617,183.2695,513.9297,0
3116.992,424,62.62626,4320,4,5.167969,204.7617,182.0938,515.1055,0
3117.496,424,63.13131,4320,6,5.167969,204.7617,180.2617,516.9375,0
3117.496,424,62.0,4320,17,5.167969,204.7617,180.1367,517.0625,0
3117.496,424,57.71144,4320,4,5.167969,204.7617,182.7773,514.4219,0
3116.992,424,59.1133,4320,7,5.167969,204.7617,182.1211,515.0781,0
3116.992,424,55.28256,4320,7,5.167969,204.7617,180.5352,516.6641,0
3116.992,424,48.5,4320,5,5.167969,204.7617,178.6758,518.5234,0
3116.992,424,42.85714,4320,6,5.167969,204.7617,182.3789,514.8203,0
3116.992,424,62.46787,4320,9,5.167969,204.7617,180.9609,516.2383,0
3116.992,424,59.74026,4320,4,5.167969,204.7617,179.6719,517.5273,0
3116.992,424,63.21244,4320,8,5.167969,204.7617,183.3125,513.8867,0
3116.992,424,60.15831,4320,9,5.167969,204.7617,183.6172,513.582,0
3116.992,424,59.79381,4320,5,5.167969,204.7617,181.0469,516.1523,0
3116.992,424,61.34021,4320,5,5.167969,204.7617,180.3906,516.8086,0
3116.992,424,60.62992,4320,10,5.167969,204.7617,181.1562,516.043,0
3116.992,424,59.84655,4352,5,5.167969,204.7617,180.5312,516.668,0
3116.992,424,60.05155,4352,12,5.167969,204.7617,179.3828,517.8164,0
3116.992,424,58.67347,4352,9,5.167969,204.7617,178.6992,518.5,0
3116.992,424,58.7013,4352,13,5.175781,204.7617,178.3203,518.8711,0
3116.992,424,62.46787,4352,8,5.175781,204.7617,177.6953,519.4961,0
3116.992,424,60.30534,4352,4,5.175781,204.7617,177.0938,520.0977,0
3116.992,424,59.89583,4352,9,5.175781,204.7617,180.7461,516.4453,0
3116.992,424,60.15228,4320,9,5.175781,204.7617,178.4727,518.7188,0
3116.992,424,57.03325,4320,10,5.175781,204.7617,178.2812,518.9102,0
3116.992,424,60.98191,4320,7,5.175781,204.7617,183.707,513.4844,0
3116.992,424,61.80905,4320,8,5.175781,204.7617,186.0234,511.168,0
3116.992,424,63.86768,4320,6,5.175781,204.7617,185.3672,511.8242,0
3116.992,424,60.10101,4320,10,5.175781,204.7617,184.2734,512.918,0
3116.992,425,61.67513,4352,5,5.175781,204.7617,182.6094,514.582,0
3116.992,425,60.15038,4352,7,5.175781,204.7617,186.2852,510.9062,0
3116.992,425,61.96474,4352,4,5.175781,204.7617,183.6562,513.5352,0
3116.992,425,63.5,4352,10,5.175781,204.7617,180.5664,516.625,0
3116.992,425,61.80905,4352,8,5.175781,204.7617,180.1055,517.0859,0
3116.992,425,60.04963,4352,5,5.175781,204.7617,184.0117,513.1797,0
3116.992,425,57.5,4352,4,5.175781,204.7617,182.8906,514.3008,0
3116.992,425,55.96107,4352,14,5.175781,204.7617,186.9336,510.2578,0
3116.992,425,50.12165,4352,7,5.175781,204.7617,184.8438,512.3477,0
3116.992,425,53.69458,4352,5,5.175781,204.7617,183.6797,513.5117,0
3116.992,425,58.29016,4352,6,5.175781,204.7617,187.6367,509.5547,0
3116.992,425,61.8799,4352,9,5.175781,204.7617,186.4883,510.7031,0
3116.992,425,58.39793,4352,18,5.175781,204.7617,184.6289,512.5625,0
3116.992,425,60.46512,4352,6,5.3125,204.7656,182.7812,514.2695,0
3116.992,425,61.34021,4352,11,5.3125,204.7656,182.0977,514.9531,0
3116.992,425,60.0,4352,12,5.3125,204.7656,180.7578,516.293,0
3116.992,424,58.54922,4352,6,5.3125,204.7656,179.8828,517.168,0
3116.992,424,62.1134,4352,8,5.3125,204.7656,179.4453,517.6055,0
3116.992,424,58.88325,4352,6,5.3125,204.7656,182.6836,514.3672,0
3116.992,424,61.85567,4352,8,5.3125,204.7656,180.6445,516.4062,0
3116.992,423,62.69036,4352,9,5.3125,204.7656,179.2227,517.8281,0
3116.992,423,63.44648,4352,8,5.3125,204.7656,177.8828,519.168,0
3116.992,423,60.61381,4352,4,5.3125,204.7656,176.7891,520.2617,0
3116.992,423,61.32316,4352,5,5.3125,204.7656,180.9531,516.0977,0
3116.992,423,58.46154,4352,14,5.3125,204.7656,180.0547,516.9961,0
3116.992,423,59.79899,4352,7,5.3125,204.7656,179.6172,517.4336,0
3116.992,423,59.94898,4352,10,5.3125,204.7656,178.5234,518.5273,0
3116.992,423,65.90331,4352,12,5.3125,204.7656,182.1914,514.8594,0
3116.992,423,60.25316,4352,10,5.3125,204.7656,183.1445,513.9062,0
3116.992,423,61.96474,4352,13,5.3125,204.7656,181.6445,515.4062,0
3116.992,423,60.55276,4352,8,5.3125,204.7656,180.7148,516.3359,0
3116.992,423,63.06533,4352,6,5.3125,204.7656,180.9883,516.0625,0
3116.992,423,59.24051,4352,8,5.3125,204.7656,179.8672,517.1836,0
3116.992,423,63.13131,4352,10,5.3125,204.7656,178.2539,518.7969,0
3116.992,423,63.5,4352,9,5.3125,204.7656,182.2109,514.8398,0
3116.992,423,61.55779,4352,14,5.3125,204.7656,180.4258,516.625,0
3116.992,423,59.45274,4352,10,5.3125,204.7656,188.9375,508.1133,0
3116.992,423,58.35411,4352,7,5.3125,204.7656,185.6133,511.4375,0
3116.992,423,53.33333,4352,14,5.3125,204.7656,184.4648,512.5859,0
3116.992,423,48.87218,4352,13,5.3125,204.7656,183.0977,513.9531,0
3116.992,423,55.61224,4352,9,5.3125,204.7656,182.0039,515.0469,0
3116.992,423,60.73298,4352,10,5.3125,204.7656,181.1289,515.9219,0
3116.992,423,61.9171,4352,8,5.3125,204.7656,180.0078,517.043,0
3116.992,423,61.85567,4352,8,5.332031,204.75,179.1172,517.9297,0
3116.992,423,64.56693,4352,11,5.332031,204.7734,177.2852,519.7383,0
3116.992,423,60.52632,4320,16,5.332031,204.7734,176.6289,520.3945,0
3116.992,423,59.89583,4320,10,5.332031,204.7734,180.5117,516.5117,0
3116.992,423,58.76289,4352,8,5.332031,204.7734,179.3945,517.6289,0
3116.992,423,61.25654,4352,6,5.332031,204.7734,181.9062,515.1172,0
3116.992,423,63.23907,4352,11,5.339844,204.7734,180.2773,516.7383,0
3116.992,423,59.43152,4352,10,5.339844,204.7734,184.5117,512.5039,0
3116.992,423,63.17136,4352,9,5.339844,204.7734,183.3633,513.6523,0
3116.992,423,61.38107,4352,7,5.339844,204.7734,182.4648,514.5508,0
3116.992,423,61.79487,4352,7,5.339844,204.7734,181.5664,515.4492,0
3116.992,423,60.76923,4352,8,5.339844,204.7734,181.1875,515.8281,0
3116.992,423,59.94898,4352,4,5.339844,204.7734,180.293,516.7227,0
3116.992,423,59.12596,4352,15,5.339844,204.7734,183.2461,513.7695,0
3116.992,423,64.05063,4352,6,5.339844,204.7734,181.6328,515.3828,0
3116.992,423,59.69388,4352,3,5.339844,204.7734,180.5117,516.5039,0
3116.992,422,56.70886,4352,3,5.339844,204.7734,180.7852,516.2305,0
3116.992,422,60.85859,4352,6,5.339844,204.7734,183.8086,513.207,0
3116.992,422,61.83206,4352,5,5.339844,204.7734,181.9219,515.0938,0
3116.992,422,62.84987,4320,4,5.339844,204.7734,181.2109,515.8047,0
3116.992,422,59.14787,4320,4,5.339844,204.7734,180.0352,516.9805,0
3116.992,422,60.85859,4320,7,5.339844,204.7734,178.9141,518.1016,0
3116.992,422,55.80247,4320,4,5.339844,204.7734,183.1367,513.8789,0
3116.992,422,55.88972,4320,3,5.339844,204.7734,181.9922,515.0234,0
3116.992,422,55.47264,4320,7,5.339844,204.7734,180.4062,516.6094,0
3116.992,422,56.01966,4320,3,5.339844,204.7734,179.2305,517.7852,0
3116.992,422,52.10918,4320,4,5.339844,204.7734,183.2969,513.7188,0
3116.992,422,52.40506,4320,7,5.339844,204.7734,181.5039,515.5117,0
3116.992,422,64.13613,4352,6,5.339844,204.7734,179.8359,517.1797,0
3116.992,422,60.46512,4352,15,5.339844,204.7734,179.1797,517.8359,0
3116.992,422,62.1134,4320,10,5.347656,204.7656,178.4961,518.5195,0
3116.992,422,61.18252,4320,6,5.347656,204.7734,177.8672,519.1406,0
3116.992,422,60.36269,4320,7,5.347656,204.7734,182.3477,514.6602,0
3116.992,422,61.39896,4320,11,5.347656,204.7734,180.2422,516.7656,0
3116.992,422,61.2987,4320,8,5.347656,204.7734,178.6836,518.3242,0
3116.992,422,59.74359,4320,3,5.347656,204.7734,182.6719,514.3359,0
3116.992,422,59.84655,4320,3,5.347656,204.7734,181.5781,515.4297,0
3116.992,422,59.27835,4320,6,5.347656,204.7734,180.6523,516.3555,0
3116.992,422,61.28205,4352,3,5.347656,204.7734,181.543,515.4648,0
3116.992,422,57.03325,4352,6,5.347656,204.7734,179.8984,517.1094,0
3116.992,422,60.0,4352,3,5.355469,204.7656,182.0859,514.9219,0
3116.992,422,60.51282,4352,6,5.355469,204.7734,180.4844,516.5156,0
3116.992,422,60.5598,4352,7,5.355469,204.7734,188.6289,508.3711,0
3116.992,422,59.54198,4352,9,5.355469,204.7734,186.3047,510.6953,0
3116.992,422,62.40409,4352,4,5.355469,204.7734,184.2383,512.7617,0
3116.992,422,62.12121,4352,3,5.355469,204.7734,183.3633,513.6367,0
3116.992,422,60.25316,4352,5,5.355469,204.7734,182.6797,514.3203,0
3116.992,422,62.5,4352,7,5.355469,204.7734,181.75,515.25,0
3116.992,422,64.05063,4352,10,5.355469,204.7734,180.8477,516.1523,0
3116.992,422,63.5,4352,5,5.355469,204.7734,180.9297,516.0703,0
3116.992,422,61.15288,4320,10,5.355469,204.7734,180.7617,516.2383,0
3116.992,422,65.23929,4320,12,5.355469,204.7734,179.5938,517.4062,0
3116.992,423,64.57286,4320,10,5.355469,204.7734,179.3672,517.6328,0
3116.992,423,61.84539,4320,6,5.355469,204.7734,177.7656,519.2344,0
3116.992,423,61.61369,4320,4,5.355469,204.7734,176.8711,520.1289,0
3116.992,423,60.09852,4320,12,5.355469,204.7734,180.9922,516.0078,0
3116.992,423,51.34474,4320,14,5.355469,204.7734,180.6133,516.3867,0
3116.992,423,51.25,4320,7,5.355469,204.7734,184.9453,512.0547,0
3116.992,423,58.86889,4320,13,5.355469,204.7734,184.2461,512.7539,0
3116.992,423,62.2739,4320,13,5.355469,204.7734,182.1406,514.8594,0
3116.992,423,60.25641,4320,8,5.355469,204.7734,180.2266,516.7734,0
3116.992,423,61.49871,4320,8,5.355469,204.7734,179.5703,517.4297,0
3116.992,423,60.77922,4320,6,5.355469,204.7734,177.4648,519.5352,0
3116.992,423,60.73298,4320,7,5.355469,204.7734,177.7109,519.2891,0
3116.992,423,61.03896,4320,5,5.355469,204.7734,181.4102,515.5898,0
3116.992,423,61.12532,4320,12,5.355469,204.7734,180.2891,516.7109,0
3116.992,423,62.17617,4320,9,5.355469,204.7734,179.7969,517.2031,0
3116.992,423,60.25641,4320,4,5.355469,204.7734,183.0312,513.9688,0
3116.992,423,59.23077,4320,4,5.355469,204.7734,181.8828,515.1172,0
3116.992,423,59.53608,4320,8,5.355469,204.7734,180.7344,516.2656,0
3116.992,423,60.62176,4320,12,5.363281,204.7656,178.875,518.125,0
3116.992,423,57.50636,4320,7,5.363281,204.7734,177.9766,519.0156,0
3116.992,423,60.45918,4320,10,5.363281,204.7734,177.0625,519.9297,0
3116.992,423,60.72351,4320,13,5.363281,204.7734,180.7773,516.2148,0
3116.992,423,60.30534,4320,5,5.363281,204.7734,178.6797,518.3125,0
3116.992,423,61.79487,4320,3,5.363281,204.7734,179.0078,517.9844,0
3116.992,423,61.63683,4320,4,5.363281,204.7734,182.0273,514.9648,0
3116.992,424,60.25316,4320,8,5.363281,204.7734,187.1992,509.793,0
3117.996,424,62.62626,4320,4,5.363281,204.7734,184.1211,512.8711,0
3117.996,424,61.26582,4320,6,5.363281,204.7734,181.7695,515.2227,0
3116.992,424,60.5,4320,6,5.363281,204.7734,179.8867,517.1055,0
3116.992,424,58.35411,4320,5,5.363281,204.7734,179.4766,517.5156,0
3116.992,424,61.15288,4320,5,5.363281,204.7734,182.5195,514.4727,0
3116.992,424,58.54271,4352,10,5.363281,204.7734,185.4805,511.5117,0
3116.992,424,57.38916,4352,4,5.363281,204.7734,183.8789,513.1133,0
3116.992,424,55.6391,4352,12,5.363281,204.7734,181.4492,515.543,0
3116.992,424,49.87952,4352,12,5.363281,204.7734,180.8438,516.1484,0
3116.992,424,52.10918,4352,8,5.363281,204.7734,179.918,517.0742,0
3116.992,424,58.91473,4352,9,5.363281,204.7734,179.293,517.6992,0
3116.992,424,58.29016,4320,5,5.363281,204.7734,183.3828,513.6094,0
3116.992,424,60.92545,4320,5,5.363281,204.7734,181.0039,515.9883,0
3116.992,424,63.11688,4320,6,5.363281,204.7734,180.3477,516.6445,0
3116.992,424,59.22078,4320,7,5.363281,204.7734,178.4883,518.5039,0
3116.992,424,61.1399,4320,9,5.363281,204.7734,177.6133,519.3789,0
3116.992,424,61.53846,4320,5,5.363281,204.7734,176.957,520.0352,0
3116.992,424,62.6943,4320,6,5.363281,204.7734,180.8906,516.1016,0
3116.992,424,58.86889,4320,7,5.363281,204.7734,178.043,518.9492,0
3116.992,424,61.43959,4320,4,5.363281,204.7734,176.9023,520.0898,0
3116.992,424,59.58549,4352,4,5.363281,204.7734,181.1094,515.8828,0
3116.992,424,59.68992,4352,12,5.363281,204.7734,184.8828,512.1094,0
3116.992,424,63.42711,4352,14,5.363281,204.7734,183.5078,513.4844,0
3116.992,424,59.18367,4352,5,5.363281,204.7734,182.7656,514.2266,0
3116.992,424,57.90816,4352,5,5.363281,204.7734,186.293,510.6992,0
3116.992,424,57.1066,4352,5,5.363281,204.7734,185.1758,511.8164,0
3116.992,424,62.2449,4352,3,5.363281,204.7734,183.3281,513.6641,0
3116.992,424,63.70558,4352,4,5.363281,204.7734,186.5,510.4922,0
3116.992,425,61.53846,4352,5,5.363281,204.7734,184.1758,512.8164,0
3116.992,425,58.77863,4352,9,5.363281,204.7734,182.0547,514.9375,0
3116.992,425,60.20151,4352,10,5.363281,204.7734,181.1797,515.8125,0
3116.992,425,61.30653,4352,5,5.363281,204.7734,179.2656,517.7266,0
3116.992,425,59.19395,4352,9,5.371094,204.7656,178.1172,518.875,0
3116.992,425,62.0603,4352,6,5.371094,204.7734,181.8125,515.1719,0
3116.992,425,61.19403,4352,10,5.371094,204.7734,180.1914,516.793,0
3116.992,425,64.41103,4352,8,5.371094,204.7734,178.7734,518.2109,0
3116.992,425,57.89474,4352,13,5.371094,204.7734,178.8555,518.1289,0
3116.992,425,56.01966,4352,10,5.371094,204.7734,178.1992,518.7852,0
3116.992,425,52.33415,4352,11,5.371094,204.7734,182.7656,514.2188,0
3116.992,425,49.00498,4352,10,5.371094,204.7734,181.1797,515.8047,0
3116.992,425,55.35714,4352,8,5.371094,204.7734,180.4961,516.4883,0
3116.992,425,63.70757,4352,8,5.371094,204.7734,179.6211,517.3633,0
3116.992,425,61.03896,4352,5,5.371094,204.7734,178.0078,518.9766,0
3116.992,425,58.31202,4352,8,5.371094,204.7734,177.1328,519.8516,0
3116.992,425,62.0155,4352,12,5.371094,204.7734,176.2578,520.7266,0
3116.992,425,61.65803,4352,10,5.371094,204.7734,176.2773,520.707,0
3116.992,425,59.53003,4352,6,5.371094,204.7734,179.0781,517.9062,0
3116.992,425,62.05128,4352,6,5.371094,204.7734,181.3281,515.6562,0
3116.992,425,58.59375,4352,7,5.378906,204.7656,179.7188,517.2656,0
3116.992,425,61.34021,4352,8,5.378906,204.7734,185.4883,511.4883,0
3116.992,425,54.45026,4352,15,5.378906,204.7734,183.6328,513.3438,0
3116.992,425,60.71429,4352,11,5.378906,204.7734,182.1836,514.793,0
3116.992,425,60.4712,4352,6,5.378906,204.7734,185.3516,511.625,0
3116.992,425,59.39086,4352,12,5.378906,204.7734,184.0078,512.9688,0
3116.992,425,60.6599,4352,14,5.378906,204.7734,182.8594,514.1172,0
3116.992,425,60.20408,4352,12,5.378906,204.7734,181.5195,515.457,0
3116.992,425,59.74359,4352,10,5.378906,204.7734,184.9102,512.0664,0
3116.992,425,61.30653,4352,7,5.378906,204.7734,184.0078,512.9688,0
3116.992,425,60.81425,4352,8,5.378906,204.7734,183.3242,513.6523,0
3116.992,425,60.60606,4352,8,5.378906,204.7734,181.6836,515.293,0
3116.992,425,62.21662,4320,7,5.378906,204.7734,180.3164,516.6602,0
3116.992,425,60.25316,4320,5,5.378906,204.7734,179.6328,517.3438,0
3116.992,425,60.80402,4320,9,5.378906,204.7734,178.7578,518.2188,0
3116.992,425,60.5985,4320,8,5.378906,204.7734,179.0039,517.9727,0
3116.992,425,60.95718,4320,12,5.378906,204.7734,178.6484,518.3281,0
3116.992,425,60.60606,4320,9,5.386719,204.7734,177.9648,519.0039,0
3116.992,425,59.55335,4320,7,5.386719,204.7734,179.4023,517.5664,0
3116.992,425,51.75,4320,8,5.386719,204.7734,183.1758,513.793,0
3116.992,425,52.83951,4320,9,5.386719,204.7734,184.75,512.2188,0
3116.992,425,48.3871,4320,8,5.386719,204.7734,183.6406,513.3281,0
3116.992,425,54.92228,4320,11,5.386719,204.7734,182.9844,513.9844,0
3116.992,425,58.74674,4320,7,5.386719,204.7734,181.8633,515.1055,0
3116.992,425,57.58355,4320,9,5.386719,204.7734,180.9883,515.9805,0
